Product Description,Product UPC,Department,Size,Units/Case,Supplier,Distributor,Deal Description,Buy Months (if appl.),Net/Unit,Net Case,Case 1 (Retail),Retail,Club,GM%,Buy Month Invoice,Notes,Non-Buy Month Invoice,Item Number,Description,Net Case EO,Net Cs EO/Unit,Avg Retail,Avg Club,Avg Sale,Competitor,Neilsen Ranking,Total Wine Price,Cub Price,RP,Multiple Prices,Kosher,item classification,Color,Remove
Ruinart Brut Rose 375ml,088076167346,WINE,375ml,12,Moet Hennesey,Oxford Street Merchants,,ALL,41.1345,493.61400000000003,528,65.99,63.960000000000015,0.35687148217636033,528,0,,1519464,"M/M 5 cases of Moet, Veuve, Ruinart & Roedere 5 cases and receive 1 case of WA Rose 750 NC",493.61400000000003,41.1345,76.99,63.960000000000015,0,,,,,3,,,Splits 375ml,,
Saint Clair Sauvignon Blanc,085000027127,Wine,750 ml,6,Lux/Gallo,Oxford Street Merchants,,all,14.405555555555553,86.43333333333332,108,26.99,,0.4662632250627805,96, , ,1541897,1 free on 8,86.43333333333332,14.405555555555553,26.240000000000006,22.147499999999997,0,,,,,0,,,,,
Santa Margherita Chianti Clas,086891077666,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,All,20.341666666666665,244.1,261,32.99,26.897499999999994,0.2437339281841558,243,0, ,14207, ,244.1,20.341666666666665,31.740000000000006,26.897499999999994,0,,693,24.99,26.99,14,,,Santa Margherita 750ml,,
Santa Margherita Chianti Clas,086891077666,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,March|May|August|September|November|December,18.267266666666668,219.2072,261,32.99,26.897499999999994,0.3208563373299871,243,0, ,14207,4 free cases of Whispering Angel  on 25 Santa Marg PG/Chianti/Rose ,219.2072,18.267266666666668,31.740000000000006,26.897499999999994,0,,693,24.99,26.99,14,,,Santa Margherita 750ml,,
Santa Margherita Pinot Grigio,086891022871,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,All,20.341666666666665,244.1,261,32.99,19.96,-0.01912157648630582,243,0, ,73197, ,244.1,20.341666666666665,25.802500000000006,19.96,0,7.029999999999998,20,14.99,26.99,16,,,Santa Margherita 750ml,,
Santa Margherita Pinot Grigio,086891022871,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,March|May|August|September|November|December,18.267266666666668,219.2072,261,32.99,19.96,0.08480627922511688,243,0, ,73197,4 free cases of Whispering Angel on 25 Santa Marg PG/Chianti/Rose ,219.2072,18.267266666666668,25.802500000000006,19.96,0,7.029999999999998,20,14.99,26.99,16,,,Santa Margherita 750ml,,
Santa Margherita Rose,632987200328,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,All,18.841666666666665,226.1,243,29.99,,0.3717350227853729,225,0, ,1452389, ,226.1,18.841666666666665,25.990000000000006,21.959999999999997,0,,,,,0,,,Santa Margherita 750ml,,
Santa Margherita Rose,632987200328,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,March|May|August|September|November|December,16.767266666666668,201.2072,243,29.99,,0.4409047460264532,225,0, ,1452389,4 free cases of Whispering Angel on 25 Santa Marg PG/Chianti/Rose ,201.2072,16.767266666666668,25.990000000000006,21.959999999999997,0,,,,,0,,,Santa Margherita 750ml,,
Santa Margherita Sparkling Rose,632987201615,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,All,9.091666666666667,109.1,117,14.99,,0.39348454525239046,108,0, ,20308, ,109.1,9.091666666666667,,,,,,,,,,,,,
Sassoregale Sangiovese,632987200281,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,All,10.647222222222222,127.76666666666667,168,20.99,15.960000000000006,0.3328808131439713,152, , ,001259783,1 free on 5,127.76666666666667,10.647222222222222,18.990000000000002,15.960000000000006,0,,,,,0,,,,,
Scharffenberger Brut,097546002001,Wine,750 ml,12,MMD CRU,Oxford Street Merchants,,ALL,13.377380952380951,160.5285714285714,200,24.99,19.96,0.32979053344784814,186,0, ,1824313,M/M 6 cases of Roederer Estate Rose & Brut and Scharffenberger Brut & Rose and receive 1 cs Scharf Brut NC,160.5285714285714,13.377380952380951,23.990000000000006,19.96,0,,,,,1,,,Roederer-Scharff 750ml,,
Scharffenberger Rose,097546082003,Wine,750 ml,12,MMD CRU,Oxford Street Merchants,,ALL,17.508333333333333,210.1,240,29.99,25.959999999999994,0.3255649717514123,240,0, ,1177843,M/M 6 cases of Roederer Estate Rose & Brut and Scharffenberger Brut & Rose and receive 1 cs Scharf Brut NC,210.1,17.508333333333333,30.990000000000006,25.959999999999994,0,,,,,0,,,Roederer-Scharff 750ml,,
Schlumberger Pinot Blanc,761247105124,Wine,750 ml,12,MMD CRU,Oxford Street Merchants,,ALL,14.091666666666667,169.1,186,22.99,,0.3870523415977961,168,0, ,1160305,Case 1,169.1,14.091666666666667,,,,,,,,,,,,,
Schlumberger Riesling,761247107326,Wine,750 ml,12,MMD CRU,Oxford Street Merchants,,ALL,20.091666666666665,241.1,252,31.99,,0.3719391476503074,240,0,,000010535,Case 1,241.1,20.091666666666665,,,,,,,,,,,,,
Sea Sun Chardonnay,710909750103,Wine,750 ml,12,Wagner,Oxford Street Merchants,,ALL,8.5859375,103.03125,144,17.99,12.960000000000006,0.3375048225308645,134,0, ,1563648,5 free cases of Bonanza on 24 mix and match any wine from the Wagner Portfolio,103.03125,8.5859375,15.990000000000004,12.960000000000006,0,,,,,10,,,Wagner,,
Sea Sun Pinot Noir,710909760102,Wine,750 ml,12,Wagner,Oxford Street Merchants,,ALL,11.419270833333334,137.03125,180,22.99,17.96,0.3641831384558278,168,0, ,1660343,5 free cases of Bonanza on 24 mix and match any wine from the Wagner Portfolio,137.03125,11.419270833333334,21.990000000000006,17.960000000000004,0,,584,16.99,21.99,13,,,Wagner,,
Seghesio Chardonnay,088254000007,Wine,750 ml,12,Crimson,Oxford Street Merchants,,all,10.358333333333333,124.3,176,21.99,15.960000000000006,0.3509816207184631,160, , ,1065789,1 free on 5 M/M All Segheso Sonoma Zin and Chard,124.3,10.358333333333333,18.990000000000002,15.960000000000006,0,,,,,1,,,Seghesio 750ml,,
Seghesio Old Vine Zinfandel,088254758748,Wine,750 ml,6,Crimson,Oxford Street Merchants,,all,26.849999999999998,161.1,160,39.99,,0.3285821455363842,160,0,,18761,,161.1,26.849999999999998,,,,,,,,,,,,,
Seghesio Sonoma Zinfandel,088254758724,Wine,750 ml,12,Crimson,Oxford Street Merchants,,ALL,12.869444444444445,154.43333333333334,208,25.99,18.96,0.32123183309892167,184,0, ,18752,1 free on 5 M/M All Segheso Sonoma Zin and Chard,154.43333333333334,12.869444444444445,21.990000000000006,18.96,0,7.029999999999998,184,17.49,25.99,13,,,Seghesio 750ml,,
Sella Antica Red Blend,632987200106,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,All,8.980555555555556,107.76666666666667,156,19.99,14.960000000000006,0.399695484254308,128, , ,1718653,1 free case on 5,107.76666666666667,8.980555555555556,16.990000000000002,14.960000000000006,0,,,,,7,,,Sella Antica Toscona IGT,,
Shania Cabernet Sauvignon,851115002874,Wine,3 L Box,3,Gil Family Estates CRU,Oxford Street Merchants,,All,12.790909090909091,38.372727272727275,45,22.99,18.96,0.3253739930955121,41, , ,1890529,M/M 10 cases of Shania Boxes and receive 1 case Monastrell Box NC,38.372727272727275,12.790909090909091,21.990000000000006,18.96,0,,,,,1,,,Shania 3L,,
Shania Monastrell,851115002324,Wine,3 L Box,3,Gil Family Estates CRU,Oxford Street Merchants,,All,12.790909090909091,38.372727272727275,45,22.99,18.96,0.3253739930955121,41, , ,001577621,M/M 10 cases of Shania Boxes and receive 1 case Monastrell Box NC,38.372727272727275,12.790909090909091,21.990000000000006,18.96,0,,,,,6,,,Shania 3L,,
Shania Rose,851115002768,Wine,3 L Box,3,Gil Family Estates CRU,Oxford Street Merchants,,All,12.790909090909091,38.372727272727275,45,22.99,18.96,0.3253739930955121,41, , ,001126303,M/M 10 cases of Shania Boxes and receive 1 case Monastrell Box NC,38.372727272727275,12.790909090909091,21.990000000000006,18.96,0,,,,,1,,,Shania 3L,,
Shania White,851115002447,Wine,3 L Box,3,Gil Family Estates CRU,Oxford Street Merchants,,All,12.790909090909091,38.372727272727275,45,22.99,18.96,0.3253739930955121,41, , ,001611577,M/M 10 cases of Shania Boxes and receive 1 case Monastrell Box NC,38.372727272727275,12.790909090909091,21.990000000000006,18.96,0,,,,,2,,,Shania 3L,,
Silver Oak Alexander Valley Cabernet,785214190753,Wine ,750ml,12,Silver Oak,Oxford Street Merchants,,March|May|June|October|November|December,53.421666666666674,641.0600000000001,719.18,89.99,99.96,0.46556956115779635,639.96,0,674.88,1110851,3 case Buy within the chain - no support if not full cases,641.0600000000001,53.421666666666674,74.99,63.960000000000015,0,16.02999999999998,202,71.99,79.99,13,,,,,
Substance Sauvignon Blanc,184745003035,Wine,750ml,12,O'NEILL VINTNERS-WINE,Breakthru Beverage,,All,8.095833333333333,97.15,120,14.99,,0.4599177229263954,96,0,120,9758463,10cs purchase in a month,97.15,8.095833333333333,,,,,,,,,,,,,
Spell Nichole's Pinot Noir,102920145125,Wine,750 ml,12,Spell,Oxford Street Merchants,,all,28.758333333333336,345.1,344,42.99,,0.33104597968519806,344,0,,21932,,345.1,28.758333333333336,41.99,0,0,,,,,0,,,,,
St Supery Rose 750ml,040951675117,Wine,750ml,12,St Supery,Oxford Street Merchants,,ALL,12.758333333333333,153.1,160,19.99,19.96,0.3608049432197729,152,0, ,1478580,Deep Price,153.1,12.758333333333333,23.990000000000006,19.96,0,,,,,1,,,,,
St Supery Sauvignon Blanc 750ml,040951375116,Wine,750ml,12,St Supery,Oxford Street Merchants,,ALL,14.758333333333333,177.1,184,22.99,22.959999999999997,0.3572154471544715,176,0, ,1006691,Deep Price,177.1,14.758333333333333,27.990000000000006,22.959999999999997,0,,,,,1,,,,,
StoneStreet Cabernet,737038001500,Wine,750 ml,6,Jackson family,Oxford Street Merchants,,all,25.183333333333334,151.1,270,67.99,32.959999999999994,0.23594255663430405,180, , ,001255551,1 free cab on 5,151.1,25.183333333333334,38.99,32.959999999999994,0,,,,,1,,,Stonestreet Cab 750ml,,
Stonestreet Chardonnay EC,737038001685,Wine,750 ml,6,Jackson family,Oxford Street Merchants,,all,21.016666666666666,126.1,240,59.99,26.959999999999994,0.22045004945598404,150, , ,001554366,1 free chard on 5,126.1,21.016666666666666,31.990000000000006,26.959999999999994,0,,,,,0,,,,,
Summer Water Rose,812949021806,Wine,750 ml,12,Amass,Oxford Street Merchants,,ALL,9.83525641025641,118.02307692307691,152,18.99,14.960000000000006,0.34256307418072157,152, , ,001253223,3 free on 10  ,118.02307692307691,9.83525641025641,17.990000000000002,14.960000000000006,0,,,,,12,,,Summer Water Rose 750ml,,
Termes Toro,81753814113,Wine,750 ml,6,Moet Hennessey,Oxford Street Merchants,,all,23.183333333333334,139.1,138,34.99,,0.3374297418309994,138, , ,000015971, ,139.1,23.183333333333334,,,,,,,,,,,,,
Terrazas Reserve Malbec,088110158996,Wine,750 ml,12,Moet Hennessey,Oxford Street Merchants,,all,14.591666666666667,175.1,192,23.99,,0.39176045574544943,174,0, ,13508,netted down pricing,175.1,14.591666666666667,,,,,,,,,,,,,
The Beach Rose,081753833909,Wine,750 ml,12,Moet Hennessey,Oxford Street Merchants,,All,11.758333333333333,141.1,175,21.99,16.96,0.30670204402515727,160, ,,001497315,1 free case of the Beach Rose on 7,141.1,11.758333333333333,19.990000000000002,16.960000000000004,0,5.029999999999994,250,15.99,21.99,14,,,The Beach Rose 750ml,,
Threadcount Cali Cabernet 750ml,860009046122,WINE,750ml,12,Copper Cane,Oxford Street Merchants,,All,11.313833333333333,135.766,200,24.99,,0.547265572895825,160,0,,1332490,1 free Boen Tri-App Pinot Noir on 5 Cases M/M all Copper Cane Portfolio,135.766,11.313833333333333,19.990000000000002,16.960000000000004,0,,,,,4,,,Copper Cane 750ml,,
Torresella Pinot Grigio Veneto,632987120251,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,all,8.625,103.5,144,17.99,12.960000000000006,0.33449074074074103,128, , ,000073643,1 free on 4,103.5,8.625,15.990000000000004,12.960000000000006,0,,,,,14,,,Torresella Pinot Grigio Veneto 750ml,,
Torresella Prosecco,632987060755,Wine,750 ml,12,Santa Margherita USA,Oxford Street Merchants,,all,8.625,103.5,144,17.99,,0.5205669816564757,128,0, ,001788005,1 free on 4,103.5,8.625,,,,,,,,,,,,,
Trenel Cremant De Bourgogne 750ml,352833000406,Wine,750ml,6,Folio,Oxford Street Merchants,,,22.183333333333334,133.1,1482,370.99,33.959999999999994,0.3467805261091479,132,0, ,1558439,Deep Pricing,133.1,22.183333333333334,40.99,33.959999999999994,0,,,,,1,,,,,
Twomey Anderson Valley Pinot Noir,785214690758,Wine,750ml,12,Silver Oak,Oxford Street Merchants,,All,37.59166666666667,451.1,495,61.99,55.96000000000001,0.3282404098165357,450, , ,1915423,Net Pricing,451.1,37.59166666666667,67.99,55.96000000000001,0,,,,,1,,,,,
Twomey RR Pinot Noir,785214490754,Wine ,750ml,12,Silver Oak,Oxford Street Merchants,,All,37.59166666666667,451.1,495,61.99,,0.3935849868258321,450, , ,1161943,Net Pricing,451.1,37.59166666666667,,,,,,,,,,,,,
Underwood Bubbles,856036001098,Wine,355 ml,12,Union,Oxford Street Merchants,,All,3.9805555555555556,47.766666666666666,62,7.99,5.96,0.3321215510812826,56,0, ,1930068,1 free case of rose bubbles on 5,47.766666666666666,3.9805555555555556,6.489999999999998,5.959999999999998,0,,434,5.99,5.99,16,No,,Underwood Cans 355ml,,
Underwood Bubbles,856036001098,Wine,355 ml,12,Union,Oxford Street Merchants,,April|June|August|October,3.8551075268817208,46.26129032258065,62,7.99,5.96,0.35316987803997973,56,0,,1930068,12 free cases of rose bubbles on 50 mix and match all flavors,46.26129032258065,3.8551075268817208,6.489999999999998,5.959999999999998,0,,434,5.99,5.99,16,No,,Underwood Cans 355ml,,
Underwood Cellars Pinot Noir,856036001005,Wine,750 ml,12,Union,Oxford Street Merchants,,all,8.576515151515151,102.91818181818181,128,15.99,,0.463632573388671,112, , ,000017287,1 free Underwood PN 750 on 10 cases of Underwood 750's,102.91818181818181,8.576515151515151,14.990000000000004,12.960000000000006,0,,435,12.99,14.99,0,,,,,
Underwood Pinot Gris,856036001067,Wine,355ml,12,Union,Oxford Street Merchants,,All,3.9805555555555556,47.766666666666666,62,7.99,5.959999999999998,0.3321215510812824,56,0, ,1448609,1 free case of rose bubbles on 5,47.766666666666666,3.9805555555555556,6.489999999999998,5.959999999999998,0,,,,,12,No,,Underwood Cans 355ml,,
Underwood Pinot Gris,856036001067,Wine,355ml,12,Union,Oxford Street Merchants,,April|June|August|October,3.8551075268817208,46.26129032258065,62,7.99,5.959999999999998,0.35316987803997957,56,0,,1448609,12 free cases of rose bubbles on 50 mix and match all flavors,46.26129032258065,3.8551075268817208,6.489999999999998,5.959999999999998,0,,,,,12,No,,Underwood Cans 355ml,,
Underwood Pinot Noir,856036001043,Wine,355ml,12,Union,Oxford Street Merchants,,All,3.9805555555555556,47.766666666666666,62,7.99,5.959999999999998,0.3321215510812824,56,0, ,1095220,1 free case of rose bubbles on 5,47.766666666666666,3.9805555555555556,6.489999999999998,5.959999999999998,0,,,,,16,No,,Underwood Cans 355ml,,
Underwood Pinot Noir,856036001043,Wine,355ml,12,Union,Oxford Street Merchants,,April|June|August|October,3.8551075268817208,46.26129032258065,62,7.99,5.959999999999998,0.35316987803997957,56,0,,1095220,12 free cases of rose bubbles on 50 mix and match all flavors,46.26129032258065,3.8551075268817208,6.489999999999998,5.959999999999998,0,,,,,16,No,,Underwood Cans 355ml,,
Underwood Rose,856036001074,Wine,355ml,12,Union,Oxford Street Merchants,,All,3.9805555555555556,47.766666666666666,62,7.99,5.959999999999998,0.3321215510812824,56,0, ,1175398,1 free case of rose bubbles on 5,47.766666666666666,3.9805555555555556,6.489999999999998,5.959999999999998,0,,,,,11,No,,Underwood Cans 355ml,,
Underwood Rose,856036001074,Wine,355ml,12,Union,Oxford Street Merchants,,April|June|August|October,3.8551075268817208,46.26129032258065,62,7.99,5.959999999999998,0.35316987803997957,56,0,,1175398,12 free cases of rose bubbles on 50 mix and match all flavors,46.26129032258065,3.8551075268817208,6.489999999999998,5.959999999999998,0,,,,,11,No,,Underwood Cans 355ml,,
Underwood Rose,856036001081,Wine,750 ml,12,Union,Oxford Street Merchants,,all,8.576515151515151,102.91818181818181,128,15.99,,0.463632573388671,112, , ,000025927,1 free Underwood PN 750 on 10 cases of Underwood 750's,102.91818181818181,8.576515151515151,,,,,,,,,,,,,
Underwood Rose Bubbles,856036001197,Wine,355ml,12,Union,Oxford Street Merchants,,All,3.9805555555555556,47.766666666666666,62,7.99,5.959999999999998,0.3321215510812824,56,0, ,1405265,1 free case of rose bubbles on 5,47.766666666666666,3.9805555555555556,6.489999999999998,5.959999999999998,0,,320,5.59,5.99,16,No,,Underwood Cans 355ml,,
Underwood Rose Bubbles,856036001197,Wine,355ml,12,Union,Oxford Street Merchants,,April|June|August|October,3.8551075268817208,46.26129032258065,62,7.99,,0.5175084446956545,56,0,,1405265,12 free cases of rose bubbles on 50 mix and match all flavors,46.26129032258065,3.8551075268817208,6.489999999999998,5.959999999999998,0,,320,5.59,5.99,16,No,,Underwood Cans 355ml,,
Underwood Rose Bubbles NA 355ml,856036001692,Wine,355 ML,12,Union,Oxford Street Merchants,,All,3.9805555555555556,47.766666666666666,62,7.99,5.959999999999998,0.3321215510812824,56,0, ,1153941,1 free case of rose bubbles on 5,47.766666666666666,3.9805555555555556,6.489999999999998,5.959999999999998,0,,,,,7,,,Underwood Cans 355ml,,
Underwood Rose Bubbles NA 355ml,856036001692,Wine,355 ML,12,Union,Oxford Street Merchants,,April|June|August|October,3.8551075268817208,46.26129032258065,62,7.99,5.959999999999998,0.35316987803997957,56,0,,1153941,12 free cases of rose bubbles on 50 mix and match all flavors,46.26129032258065,3.8551075268817208,6.489999999999998,5.959999999999998,0,,,,,7,,,Underwood Cans 355ml,,
Taittinger Brut la Francaise 750ml,084692501649,Wine,750ml,6,KOBRAND CORP,Breakthru Beverage,,ALL,49.525,297.15,312,77.99,,0.36498269008847284,296,0,312,9068300,"3cs purchase in a month, mixes with all Kobrand brands",297.15,49.525,80.99,66.96000000000001,0,,,,,0,,,,,
Veuve Clicquot Brut Champagne 375ml,081753050221,WINE,375ml,12,Moet Hennesey,Oxford Street Merchants,,ALL,32.1345,385.61400000000003,420,52.99,49.96000000000001,0.3567954363490793,420,0,,1720374,"M/M 5 cases of Moet, Veuve, Ruinart & Roedere 5 cases and receive 1 case of WA Rose 750 NC",385.61400000000003,32.1345,59.99,49.96000000000001,0,,,,,3,,,Splits 375ml,,
Veuve Clicquot La Grande Dame,081753833435,Wine,750 ml,6,Moet Hennessey,Oxford Street Merchants,,All,165.18333333333334,991.1,990,247.99,199.96,0.17391811695672468,990,0,,1950430, ,991.1,165.18333333333334,246.8649999999999,199.96,0,,,,,0,,,,,
Veuve Clicquot Reserve Rose Vintage 750ml,081753837624,Wine,750ml,6,,Oxford Street Merchants,,,90.18333333333334,541.1,540,134.99,,0.3319258216658024,540,0,,11029,,541.1,90.18333333333334,155.99,129.96,0,,,,,0,,,,,
Veuve Clicquot Rose,081753802479,Wine,750 ml,12,Moet Hennessey,Oxford Street Merchants,,all,59.75833333333333,717.1,809,100.99,62.960000000000015,0.050852393053791,716, , ,12861, ,717.1,59.75833333333333,69.99,62.960000000000015,0,,313,63.97,79.99,10,,,,,
Veuve Cliquot Brut,081753810979,Wine,1.5 L,3,Moet Hennessey,Oxford Street Merchants,,all,130.36666666666667,391.1,390,194.99,,0.33141870523274697,390,0, ,10994, ,391.1,130.36666666666667,,,,,,,,,,,,,
Villa Cafaggio Chianti Classic,8003545802308,Wine,750 ml,12,Ethica,Oxford Street Merchants,,all,18.27348484848485,219.28181818181818,240,29.99,26.959999999999994,0.32220011689596245,240, , ,1776,1 free case of Chianti Classico on 10,219.28181818181818,18.27348484848485,31.990000000000006,26.959999999999994,0,,,,,12,,,Villa Cafaggio Chianti 750ml,,
Villa Cafaggio Chianti Classic Riserva,8056477800218,Wine,750 ml,12,Ethica,Oxford Street Merchants,,all,20.091666666666665,241.1,264,32.99,,0.39097706375669405,264, , ,33514,1 free case of Chianti on 10,241.1,20.091666666666665,35.49,29.959999999999994,0,,,,,0,,,Villa Cafaggio Chianti 750ml,,
Villa Cafaggio Cortaccio,8056477800294,Wine,750 ml,12,Ethica,Oxford Street Merchants,,all,18.27348484848485,219.28181818181818,325,40.99,,0.5541965150406234,240, , ,1593638,1 free case of Chianti on 10,219.28181818181818,18.27348484848485,,,,,,,,,,,,,
Villa Sparina Gavi,8021321080719,Wine,750 ml,12,Ethica,Oxford Street Merchants,,all,10.647222222222222,127.76666666666667,192,23.99,,0.5561808160807744,152, , ,28411,1 free on 5,127.76666666666667,10.647222222222222,18.990000000000002,15.960000000000006,0,,,,,0,,,,,
Whispering Angel Rose,081753833916,Wine,750 ml,12,Moet Hennessey,Oxford Street Merchants,,All,13.829166666666666,165.95,234,28.99,17.960000000000004,0.23000185597624376,215, ,,1486651,5 free cases of Whispering Angel Rose free and 5 free cases of Risata Moscato on 30 Whispering Angel ,165.95,13.829166666666666,23.990000000000006,17.960000000000004,0,9.029999999999994,43,17.97,26.99,16,,,Whispering Angel Rose 750ml,,
