REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,EO $,EO Cases,EO Period,EO Notes,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail,Club,GM%,Competitor Pricing,Distributor (1)
Disco,X,The Wine Company,Dalla Terra,13424,878822001105,Adami Prosecco,Wine,750 ml,12,,All,176,160,,,,,,,,,160,13.333333333333334,160,13.333333333333334,21.99,,0.3936637865696528,,
"Remove, closeout", ,Johnson Brothers Liquor Co,The Wine Group,1068797,083120013669,Beringer Lemonade Stand Strawberry Lemonade 1.5L,Wine,1.5 L,6,1 on 2 same type. Closeout,All,48,42, ,42,2,1,,,,,28,4.666666666666667,28,4.666666666666667,11.99,,0,,
"remove, closeout",,Johnson Brothers Liquor Co,The Wine Group,1866304,081308013312,Cupcake Signature Sweet Berry 750ml,Wine,750 ml,12,1 on 2 same type. Closeout,All,84,73.33,,73.33,2,1,,,,,48.88666666666667,4.073888888888889,48.88666666666667,4.073888888888889,10.99,7.96,0.48820491345616973,,
"remove, closeout",,Johnson Brothers Liquor Co,The Wine Group,1780958,081308013305,Cupcake Signature Sweet Watermelon 750ml,Wine,750 ml,12,1 on 2 same type. Closeout,All,84,73.33,,73.33,2,1,,,,,48.88666666666667,4.073888888888889,48.88666666666667,4.073888888888889,10.99,7.96,0.48820491345616973,,
"remove, closeout",,Breakthru Beverage,,9227057,082734627395,Frontera After Midnight Red 750ml,Wine,750 ml,12,Closeout - 50cs buy (with possibly loose bottles),,60,32,60,,,,,,,,32,2.6666666666666665,32,2.6666666666666665,7.99,6.959999999999998,0.6168582375478926,8.989999999999998,6.959999999999998
"remove, closeout",,Breakthru Beverage,FREDERICK WILDMAN,9633674,089744771865,Riunite Fruitfresher Black Cherry 750ml,Wine,750 ml,12,Pulse case 1 $26.65,July,80,26.65,80,,,,,,,,26.65,2.220833333333333,26.65,2.220833333333333,9.99,7.959999999999998,0.721000837520938,9.989999999999998,7.959999999999998
"remove, closeout",,Breakthru Beverage,FREDERICK WILDMAN,9633677,089744771841,Riunite Fruitfresher Peach 750ml,Wine,750 ml,12,Pulse case 1 $26.65,July,80,26.65,80,,,,,,,,26.65,2.220833333333333,26.65,2.220833333333333,9.99,7.959999999999998,0.721000837520938,9.989999999999998,7.959999999999998
"remove, closeout",,Breakthru Beverage,FREDERICK WILDMAN,9633667,089744771858,Riunite Fruitfresher Strawberry Bellini 750ml,Wine,750 ml,12,Pulse case 1 $26.65,July,80,26.65,80,,,,,,,,26.65,2.220833333333333,26.65,2.220833333333333,9.99,7.959999999999998,0.721000837520938,9.989999999999998,7.959999999999998
Disco, ,Phillips Wine & Spirits,Copper Cane CRU,001402507,856184006617,Boen Santa Maria Pinot Noir,Wine,750 ml,12,"Copper Cane - 1 on 5 in one week, Elouan Pinot Noir N/C",ALL,280,256,,120,5,1,12,45,Jan-June,,232,19.333333333333332,220,18.333333333333332,34.99,27.959999999999997,0.34430138292799234,34.99,27.959999999999997
Disco, ,Phillips Wine & Spirits,Copper Cane CRU,001139784,856184006013,Boen SLH Pinot Noir,Wine,750 ml,12,"Copper Cane - 1 on 5 in one week, Elouan Pinot Noir N/C",ALL,280,256,,120,5,1,12,45,Jan-June,,232,19.333333333333332,220,18.333333333333332,34.99,27.959999999999997,0.34430138292799234,34.99,27.959999999999997
Disco,,Southern Wine & Spirits,THE WINE GROUP INC,959083,086003279032,CRAFTERS UNION BRUT BUBBLES CAN,Wine,375ML,12,,ALL,55.95,44,44,,,,,,,,44,3.6666666666666665,44,3.6666666666666665,7.99,,0.541093032957864,6.989999999999999,4.96
Disco,,Southern Wine & Spirits,THE WINE GROUP INC,959082,086003279049,CRAFTERS UNION CAN BRUT ROSE CAN,Wine,375ML,12,,ALL,55.95,44,44,,,,,,,,44,3.6666666666666665,44,3.6666666666666665,7.99,,0.541093032957864,6.989999999999999,4.96
Disco,,Southern Wine & Spirits,THE WINE GROUP INC,930211,086003279001,CRAFTERS UNION P GRIGIO CAN,Wine,375ML,12,,ALL,55.95,44,44,,,,,,,,44,3.6666666666666665,44,3.6666666666666665,7.99,,0.541093032957864,6.989999999999999,4.96
Disco,,Southern Wine & Spirits,THE WINE GROUP INC,930210,086003279025,CRAFTERS UNION RED BLEND CAN,Wine,375ML,12,,ALL,55.95,44,44,,,,,,,,44,3.6666666666666665,44,3.6666666666666665,7.99,,0.541093032957864,6.989999999999999,4.96
Disco,,Southern Wine & Spirits,THE WINE GROUP INC,930212,086003279018,CRAFTERS UNION ROSE CAN,Wine,375ML,12,,ALL,55.95,44,44,,,,,,,,44,3.6666666666666665,44,3.6666666666666665,7.99,,0.541093032957864,6.989999999999999,4.96
Disco, ,Southern Wine & Spirits,CONSTELLATION BRANDS,956734,689352009628,KIM CRAWFORD CHARDONNAY(SC),Wine,750ML,12, ,ALL,152,136,136,,,,32,,"7/23, 11/23",,136,11.333333333333334,104,8.666666666666666,18.99,14.960000000000006,0.4206773618538327,20.990000000000002,14.960000000000006
Disco,,Southern Wine & Spirits,ZAMORA/PARK STREET IMPORTS,946817,8437014256406,Lolea White Sangria,Wine,4 pk Bottle,6,,ALL,96.5,80.25,80.25,,,,,,,,80.25,13.375,80.25,13.375,23.99,,0.4424760316798666,25.990000000000006,0
Disco,,Southern Wine & Spirits,STE MICHELLE WINE ESTATES,394292,088586007569,Red Diamond Mysterious Red,Wine,750 ml,12,,All,,,,,,,,,,,0,0,0,0,-0.01,,1,10.989999999999998,0
Disco,,Southern Wine & Spirits,SANTA RITA IMPORTS/RTM IMPORTS,933437,086785470009,SANTA RITA 120 CAB SAUV RSV ESP,Wine,750ML,12,,ALL,96,48,48,,,,,,,,48,4,48,4,11.99,,0.6663886572143453,11.99,0
Disco,,Southern Wine & Spirits,SANTA RITA IMPORTS/RTM IMPORTS,472473,086785470023,SANTA RITA 120 CHARDONNAY(SC),Wine,750ML,12,,ALL,96,48,48,,,,,,,,48,4,48,4,11.99,,0.6663886572143453,8.989999999999998,0
Disco,,Southern Wine & Spirits,SANTA RITA IMPORTS/RTM IMPORTS,029787,086785470030,SANTA RITA 120 MERLOT RSV ESP(SC),Wine,750ML,12,,ALL,96,48,48,,,,,,,,48,4,48,4,11.99,,0.6663886572143453,8.989999999999998,0
Disco, ,Southern Wine & Spirits,SILVER OAK CELLARS,600119,785214190753,SILVER OAK ALEXANDER CAB 2019,Wine,750 ml,12, ,ALL,872,872,872,,,,,,,,872,72.66666666666667,872,72.66666666666667,108.99,89.96000000000002,0.19223358529716925,109.99,89.96000000000002
Disco,,Southern Wine & Spirits,CONSTELLATION BRANDS,304575,086003004313,Woodbridge Moscato,Wine,1.5L,6, ,ALL,78,52,52,,,,12,,ALL,,52,8.666666666666666,40,6.666666666666667,19.99,,0.5664498916124729,14.990000000000004,0
Disco,,Southern Wine & Spirits,KOBRAND CORPORATION,188941,850176001154,YUKI NO BOSHA SAKE JUNMAI GINJO,Wine,300ML,12,,ALL,168,160,160,,,,,,,,160,13.333333333333334,160,13.333333333333334,20.99,,0.3647768778783547,19.990000000000002,0
"remove, closeout",,Johnson Brothers Liquor Co, The Wine Group,1617485,083120013648,Beringer Lemonade Stand Moscato Lemonade 1.5L,Wine,1.5 L,6,1 on 2 same type. Closeout,All,48,42,,42,2,1,,,,,28,4.666666666666667,28,4.666666666666667,11.99,8.960000000000004,0.4791666666666669,11.99,8.960000000000004
"remove, closeout",,Johnson Brothers Liquor Co,The Wine Group,1060691,083120012764,Franzia Refreshers Berry Moscato 3L Box,Wine,3L,6,closeout 3 on 1,All,62,54,,54,1,3,,,,,13.5,2.25,13.5,2.25,15.99,,,15.990000000000004,4.96
"remove, closeout",,Johnson Brothers Liquor Co,The Wine Group,1468932,083120012757,Franzia Refreshers Strawberry Rose 3L Box,Wine,3L,6,closeout 3 on 1,All,62,54,,54,1,3,,,,,13.5,2.25,13.5,2.25,15.99,,,15.990000000000004,4.96
"remove, closeout",,Johnson Brothers Liquor Co,The Wine Group,1027332,083120012740,Franzia Refreshers Tropical Pinot Grigio 3L Box,Wine,3L,6,closeout 3 on 1,All,62,54,,54,1,3,,,,,13.5,2.25,13.5,2.25,15.99,,,15.990000000000004,4.96
disco,,"Bourget Imports, LLC",,Alex-squared Pinot Gris,852566002123,Alex Squared Pinot Gris,Wine,750 ml,12,,All,168,152,,,,,,,,,152,12.666666666666666,152,12.666666666666666,20.99,,0.39653803398443704,,
disco,,"Bourget Imports, LLC",,Alex-Shepherd Mar,852566002055,Alexandria Nicole Shepherds M,Wine,750 ml,12,,All,196,180,,,,,,,,,180,15,180,15,24.99,,0.3997599039615846,,
disco,,Johnson Brothers Liquor Co,Gallo,015904517912,015904517912,William Hill Merlot,Wine,750 ml,1,,All,,,,,,,,,,,0,0,0,0,-0.01,,1,,
disco,,Phillips Wine & Spirits,Trinchero,000013202,099988071089,Folie a Deux Merlot,Wine,750 ml,12,Case 1,ALL,180,160,,0,1,0,,,,,160,13.333333333333334,160,13.333333333333334,22.99,,0.4200376975496592,,
disco,,Phillips Wine & Spirits,Trinchero,000010145,099988071447,Folie a Deux Zinfandel,Wine,750 ml,12,Case 1,ALL,180,160,,0,1,0,,,,,160,13.333333333333334,160,13.333333333333334,22.99,,0.4200376975496592,,
disco,,Phillips Wine & Spirits,Prestige,000011972,084279975375,Luccio Prosecco,Wine,750 ml,12,Case 1,ALL,120,108,,0,1,0,,,,,108,9,108,9,14.99,,0.39959973315543695,,
disco,,Phillips Wine & Spirits,Prestige,000011972,084279975375,Luccio Prosecco,Wine,750 ml,12,10 on 25 November 2023 Only,November,120,108, ,82,25,10,,,,,75.2,6.266666666666667,75.2,6.266666666666667,14.99,,0.5819435179008228,,
"disco, self distributing",,Small Lot,Schram Vineyards,MNSCHAXBITA21,617135733859,AxeBridge Itasca,Wine,750 ml,12,Spring Summer Promo,April|May|June|July|August,200,160,160,160,1,0.083,,,,,147.73776546629733,12.311480455524778,147.73776546629733,12.311480455524778,24.99,17.960000000000004,0.31450554256543567,24.990000000000006,17.960000000000004
"disco, self distributing",,Small Lot,Schram Vineyards,MNSCHAXBMCRED21,617135733828,AxeBridge Mill City Red,Wine,750 ml,12,Spring Summer Promo,April|May|June|July|August,200,160,160,160,1,0.083,,,,,147.73776546629733,12.311480455524778,147.73776546629733,12.311480455524778,24.99,17.960000000000004,0.31450554256543567,24.990000000000006,17.960000000000004
"disco, self distributing",,Small Lot,Schram Vineyards,MNSCHLTRBNV,638170082108,Laketown Red,Wine,750 ml,12,Spring Summer Feature,All,184,144,144,144,1,0.083,,,,,132.9639889196676,11.0803324099723,132.9639889196676,11.0803324099723,22.99,17.960000000000004,0.3830549883088921,22.990000000000006,17.960000000000004
"disco, self distributing",,Small Lot,Schram Vineyards,MNSCHLTSPKRSENV,638170082078,Laketown Sparkling Rose,Wine,750 ml,12,Spring Summer Feature,All,184,144,144,144,1,0.083,,,,,132.9639889196676,11.0803324099723,132.9639889196676,11.0803324099723,22.99,17.960000000000004,0.3830549883088921,22.990000000000006,17.960000000000004
"disco, self distributing",,Small Lot,Schram Vineyards,MNSCHLTWHNV,638170082085,Laketown White,Wine,750 ml,12,Spring Summer Feature,All,184,144,144,144,1,0.083,,,,,132.9639889196676,11.0803324099723,132.9639889196676,11.0803324099723,22.99,17.960000000000004,0.3830549883088921,22.990000000000006,17.960000000000004
disco, ,Small Lot,Epicurean Wines,AULGGCSHZ15,9351518000008,Leogate 'The Gatecrasher Balmain' Blend,Wine,750 ml,12,TTL Brand Deal,All,152,120,120,,,,,,,,120,10,120,10,18.99,,0,,
disco, ,"Bourget Imports, LLC",,Alex_Squared_Cab_Sav,852566002109,Alexandria Nicole A2 Cabernet Sauvignon,Wine,750 ml,12,,All,224,208,,,,,,,,,208,17.333333333333332,208,17.333333333333332,27.99,,0.3807312135286412,,
disco, ,"Bourget Imports, LLC",,Alex_Jet_Black_Syrah,852566002048,Alexandria Nicole Jet Black Syrah,Wine,750 ml,12,,All,244,228,,,,,,,,,228,19,228,19,30.99,,0.3868989996773152,,
disco, ,"Bourget Imports, LLC",,Anthill_Hawk_Hill_Pi,400000017204,Anthill Farms Hawk Hill Pinot Noir,Wine,750 ml,12,,All,424,408,,,,,,,,,408,34,408,34,52.99,,0.35836950367993964,,
disco, ,"Bourget Imports, LLC",,Anthill_Peugh_Chardo,400000017181,Anthill Farms Peugh Vineyard Chardonnay,Wine,750 ml,12,,All,424,408,,,,,,,,,408,34,408,34,52.99,,0.35836950367993964,,
disco, ,"Bourget Imports, LLC",,Anthill_Sonoma_Pinot,400000017198,Anthill Farms Sonoma Coast Pinot Noir,Wine,750 ml,12,,All,344,328,,,,,,,,,328,27.333333333333332,328,27.333333333333332,42.99,,0,,
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10617,080887493966,Bogle Cabernet Sauvignon,Wine,750 ml,12,1 on 25,All,103,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,12.99,8.96,0.19406765109890112,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10617,080887493966,Bogle Cabernet Sauvignon,Wine,750 ml,12,3 on 50,All,103,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,12.99,10.960000000000004,0.3535670017903872,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,12003,080887493928,Bogle Chardonnay,Wine,750 ml,12,1 on 25,All,103,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,12.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,12003,080887493928,Bogle Chardonnay,Wine,750 ml,12,3 on 50,All,103,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,12.99,10.96,0.353567001790387,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,14325,080887496431,Bogle Essential Red,Wine,750 ml,12,1 on 25,All,103,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,12.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,14325,080887496431,Bogle Essential Red,Wine,750 ml,12,3 on 50,All,103,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,12.99,10.960000000000004,0.3535670017903872,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,1279,080887551017,Bogle Juggernaut Cabernet,Wine,750 ml,12,1 on 25,All,167,144,144,86.65,25,1,,,,,140.534,11.711166666666665,140.534,11.711166666666665,20.99,17.960000000000004,0.3479305864884932,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,1279,080887551017,Bogle Juggernaut Cabernet,Wine,750 ml,12,3 on 50,All,167,144,144,85.02,50,3,,,,,138.8988,11.5749,138.8988,11.5749,20.99,17.960000000000004,0.3555178173719378,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,2017,400000018973,Bogle Juggernaut Cabernet 3L,Wine,3 L,1,,All,,,,,,,,,,,0,0,0,0,-0.01,79.96000000000001,1,99.99,79.96000000000001
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,2384,080887551062,Bogle Juggernaut Chardonnay,Wine,750ml,12,1 on 25,All,167,144,144,86.65,25,1,,,,,140.534,11.711166666666665,140.534,11.711166666666665,20.99,17.960000000000004,0.3479305864884932,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,2384,080887551062,Bogle Juggernaut Chardonnay,Wine,750ml,12,3 on 50,All,167,144,144,85.02,50,3,,,,,138.8988,11.5749,138.8988,11.5749,20.99,17.960000000000004,0.3555178173719378,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,1725,080887551048,Bogle Juggernaut RRV Pinot Noir,Wine,750 ml,12,1 on 25,All,167,144,144,86.65,25,1,,,,,140.534,11.711166666666665,140.534,11.711166666666665,20.99,17.960000000000004,0.3479305864884932,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,1725,080887551048,Bogle Juggernaut RRV Pinot Noir,Wine,750 ml,12,3 on 50,All,167,144,144,85.02,50,3,,,,,138.8988,11.5749,138.8988,11.5749,20.99,17.960000000000004,0.3555178173719378,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10814,080887493782,Bogle Merlot,Wine,750 ml,12,1 on 25,All,90.12,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,10.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10814,080887493782,Bogle Merlot,Wine,750 ml,12,3 on 50,All,90.12,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,10.99,10.960000000000004,0.3535670017903872,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10816,080887493744,Bogle Petite Sirah,Wine,750 ml,12,1 on 25,All,90.12,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,10.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10816,080887493744,Bogle Petite Sirah,Wine,750 ml,12,3 on 50,All,90.12,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,10.99,10.960000000000004,0.3535670017903872,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10025,080887490231,Bogle Phantom,Wine,750 ml,12,1 on 25,All,167,152,152,86.65,25,1,,,,,148.534,12.377833333333333,148.534,12.377833333333333,20.99,17.960000000000004,0.31081106161841143,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,10025,080887490231,Bogle Phantom,Wine,750 ml,12,3 on 50,All,167,152,152,85.02,50,3,,,,,146.8988,12.241566666666666,146.8988,12.241566666666666,20.99,17.960000000000004,0.3183982925018562,22.990000000000006,17.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,13359,400000023878,Bogle Phantom 3.0L,Wine,3 L,1,,All,,,,,,,,,,,0,0,0,0,-0.01,,1,99.99,79.96000000000001
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,15619,080887496493,Bogle Phantom Chardonnay,Wine,750 ml,12,1 on 25,All,159,120,120,86.65,25,1,,,,,116.534,9.711166666666667,116.534,9.711166666666667,19.99,,0.5141987660496915,,
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,15619,080887496493,Bogle Phantom Chardonnay,Wine,750 ml,12,3 on 50,All,159,120,120,85.02,50,3,,,,,114.8988,9.5749,114.8988,9.5749,19.99,,0.521015507753877,,
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,2077,080887494017,Bogle Pinot Grigio,Wine,750 ml,12,1 on 25,All,90.12,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,10.99,10.81714285714286,0.33243427201430387,12.99,10.81714285714286
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,2077,080887494017,Bogle Pinot Grigio,Wine,750 ml,12,3 on 50,All,90.12,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,10.99,10.81714285714286,0.34502985178761886,12.99,10.81714285714286
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,11576,080887496318,Bogle Pinot Noir,Wine,750 ml,12,1 on 25,All,90.12,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,10.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,11576,080887496318,Bogle Pinot Noir,Wine,750 ml,12,3 on 50,All,90.12,88,88,88,100,21,,,,,72.72727272727272,6.06060606060606,72.72727272727272,6.06060606060606,10.99,10.960000000000004,0.44702499447025024,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,12002,080887493942,Bogle Sauvignon Blanc,Wine,750 ml,12,1 on 25,All,90.12,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,10.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,12002,080887493942,Bogle Sauvignon Blanc,Wine,750 ml,12,3 on 50,All,90.12,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,10.99,10.960000000000004,0.3535670017903872,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,12107,080887493850,Bogle Zinfandel,Wine,750 ml,12,1 on 25,All,90.12,90.12,90.12,90.12,25,1,,,,,86.65384615384616,7.221153846153847,86.65384615384616,7.221153846153847,10.99,10.960000000000004,0.3411355979786639,12.99,10.960000000000004
"remove, switching distributors", ,Paustis Wine Company,Bogle Vineyards Inc,12107,080887493850,Bogle Zinfandel,Wine,750 ml,12,3 on 50,All,90.12,90.12,90.12,90.12,50,3,,,,,85.01886792452831,7.084905660377359,85.01886792452831,7.084905660377359,10.99,10.960000000000004,0.3535670017903872,12.99,10.960000000000004
"remove, switching distributors",,Johnson Brothers Liquor Co,THe Wine Group ,001649237,089819090303,Beringer White Merlot,Wine,1.5 L,6,9 on 25 any 1.5 free,All,46,46,,46,25,9,,,,,33.82352941176471,5.637254901960785,33.82352941176471,5.637254901960785,11.99,,0.5298369556329621,15.990000000000004,0
"remove, switching distributors",,Johnson Brothers Liquor Co,The Wine Group,001403700,081308001463,Big House Birdman Pinot Grigio,Wine,3 L Box,6,Case 1,ALL,,,,,,,,,,,0,0,0,0,19.99,,1,16.990000000000002,0
"remove, switching distributors",,Johnson Brothers Liquor Co,The Wine Group,001558812,081308001432,Big House Usual Suspect Cab,Wine,3 L Box,6,Case 1,ALL,,,,,,,,,,,0,0,0,0,-0.01,,1,16.990000000000002,0
"remove, switching distributors",,Johnson Brothers Liquor Co,The Wine Group,001904744,081308000848,Big House White,Wine,3 L Box,6,Case 1,ALL,,,,,,,,,,,0,0,0,0,-0.01,,1,16.990000000000002,0
"remove, switching distributors",,Johnson Brothers Liquor Co,The Wine Group,001000515,081308004266,Cocobon DARK Red Blend,Wine,750 ml,12,1 on 2,All,72,72,,72,2,1,,,,,48,4,48,4,9.99,7.96,0.49748743718592964,9.989999999999998,0
"remove, switching distributors",,Johnson Brothers Liquor Co,The Wine Group,000018033,081308000664,Cocobon Red Blend,Wine,750 ml,12,1 on 2,All,72,72,,72,2,1,,,,,48,4,48,4,9.99,7.959999999999998,0.4974874371859295,9.989999999999998,7.959999999999998
