Updated in Wine Tab?,Category,REVIEW,Notes,Reorder Point,Effective Date,REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,Freight,EO $,EO Cases,EO Period,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail Calc,Retail Override,Club Override,GM%,Avg Retail,Avg Club,Avg Sale,Distributor (1),Item Number (1),Product Description (1),Deal Description (1),Buy Months,Case 1,Buy Month Invoice (1),Net Case (1),Net Case EO (1),Diff b/w Case 1,Diff b/w Net Case,Diff b/w Net Case EO,Diff Item Number,Pnumber,Vendor,Vendor code,buy month,Reorder Points,Item Classfication,Retail Price,Rank
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1155047,739958184905,Coppola LT Diamond Collection Rose,Wine,750 ml,12,4 free 1721582 Claret on 15,All,120,104,,152,15,4,1.1,,,,64.56666666666666,5.3805555555555555,64.56666666666666,5.3805555555555555,14.99,8.99,7.96,0.3240508096035734,16.240000000000002,12.960000000000006,0,Johnson Brothers Liquor Co,1155047,Coppola LT Diamond Collection Rose,4 HT on 15,All,120,104,83.20526315789473,83.20526315789473,0,-18.63859649122807,-18.63859649122807, ,P4376,Southern Glazer's Wine & Spirits of MN,000955992,,0,Coppola Diamond 750ml,8.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1584488,739958034606,Coppola LT Diamond Collection Sauv Blanc ,Wine,750 ml,12,4 free 1721582 Claret on 15,All,120,104,,152,15,4,1.1,,,,64.56666666666666,5.3805555555555555,64.56666666666666,5.3805555555555555,14.99,8.99,7.96,0.3240508096035734,15.115000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1584488,Coppola LT Diamond Collection Sauv Blanc ,4 HT on 15,All,120,104,83.20526315789473,83.20526315789473,0,-18.63859649122807,-18.63859649122807, ,P3657,Johnson Brothers - St. Paul,1448628,,0,Coppola Diamond 750ml,8.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1620125,739958064801,Coppola MT Diamond Collection Cab Sauv ,Wine,750 ml,12,4 free 1721582 Claret on 15,All,144,136,,152,15,4,1.1,,,,96.56666666666666,8.047222222222222,96.56666666666666,8.047222222222222,17.99,13.99,11.96,0.3271553325901152,18.990000000000002,15.960000000000006,0,Johnson Brothers Liquor Co,1620125,Coppola MT Diamond Collection Cab Sauv ,4 HT on 15,All,144,136,108.46842105263157,108.46842105263157,0,-11.901754385964907,-11.901754385964907, ,P2946,Johnson Brothers - St. Paul,1620125,,16,Coppola Diamond 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1889685,739958974100,Coppola MT Diamond Collection Merlot ,Wine,750 ml,12,4 free 1721582 Claret on 15,All,144,136,,152,15,4,1.1,,,,96.56666666666666,8.047222222222222,96.56666666666666,8.047222222222222,17.99,13.99,11.96,0.3271553325901152,19.115000000000002,15.960000000000006,0,Johnson Brothers Liquor Co,1889685,Coppola MT Diamond Collection Merlot ,4 HT on 15,All,144,136,108.46842105263157,108.46842105263157,0,-11.901754385964907,-11.901754385964907, ,P3443,Johnson Brothers - St. Paul,1889685,,15,Coppola Diamond 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1912697,739958014509,Coppola MT Diamond Collection Pinot Noir,Wine,750 ml,12,4 free 1721582 Claret on 15,All,144,136,,152,15,4,1.1,,,,96.56666666666666,8.047222222222222,96.56666666666666,8.047222222222222,17.99,13.99,11.96,0.3271553325901152,18.990000000000002,15.960000000000006,0,Johnson Brothers Liquor Co,1912697,Coppola MT Diamond Collection Pinot Noir,4 HT on 15,All,144,136,108.46842105263157,108.46842105263157,0,-11.901754385964907,-11.901754385964907, ,P3076,Johnson Brothers - St. Paul,1912697,,16,Coppola Diamond 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1218904,82242017268,Coppola MT Diamond Collection Prosecco,Wine,750 ml,12,4 free 1721582 Claret on 15,All,144,136,,152,15,4,1.1,,,,96.56666666666666,8.047222222222222,96.56666666666666,8.047222222222222,17.99,13.99,11.96,0.3271553325901152,,,,Johnson Brothers Liquor Co,1218904,Coppola MT Diamond Collection Prosecco,4 HT on 15,All,144,136,108.46842105263157,108.46842105263157,0,-11.901754385964907,-11.901754385964907, ,,,,,,,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1706722,82242017275,Coppola MT Diamond Collection Prosecco Rose ,Wine,750 ml,12,4 free 1721582 Claret on 15,All,144,136,,152,15,4,1.1,,,,96.56666666666666,8.047222222222222,96.56666666666666,8.047222222222222,17.99,13.99,11.96,0.3271553325901152,,,,Johnson Brothers Liquor Co,1706722,Coppola MT Diamond Collection Prosecco Rose ,4 HT on 15,All,144,136,108.46842105263157,108.46842105263157,0,-11.901754385964907,-11.901754385964907, ,,,,,,,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Delicato,1968325,739958105405,Coppola MT Diamond Collection Red Blend,Wine,750 ml,12,4 free 1721582 Claret on 15,All,144,136,,152,15,4,1.1,,,,96.56666666666666,8.047222222222222,96.56666666666666,8.047222222222222,17.99,13.99,11.96,0.3271553325901152,,,,Johnson Brothers Liquor Co,1968325,Coppola MT Diamond Collection Red Blend,4 HT on 15,All,144,136,108.46842105263157,108.46842105263157,0,-11.901754385964907,-11.901754385964907, ,,,,,,,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,001946468,795652200501,Jinro Classic Soju 20.1%,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,001946468,Jinro Classic Soju 20.1%,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,P2811,Johnson Brothers - St. Paul,001946468,,15,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,001930856,712166833278,Jinro Grapefruit,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,001930856,Jinro Grapefruit,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,P2750,Johnson Brothers - St. Paul,001930856,,15,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,001760926,605779976084,Jinro Green Grape,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,001760926,Jinro Green Grape,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,P2696,Johnson Brothers - St. Paul,001760926,,16,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,1509583,605779976527,Jinro Lemon Soju 375ml,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,1509583,Jinro Lemon Soju 375ml,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,0,Johnson Brothers - St. Paul,1509583,,5,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,1645011,605779976459,Jinro Peach,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.677499999999998,5.959999999999998,0,Johnson Brothers Liquor Co,1645011,Jinro Peach,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,P17123,Johnson Brothers - St. Paul,1645011,,10,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,001677867,605779976206,Jinro Plum ,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,001677867,Jinro Plum ,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,P2699,Johnson Brothers - St. Paul,001677867,,16,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,1249549,795652200556,Jinro Soju Fresh %17.8,Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,,,,Johnson Brothers Liquor Co,1249549,Jinro Soju Fresh %17.8,1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,,,,,,,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,Johnson Brothers Liquor Co,Jinro USA,001618027,605779976251,"Jinro Strawberry
",Wine,375 ml,20,1 on 5 Free goods 1618027 Jinro Chamisul Strawberry or 1760926  Jinro Chamisul Green Grape,All,96,96, ,96,5,1,1.1,,,,81.1,4.055,81.1,4.055,6.99,6.99,5.96,0.31963087248322153,6.489999999999998,5.959999999999998,0,Johnson Brothers Liquor Co,001618027,"Jinro Strawberry
",1 on 5 (375 ml fg),All,96,96,81.1,81.1,0,0,0, ,P2634,Johnson Brothers - St. Paul,001618027,,16,Jinro,6.49,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,001964419,031259004327,Josh Cellars BB Cabernet 750ml,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,165.5,168, ,123.49,4,1,1.1,,,,138.2275,11.518958333333332,138.2275,11.518958333333332,20.99,20.99,17.96,0.35863260950259845,20.990000000000002,17.960000000000004,0,Johnson Brothers Liquor Co,001964419,Josh Cellars BB Cabernet 750ml,Weekly 1 on 4 RSV (any RSV red free),All,165.5,168,135.5,135.5,0,2.727499999999992,2.727499999999992, ,P2671,Johnson Brothers - St. Paul,001964419,,16,Josh Reserve 750ml,20.99,56
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1554031,031259004204,Josh Cellars Cabernet 375ml,Wine,375 ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,68.44,57.9, ,123.49,4,1,1.1,,,,28.1275,2.3439583333333336,28.1275,2.3439583333333336,8.99,7.99,6.96,0.6632243773946359,8.052499999999998,7.022499999999997,0,Johnson Brothers Liquor Co,1554031,Josh Cellars Cabernet 375ml,Case 1,All,68.44,57.9,59,59,0,-30.8725,-30.8725, ,P14914,Johnson Brothers - St. Paul,1554031,,16,,7.99,440
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,859252,857744001318,Josh Cellars Cabernet Sauvignon 750ml,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,13.99,11.96,0.30398550724637685,13.739999999999995,11.897500000000004,0,Johnson Brothers Liquor Co,859252,Josh Cellars Cabernet Sauvignon 750ml,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.892,99.892,0,0,0, ,P8,Johnson Brothers - St. Paul,000859252,,16,Josh Base 750ml,13.79,7
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,859261,857744001325,Josh Cellars Chardonnay,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,124.05,106.94, ,123.49,4,1,1.1,,,,77.16749999999999,6.430624999999999,77.16749999999999,6.430624999999999,15.99,11.99,9.96,0.354354919678715,13.789999999999994,11.960000000000004,0,Johnson Brothers Liquor Co,859261,Josh Cellars Chardonnay,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,124.05,106.94,86.65199999999999,86.65199999999999,0,-9.484499999999997,-9.484499999999997, ,P2544,Johnson Brothers - St. Paul,000859261,,16,Josh Whites 750ml,11.49,10
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,001364135,031259004211,Josh Cellars Chardonnay 375ml,Wine,375 ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,57.9,49.5, ,123.49,4,1,1.1,,,,19.727500000000003,1.6439583333333336,19.727500000000003,1.6439583333333336,6.99,7.99,6.96,0.7637990900383141,7.989999999999998,6.959999999999997,0,Johnson Brothers Liquor Co,001364135,Josh Cellars Chardonnay 375ml,Case 1,All,57.9,49.5,50.6,50.6,0,-30.8725,-30.8725, ,P14915,Johnson Brothers - St. Paul,001364135,,14,,7.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch ,1471328,031259005317,Josh Cellars Hearth Cabernet Sauvginon ,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,14.99,12.96,0.357690329218107,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1471328,Josh Cellars Hearth Cabernet Sauvginon ,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P12400,Johnson Brothers - St. Paul,1471328,,16,Josh Base 750ml,14.99,94
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,859249,031259048024,Josh Cellars Legacy Red Blend,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,13.99,11.96,0.30398550724637685,14.052500000000002,12.022500000000004,0,Johnson Brothers Liquor Co,859249,Josh Cellars Legacy Red Blend,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P2586,Johnson Brothers - St. Paul,000859249,,16,Josh Base 750ml,13.79,50
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,859255,857744011157,Josh Cellars Merlot,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,14.99,12.96,0.357690329218107,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,859255,Josh Cellars Merlot,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P2640,Johnson Brothers - St. Paul,000859255,,16,Josh Base 750ml,14.99,85
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1122193,031259001456,Josh Cellars Pinot Grigio,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,124.05,106.94, ,123.49,4,1,1.1,,,,77.16749999999999,6.430624999999999,77.16749999999999,6.430624999999999,15.99,11.99,9.96,0.354354919678715,12.490000000000002,10.960000000000004,0,Johnson Brothers Liquor Co,1122193,Josh Cellars Pinot Grigio,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,124.05,106.94,86.65199999999999,86.65199999999999,0,-9.484499999999997,-9.484499999999997, ,P2595,Johnson Brothers - St. Paul,001122193,,16,Josh Whites 750ml,11.49,21
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,859258,031259046952,Josh Cellars Pinot Noir,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,13.99,11.96,0.30398550724637685,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,859258,Josh Cellars Pinot Noir,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P2554,Johnson Brothers - St. Paul,000859258,,16,Josh Base 750ml,13.79,70
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1664457,031259003726,Josh Cellars Prosecco,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,13.99,11.96,0.30398550724637685,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1664457,Josh Cellars Prosecco,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P2781,Johnson Brothers - St. Paul,001664457,,16,Josh Base 750ml,13.79,91
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1832899,031259005669,Josh Cellars Prosecco NA 750ml,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,13.99,11.96,0.30398550724637685,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1832899,Josh Cellars Prosecco NA 750ml,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,0,Johnson Brothers - St. Paul,1832899,,16,Josh Whites 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1471731,031259004495,Josh Cellars Prosecco Rose,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,13.99,11.96,0.30398550724637685,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1471731,Josh Cellars Prosecco Rose,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P3143,Johnson Brothers - St. Paul,001471731,,14,Josh Base 750ml,13.79,376
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1534598,031259003733,Josh Cellars Red Blend 750ml,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,14.99,12.96,0.357690329218107,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1534598,Josh Cellars Red Blend 750ml,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P14904,Johnson Brothers - St. Paul,1534598,,0,,14.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,27719,031259001043,Josh Cellars Rose,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,124.05,106.94, ,123.49,4,1,1.1,,,,77.16749999999999,6.430624999999999,77.16749999999999,6.430624999999999,15.99,11.99,9.96,0.354354919678715,12.490000000000002,10.960000000000004,0,Johnson Brothers Liquor Co,27719,Josh Cellars Rose,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,124.05,106.94,86.65199999999999,86.65199999999999,0,-9.484499999999997,-9.484499999999997, ,P2906,Johnson Brothers - St. Paul,000027719,,16,Josh Whites 750ml,11.49,105
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,001222521,031259004990,"Josh Cellars RSV Bourbon Zinfandel
",Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,165.5,168, ,123.49,4,1,1.1,,,,138.2275,11.518958333333332,138.2275,11.518958333333332,20.99,20.99,17.96,0.35863260950259845,20.990000000000002,17.960000000000004,0,Johnson Brothers Liquor Co,001222521,"Josh Cellars RSV Bourbon Zinfandel_x000D_
",Weekly 1 on 4 RSV (any RSV red free),All,165.5,168,135.5,135.5,0,2.727499999999992,2.727499999999992, ,P3500,Johnson Brothers - St. Paul,001222521,,11,Josh Reserve 750ml,20.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1834290,031259004471,"Josh Cellars RSV CC Buttery Chard 

",Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,144,144, ,123.49,4,1,1.1,,,,114.22749999999999,9.518958333333332,114.22749999999999,9.518958333333332,17.99,17.99,14.96,0.36370599376114093,18.990000000000002,15.960000000000006,0,Johnson Brothers Liquor Co,1834290,"Josh Cellars RSV CC Buttery Chard 

",Weekly 1 on 4 RSV (any RSV red free),All,144,144,116.3,116.3,0,-2.072500000000005,-2.072500000000005, ,P3296,Johnson Brothers - St. Paul,001834290,,13,Josh Reserve 750ml,17.49,343
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1946373,031259003030,Josh Cellars Rsv Chardonnay,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,144,144, ,123.49,4,1,1.1,,,,114.22749999999999,9.518958333333332,114.22749999999999,9.518958333333332,17.99,17.99,14.96,0.36370599376114093,18.990000000000002,15.960000000000006,0,Johnson Brothers Liquor Co,1946373,Josh Cellars Rsv Chardonnay,Weekly 1 on 4 RSV (any RSV red free),All,144,144,116.3,116.3,0,-2.072500000000005,-2.072500000000005, ,P3153,Johnson Brothers - St. Paul,001946373,,13,Josh Reserve 750ml,17.49,562
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,001028921,031259000046,Josh Cellars RSV NC Cabernet,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,165.5,168, ,123.49,4,1,1.1,,,,138.2275,11.518958333333332,138.2275,11.518958333333332,20.99,20.99,17.96,0.35863260950259845,20.990000000000002,17.960000000000004,0,Johnson Brothers Liquor Co,001028921,Josh Cellars RSV NC Cabernet,Weekly 1 on 4 RSV (any RSV red free),All,165.5,168,135.5,135.5,0,2.727499999999992,2.727499999999992, ,P2743,Johnson Brothers - St. Paul,001028921,,16,Josh Reserve 750ml,20.99,363
