Supplier,Average of Price,Average of Sale Price,Buy Month,Product Code,Average of Price A,Item Classification
Johnson Brothers - St. Paul,12.021250000000002,0,"August, December, February, May, October",085000032145,10.022500000000004,Apothic 750ml except Inferno & Red
"Bourget Imports, LLC",23.990000000000006,,,891240001724,0,
Phillips Wine & Spirits - St. Paul,17.490000000000002,0,,717888510025,14.709375000000005,
Johnson Brothers - St. Paul,23.052500000000006,0,,085000031346,19.0225,Barefoot 3L
Johnson Brothers - St. Paul,19.990000000000002,0,"January, March, May, July, September, November",085000034545,16.835000000000004,Black Box 3L
Phillips Wine & Spirits - St. Paul,18.990000000000002,0,,080887490231,15.960000000000006,
Phillips Wine & Spirits - St. Paul,12.490000000000002,0,,031259014050,11.960000000000004,Yellow Tail 1.5L
Johnson Brothers - St. Paul,12.490000000000002,0,,031259001043,10.960000000000004,Josh Whites 750ml
Johnson Brothers - St. Paul,18.990000000000002,,,081434000057,0,
Phillips Wine & Spirits - St. Paul,19.990000000000002,0,,082242013956,17.960000000000004,Bota Box 3L
Phillips Wine & Spirits - St. Paul,19.990000000000002,0,,082242014953,17.960000000000004,Bota Box 3L
Johnson Brothers - St. Paul,24.990000000000006,0,,085000016237,21.959999999999997,Ghost Pines 750ml
"Breakthru Beverage Minnesota Wine & Spirits, LLC",19.990000000000002,,,089744761101,0,
Small Lot MN,25.677500000000006,,,857098003020,21.834374999999998,
Southern Glazer's Wine & Spirits of MN,4.99,,,083120010111,0,
Phillips Wine & Spirits - St. Paul,19.990000000000002,0,,082242016773,17.960000000000004,Bota Box 3L
Johnson Brothers - St. Paul,13.990000000000002,0,,085000009857,3.9156250000000004,Gallo 1.5L
Johnson Brothers - St. Paul,23.990000000000006,0,,085000031001,19.96,Barefoot 3L
Johnson Brothers - St. Paul,11.49,0,"April, January, July, October",087356405123,9.833750000000002,Clos Du Bois 750ml
Southern Glazer's Wine & Spirits of MN,27.177500000000006,,"August, February, June, March, November, October",742651184295,22.959999999999997,Ferrari Carano Siena 750ml
Johnson Brothers - St. Paul,12.990000000000002,0,"January, March, June, September",018341151015,10.960000000000004,Barefoot 1.5L
Oxford Street Merchants,6.489999999999998,,,856036001043,5.959999999999998,Underwood Cans 355ml
Southern Glazer's Wine & Spirits of MN,11.49,0,,086003000506,9.960000000000004,Woodbridge 1.5L
Paustis Wine,21.615000000000002,,,857680001830,17.960000000000004,Shannon 750ml
Oxford Street Merchants,13.864999999999995,,,670580003175,11.960000000000004,McManis 750ml
Johnson Brothers - St. Paul,12.990000000000002,0,,018341751253,10.960000000000004,Barefoot Bubbly 750ml
Johnson Brothers - St. Paul,7.989999999999998,,,850784003236,0,
Rue 38 LLC,20.865000000000002,0,,015643257582,17.835000000000004,
Libation Project,15.990000000000004,0,,677555004045,12.706875000000002,
Oxford Street Merchants,17.990000000000002,,,087113112158,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",13.833750000000002,0,,853086008008,11.835000000000004,
The Wine Company,16.115000000000002,0,,850432002758,13.771875000000005,Wildsong Sauvignon Blanc 750ml
Southern Glazer's Wine & Spirits of MN,17.490000000000002,,"August, February, July, May, November",083120014935,14.960000000000006,
Oxford Street Merchants,64.6775,0,,088110551056,52.77250000000001,Moet & Chandon Imperial 750ml
Johnson Brothers - St. Paul,13.814999999999996,,,795652200518,11.960000000000004,Jinro
Johnson Brothers - St. Paul,12.990000000000002,0,"April, January, July, October",087356510445,10.960000000000004,Clos Du Bois 750ml
Southern Glazer's Wine & Spirits of MN,18.896250000000002,0,,088586607912,15.897500000000006,CSM Indian Wells 750ml
Southern Glazer's Wine & Spirits of MN,18.990000000000002,,,086891068008,15.960000000000006,
Southern Glazer's Wine & Spirits of MN,9.49,0,,081308591872,7.959999999999997,Cupcake Still & Lighthearted 750ml
Johnson Brothers - St. Paul,12.990000000000002,0,"January, March, June, September",018341151060,10.960000000000004,Barefoot 1.5L
Small Lot MN,24.115000000000006,0,,767946628643,19.458750000000002,
"Vinocopia, Inc",15.990000000000004,0,,011699019150,12.707500000000001,Bouchard 750ml
"New France Wine Co, Inc",30.958750000000006,0,,3760072420072,25.959999999999994,
Rue 38 LLC,14.990000000000004,0,,015643565380,12.960000000000006,
Johnson Brothers - St. Paul,13.902499999999998,,,085000005064,11.960000000000004,Gallo 1.5L
Johnson Brothers - St. Paul,17.490000000000002,0,,082242013925,14.020625000000003,Z. Alexander Brown 750ml
Southern Glazer's Wine & Spirits of MN,23.990000000000006,,"December, June, March, November, September",852832000174,19.96,Mumm Napa 750ml
Johnson Brothers - St. Paul,18.990000000000002,,,739958064801,15.960000000000006,Coppola Diamond 750ml
Phillips Wine & Spirits - St. Paul,12.490000000000002,0,,839743001490,11.960000000000004,Yellow Tail 1.5L
Paustis Wine,24.990000000000006,,,848375010015,0,
Southern Glazer's Wine & Spirits of MN,11.39625,0,,088586001895,9.897500000000004,14 Hands
Phillips Wine & Spirits - St. Paul,18.990000000000002,0,,080887551048,15.960000000000006,Bogle Juggernaut 750ml
Phillips Wine & Spirits - St. Paul,12.490000000000002,0,,031259032658,11.960000000000004,Yellow Tail 1.5L
Johnson Brothers - St. Paul,18.990000000000002,0,,085000016145,14.957500000000003,
Johnson Brothers - St. Paul,19.865000000000002,,,082242014847,16.707500000000003,
Johnson Brothers - St. Paul,5.489999999999999,0,,085000028407,4.959999999999999,
Johnson Brothers - St. Paul,15.990000000000004,0,,085000016589,13.960000000000006,
Small Lot MN,12.990000000000002,0,,891540001165,10.960000000000004,
Libation Project,19.990000000000002,0,,860001082616,16.960000000000004,
Phillips Wine & Spirits - St. Paul,11.49,0,,099988071416,9.960000000000004,
Johnson Brothers - St. Paul,7.989999999999998,,"January, April, June, September",018341751109,6.959999999999997,Barefoot 750ml
Johnson Brothers - St. Paul,23.052500000000006,0,,085000022955,19.0225,Barefoot 3L
Southern Glazer's Wine & Spirits of MN,20.583750000000002,,,086003820920,14.960000000000006,
"Grape Beginnings, Inc.",15.990000000000004,0,,098709670204,13.960000000000006,Tilia 750ml
Johnson Brothers - St. Paul,21.115000000000002,0,,085000021606,17.020625000000003,
"Maverick Beverage Co., LLC - MN",21.115000000000002,,,853739000175,17.960000000000004,Klinker Brick 750ml
Paustis Wine,23.990000000000006,,,879716002000,19.96,Natural Origins 3L
Southern Glazer's Wine & Spirits of MN,14.990000000000004,,,833302002409,12.960000000000006,
Phillips Wine & Spirits - St. Paul,12.490000000000002,0,,031259009230,11.960000000000004,Yellow Tail 1.5L
Phillips Wine & Spirits - St. Paul,20.990000000000002,,"December, June, March, September",081584013082,17.960000000000004,K J 750ml
"Maverick Beverage Co., LLC - MN",26.990000000000006,0,,0652733820747,10.096874999999999,
Phillips Wine & Spirits - St. Paul,19.990000000000002,0,,082242016797,17.960000000000004,Bota Box 3L
Johnson Brothers - St. Paul,13.864999999999998,,,085000012277,11.960000000000004,
The Wine Company,14.014999999999997,0,,089419151039,11.583125000000003,
Johnson Brothers - St. Paul,7.989999999999998,,"January, April, June, September",085000017074,6.959999999999997,Barefoot 750ml
Libation Project,21.052500000000002,0,,678113000172,17.020625000000003,
Oxford Street Merchants,25.990000000000006,0,,088254758724,21.959999999999997,Seghesio 750ml
Oxford Street Merchants,17.990000000000002,,,852411007563,0,
Johnson Brothers - St. Paul,14.052500000000002,0,,085000020425,11.212500000000004,
Johnson Brothers - St. Paul,13.789999999999994,0,,085000024492,11.960000000000004,
Southern Glazer's Wine & Spirits of MN,7.989999999999998,,,086003000094,6.959999999999997,
Phillips Wine & Spirits - St. Paul,33.20875,,,813497007809,28.082499999999996,
Paustis Wine,12.990000000000002,0,,818051021956,10.960000000000004,Bread & Butter 750ml
The Wine Company,29.990000000000006,,,089419000160,27.959999999999994,
"Grape Beginnings, Inc.",15.990000000000004,0,,098709670150,13.960000000000006,Tilia 750ml
Phillips Wine & Spirits - St. Paul,9.99,0,,099988071898,8.960000000000004,
Johnson Brothers - St. Paul,14.990000000000004,0,,082242290432,1.115625,Gnarly Head 750ml
Phillips Wine & Spirits - St. Paul,7.989999999999998,,,08501723,0,
Johnson Brothers - St. Paul,13.990000000000002,0,,083722028392,11.960000000000004,Murphy Goode 750ml
"Vinocopia, Inc",24.052500000000006,0,,606179210471,17.955,Sun Goddess 750ml
Southern Glazer's Wine & Spirits of MN,18.115000000000002,0,,892931000347,15.085000000000006,A to Z 750ml
Southern Glazer's Wine & Spirits of MN,11.49,0,,086003003408,9.960000000000004,Woodbridge 1.5L
Small Lot MN,23.990000000000006,,,856782007252,19.96,
Johnson Brothers - St. Paul,5.989999999999999,,,085000018460,0,
Oxford Street Merchants,13.939999999999996,,,670580001171,11.960000000000004,McManis 750ml
Southern Glazer's Wine & Spirits of MN,13.789999999999994,0,,088586003448,11.960000000000004,H3 750ml
"Bourget Imports, LLC",14.990000000000004,0,,089832900078,12.960000000000006,La Fiera 750ml
Phillips Wine & Spirits - St. Paul,11.49,0,,099988071782,9.960000000000004,
"New France Wine Co, Inc",19.490000000000002,,,896224081501,1.74375,
Johnson Brothers - St. Paul,9.99,,"January, July, March, May, November, September",085000020746,0,Dark Horse 750ml
Southern Glazer's Wine & Spirits of MN,9.49,0,,081308011653,7.959999999999997,Cupcake Still & Lighthearted 750ml
"Maverick Beverage Co., LLC - MN",20.990000000000002,0,,853739000021,17.583125,Klinker Brick 750ml
Johnson Brothers - St. Paul,11.49,,"January, July, March, May, November, September",080887493942,9.960000000000004,Bogle 750ml
Paustis Wine,13.1525,,,857680001182,11.206250000000002,Shannon 750ml
Southern Glazer's Wine & Spirits of MN,20.990000000000002,,,083120003540,17.960000000000004,Franzia High Tier 5L
Small Lot MN,12.990000000000002,0,,891540001172,10.960000000000004,
Phillips Wine & Spirits - St. Paul,12.490000000000002,0,,031259044101,11.960000000000004,Yellow Tail 1.5L
Southern Glazer's Wine & Spirits of MN,13.789999999999994,0,,081308001333,11.960000000000004,Cupcake Sparkling 750ml
Johnson Brothers - St. Paul,5.489999999999999,0,,085000029947,4.959999999999999,
Southern Glazer's Wine & Spirits of MN,30.302500000000006,0,,698743907504,25.20875,
Paustis Wine,24.990000000000006,,,848375004366,0,
Southern Glazer's Wine & Spirits of MN,15.990000000000004,,,033293690009,13.960000000000006,Segura Viudas 750ml
Bellboy Corporation,14.990000000000004,,,792468203016,12.960000000000006,
Paustis Wine,23.990000000000006,,,879716002529,19.96,Natural Origins 3L
Phillips Wine & Spirits - St. Paul,17.490000000000002,0,"December, June, March, September",081584131519,14.960000000000006,K J 750ml
Johnson Brothers - St. Paul,7.989999999999998,,"January, April, June, September",018341751017,6.959999999999997,Barefoot 750ml
Southern Glazer's Wine & Spirits of MN,6.989999999999998,,,086003279049,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",19.990000000000002,,,089744755407,0,
Southern Glazer's Wine & Spirits of MN,14.990000000000004,0,,083120193111,12.960000000000006,
Southern Glazer's Wine & Spirits of MN,6.521249999999998,,,848375004991,5.959999999999998,
Southern Glazer's Wine & Spirits of MN,17.990000000000002,0,,083120101994,14.960000000000006,Franzia Low Tier 5L
Oxford Street Merchants,13.789999999999994,,,670580008170,11.960000000000004,McManis 750ml
Oxford Street Merchants,19.990000000000002,0,"February, March, April, July, August, November",710909710107,16.960000000000004,Wagner
Southern Glazer's Wine & Spirits of MN,11.49,0,,086003863866,9.960000000000004,Woodbridge 1.5L
Phillips Wine & Spirits - St. Paul,11.49,0,,188985000281,9.960000000000004,Joel Gott 750ml
Southern Glazer's Wine & Spirits of MN,24.990000000000006,,,082242010429,0,
,19.240000000000002,,ALL,896499001105,15.960000000000006,
"New France Wine Co, Inc",22.840000000000003,,,083648012123,19.832499999999996,
Phillips Wine & Spirits - St. Paul,12.490000000000002,0,,031259008950,11.960000000000004,Yellow Tail 1.5L
"Grape Beginnings, Inc.",33.49,0,,098709099050,27.959999999999994,Catena Appellation 750ml
Southern Glazer's Wine & Spirits of MN,19.990000000000002,0,"March, June, September, December",086003251274,16.960000000000004,Meiomi 750ml
Southern Glazer's Wine & Spirits of MN,22.115000000000006,0,,098652400019,17.395625000000003,Cline High Tier 750ml
Oxford Street Merchants,6.521249999999998,,,856036001074,5.959999999999998,Underwood Cans 355ml
"Breakthru Beverage Minnesota Wine & Spirits, LLC",19.990000000000002,,,089744761118,0,
Southern Glazer's Wine & Spirits of MN,25.990000000000006,,,016236000042,21.959999999999997,Chalk Hill Sonoma PN & Red 750ml
Johnson Brothers - St. Paul,9.99,,,085000005217,0,
"Maverick Beverage Co., LLC - MN",11.49,,,763955409402,9.960000000000004,
Johnson Brothers - St. Paul,15.990000000000004,0,,086788000470,13.019375000000002,Hahn 750ml
Southern Glazer's Wine & Spirits of MN,22.990000000000006,0,"August, February, June, March, November, October",853868006024,19.96,
Southern Glazer's Wine & Spirits of MN,18.896250000000002,0,,088586004971,15.897500000000006,CSM Indian Wells 750ml
Southern Glazer's Wine & Spirits of MN,17.490000000000002,,,083120011347,14.960000000000006,7 Deadly 750ml
Southern Glazer's Wine & Spirits of MN,17.490000000000002,0,"February, May, August, November",088586010750,14.960000000000006,
Paustis Wine,23.990000000000006,0,,879716000075,19.96,
Johnson Brothers - St. Paul,17.490000000000002,0,,049331003120,14.960000000000006,La Crema MC Tier 750ml
Southern Glazer's Wine & Spirits of MN,19.740000000000002,,,086003820951,14.959375000000005,
Phillips Wine & Spirits - St. Paul,15.990000000000004,0,,188985000120,13.960000000000006,Joel Gott 750ml
Oxford Street Merchants,17.490000000000002,0,"June, July, August, September, November, December",812949021806,14.457500000000001,Summer Water Rose 750ml
"Maverick Beverage Co., LLC - MN",11.958750000000002,,,763955409600,9.960000000000004,
Small Lot MN,12.990000000000002,0,,891540001851,10.960000000000004,
Southern Glazer's Wine & Spirits of MN,11.49,0,,086003820449,9.960000000000004,Woodbridge 1.5L
Phillips Wine & Spirits - St. Paul,13.789999999999994,0,,764793208301,11.960000000000004,
Johnson Brothers - St. Paul,7.989999999999998,,,850784003205,0,
"New France Wine Co, Inc",23.990000000000006,,,3830049281026,19.96,
"Vinocopia, Inc",21.240000000000002,,,855708006638,17.960000000000004,Piattelli 750ml
Phillips Wine & Spirits - St. Paul,11.49,0,,099988071577,9.960000000000004,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",23.990000000000006,0,,669576019252,19.96,Decoy 750ml
Johnson Brothers - St. Paul,7.989999999999998,,,085000028735,0,
"Grape Beginnings, Inc.",40.99,0,,657891716147,32.333124999999995,Treana 750ml
Southern Glazer's Wine & Spirits of MN,11.49,0,,086003903920,9.960000000000004,Woodbridge 1.5L
Southern Glazer's Wine & Spirits of MN,19.990000000000002,0,,086891083049,16.960000000000004,The Federalist Lodi Zinfandel 750ml
Bellboy Corporation,21.990000000000006,,,810879022313,0,
Southern Glazer's Wine & Spirits of MN,21.740000000000006,,,098652300029,17.960000000000004,Cline High Tier 750ml
Southern Glazer's Wine & Spirits of MN,17.490000000000002,,"April, August, December, February, May, September",768675085820,14.960000000000006,Acrobat Pinot Gris & Chardonnay 750ml
Southern Glazer's Wine & Spirits of MN,13.927499999999995,,"December, June, March, May, November, September",011034503825,11.960000000000004,Martini & Rossi Sparkling 750ml
Johnson Brothers - St. Paul,21.427500000000006,0,,085000023501,17.208125000000003,
"New France Wine Co, Inc",39.865,0,,083648877111,32.897499999999994,
Johnson Brothers - St. Paul,13.990000000000002,0,,083722870038,11.960000000000004,Murphy Goode 750ml
Southern Glazer's Wine & Spirits of MN,11.49,,"February, May, August, November, December",086003461925,9.960000000000004,
Southern Glazer's Wine & Spirits of MN,11.802500000000002,,,081308003528,9.960000000000004,AVA Grace 750ml
