Retail Price,Club Price (Anchor),20% Off Retail,$ Savings,Savings,0.95,REG PRICE
832.99,693.96,666.392,27.567999999999984,0.03972563260130264,693.95,832.99
833.99,694.96,667.192,27.76800000000003,0.03995625647519286,694.95,833.99
834.99,695.96,667.9920000000001,27.96799999999996,0.04018621759871251,695.95,834.99
835.99,696.96,668.792,28.168000000000006,0.04041551882460974,696.95,835.99
837.99,697.96,670.392,27.567999999999984,0.03949796549945553,697.95,837.99
838.99,698.96,671.192,27.76800000000003,0.03972759528442261,698.95,838.99
839.99,699.96,671.9920000000001,27.96799999999996,0.0399565689467969,699.95,839.99
840.99,700.96,672.792,28.168000000000006,0.040184889294681586,700.95,840.99
841.99,701.96,673.5920000000001,28.367999999999938,0.040412559120177695,701.95,841.99
843.99,702.96,675.192,27.76800000000003,0.03950153636053264,702.95,843.99
844.99,703.96,675.9920000000001,27.96799999999996,0.0397295300869367,703.95,844.99
845.99,704.96,676.792,28.168000000000006,0.039956876985928286,704.95,845.99
846.99,705.96,677.5920000000001,28.367999999999938,0.040183579806221226,705.95,846.99
847.99,706.96,678.392,28.567999999999984,0.04040964128097768,706.95,847.99
849.99,707.96,679.9920000000001,27.96799999999996,0.03950505678286903,707.95,849.99
850.99,708.96,680.792,28.168000000000006,0.03973143759873619,708.95,850.99
851.99,709.96,681.5920000000001,28.367999999999938,0.03995718068623576,709.95,851.99
852.99,710.96,682.392,28.567999999999984,0.04018228873635645,710.95,852.99
853.99,711.96,683.192,28.76800000000003,0.04040676442496773,711.95,853.99
855.99,712.96,684.792,28.168000000000006,0.039508527827648125,712.95,855.99
856.99,713.96,685.5920000000001,28.367999999999938,0.0397333183931872,713.95,856.99
857.99,714.96,686.392,28.567999999999984,0.039957480138748995,714.95,857.99
858.99,715.96,687.192,28.76800000000003,0.040181015699201114,715.95,858.99
859.99,716.96,687.9920000000001,28.96799999999996,0.04040392769471095,716.95,859.99
861.99,717.96,689.5920000000001,28.367999999999938,0.03951195052649164,717.95,861.99
862.99,718.96,690.392,28.567999999999984,0.03973517302770666,718.95,862.99
863.99,719.96,691.192,28.76800000000003,0.03995777543196848,719.95,863.99
864.99,720.96,691.9920000000001,28.96799999999996,0.04017976031957385,720.95,864.99
865.99,721.96,692.792,29.168000000000006,0.040401130256523914,721.95,865.99
867.99,722.96,694.392,28.567999999999984,0.0395153258824831,722.95,867.99
868.99,723.96,695.192,28.76800000000003,0.03973700204431188,723.95,868.99
869.99,724.96,695.9920000000001,28.96799999999996,0.03995806665195316,724.95,869.99
870.99,725.96,696.792,29.168000000000006,0.0401785222326299,725.95,870.99
871.99,726.96,697.5920000000001,29.367999999999938,0.040398371299658765,726.95,871.99
873.99,727.96,699.192,28.76800000000003,0.03951865487114681,727.95,873.99
874.99,728.96,699.9920000000001,28.96799999999996,0.0397388059701492,728.95,874.99
875.99,729.96,700.792,29.168000000000006,0.03995835388240452,729.95,875.99
876.99,730.96,701.5920000000001,29.367999999999938,0.040177301083506534,730.95,876.99
877.99,731.96,702.392,29.567999999999984,0.04039565003552104,731.95,877.99
879.99,732.96,703.9920000000001,28.96799999999996,0.03952193844138829,732.95,879.99
880.99,733.96,704.792,29.168000000000006,0.03974058531800099,733.95,880.99
881.99,734.96,705.5920000000001,29.367999999999938,0.03995863720474575,734.95,881.99
882.99,735.96,706.392,29.567999999999984,0.04017609652698514,735.95,882.99
883.99,736.96,707.192,29.76800000000003,0.0403929656969171,736.95,883.99
885.99,737.96,708.792,29.168000000000006,0.03952517751639656,737.95,885.99
886.99,738.96,709.5920000000001,29.367999999999938,0.03974234058677051,738.95,886.99
887.99,739.96,710.392,29.567999999999984,0.03995891669819988,739.95,887.99
888.99,740.96,711.192,29.76800000000003,0.040174908227164796,740.95,888.99
889.99,741.96,711.9920000000001,29.96799999999996,0.04039031753733349,741.95,889.99
891.99,742.96,713.5920000000001,29.367999999999938,0.03952837299450837,742.95,891.99
892.99,743.96,714.392,29.567999999999984,0.039744072261949544,743.95,892.99
893.99,744.96,715.192,29.76800000000003,0.03995919243986258,744.95,893.99
894.99,745.96,715.9920000000001,29.96799999999996,0.040173735857150464,745.95,894.99
895.99,746.96,716.792,30.168000000000006,0.040387704830245265,746.95,895.99
897.99,747.96,718.392,29.567999999999984,0.039531525750040084,747.95,897.99
898.99,748.96,719.192,29.76800000000003,0.03974578081606498,748.95,898.99
899.99,749.96,719.9920000000001,29.96799999999996,0.039959464504773536,749.95,899.99
900.99,750.96,720.792,30.168000000000006,0.0401725790987536,750.95,900.99
901.99,751.96,721.5920000000001,30.367999999999938,0.04038512686845037,751.95,901.99
903.99,752.96,723.192,29.76800000000003,0.039534636634084186,752.95,903.99
904.99,753.96,723.9920000000001,29.96799999999996,0.03974746670910918,753.95,904.99
905.99,754.96,724.792,30.168000000000006,0.039959732965984956,754.95,905.99
906.99,755.96,725.5920000000001,30.367999999999938,0.040171437642203205,755.95,906.99
907.99,756.96,726.392,30.567999999999984,0.04038258296343265,756.95,907.99
909.99,757.96,727.9920000000001,29.96799999999996,0.039537706475275686,757.95,909.99
910.99,758.96,728.792,30.168000000000006,0.03974913038895331,758.95,910.99
911.99,759.96,729.5920000000001,30.367999999999938,0.03995999789462595,759.95,911.99
912.99,760.96,730.392,30.567999999999984,0.04017031118587046,760.95,912.99
913.99,761.96,731.192,30.76800000000003,0.04038007244474779,761.95,913.99
915.99,762.96,732.792,30.168000000000006,0.03954073608052847,762.95,915.99
916.99,763.96,733.5920000000001,30.367999999999938,0.03975077229174294,763.95,916.99
917.99,764.96,734.392,30.567999999999984,0.03996025935996651,764.95,917.99
918.99,765.96,735.192,30.76800000000003,0.04016919943600192,765.95,918.99
919.99,766.96,735.9920000000001,30.96799999999996,0.0403775946594346,766.95,919.99
921.99,767.96,737.5920000000001,30.367999999999938,0.039543726235741365,767.95,921.99
922.99,768.96,738.392,30.567999999999984,0.03975239284228046,768.95,922.99
923.99,769.96,739.192,30.76800000000003,0.03996051742947689,769.95,923.99
924.99,770.96,739.9920000000001,30.96799999999996,0.04016810210646461,770.95,924.99
925.99,771.96,740.792,31.168000000000006,0.0403751489714493,771.95,925.99
927.99,772.96,742.392,30.567999999999984,0.03954667770647897,772.95,927.99
928.99,773.96,743.192,30.76800000000003,0.039753992454390444,773.95,928.99
929.99,774.96,743.9920000000001,30.96799999999996,0.039960772168886084,774.95,929.99
930.99,775.96,744.792,31.168000000000006,0.04016701891850096,775.95,930.99
931.99,776.96,745.5920000000001,31.367999999999938,0.04037273476112018,776.95,931.99
933.99,777.96,747.192,30.76800000000003,0.03954959123862413,777.95,933.99
934.99,778.96,747.9920000000001,30.96799999999996,0.03975557153127241,778.95,934.99
935.99,779.96,748.792,31.168000000000006,0.03996102364223807,779.95,935.99
936.99,780.96,749.5920000000001,31.367999999999938,0.04016594960049162,780.95,936.99
937.99,781.96,750.392,31.567999999999984,0.04037035142462528,781.95,937.99
939.99,782.96,751.9920000000001,30.96799999999996,0.03955246755900679,782.95,939.99
940.99,783.96,752.792,31.168000000000006,0.0397571304658401,783.95,940.99
941.99,784.96,753.5920000000001,31.367999999999938,0.03996127191194448,784.95,941.99
942.99,785.96,754.392,31.567999999999984,0.04016489388772963,785.95,942.99
943.99,786.96,755.192,31.76800000000003,0.04036799837348789,786.95,943.99
945.99,787.96,756.792,31.168000000000006,0.039555307376008944,787.95,945.99
946.99,788.96,757.5920000000001,31.367999999999938,0.03975866964104636,788.95,946.99
947.99,789.96,758.392,31.567999999999984,0.03996151703883739,789.95,947.99
948.99,790.96,759.192,31.76800000000003,0.04016385152220091,790.95,948.99
949.99,791.96,759.9920000000001,31.96799999999996,0.04036567503409258,791.95,949.99
951.99,792.96,761.5920000000001,31.367999999999938,0.0395581113801452,792.95,951.99
952.99,793.96,762.392,31.567999999999984,0.039760189430197976,793.95,952.99
953.99,794.96,763.192,31.76800000000003,0.03996175908221801,794.95,953.99
954.99,795.96,763.9920000000001,31.96799999999996,0.04016282225237444,795.95,954.99
955.99,796.96,764.792,32.168000000000006,0.04036338084721944,796.95,955.99
957.99,797.96,766.392,31.567999999999984,0.039560880244623765,797.95,957.99
958.99,798.96,767.192,31.76800000000003,0.03976169019725647,798.95,958.99
959.99,799.96,767.9920000000001,31.96799999999996,0.039961998099904944,799.95,959.99
960.99,800.96,768.792,32.168000000000006,0.04016180583300041,800.95,960.99
961.99,801.96,769.5920000000001,32.36799999999994,0.04036111526759432,801.95,961.99
963.99,802.96,771.192,31.76800000000003,0.039563614625884265,802.95,963.99
964.99,803.96,771.9920000000001,31.96799999999996,0.03976317229712916,803.95,964.99
965.99,804.96,772.792,32.168000000000006,0.039962234148280665,804.95,965.99
966.99,805.96,773.5920000000001,32.36799999999994,0.04016080202491431,805.95,966.99
967.99,806.96,774.392,32.567999999999984,0.040358877763457895,806.95,967.99
969.99,807.96,775.9920000000001,31.96799999999996,0.03956631516411699,807.95,969.99
970.99,808.96,776.792,32.168000000000006,0.03976463607594937,808.95,970.99
971.99,809.96,777.5920000000001,32.36799999999994,0.03996246728233485,809.95,971.99
972.99,810.96,778.392,32.567999999999984,0.04015981059485053,810.95,972.99
973.99,811.96,779.192,32.76800000000003,0.04035666781614861,811.95,973.99
975.99,812.96,780.792,32.168000000000006,0.039568982483763046,812.95,975.99
976.99,813.96,781.5920000000001,32.36799999999994,0.03976608187134495,813.95,976.99
977.99,814.96,782.392,32.567999999999984,0.039962697555708235,814.95,977.99
978.99,815.96,783.192,32.76800000000003,0.04015883131526059,815.95,978.99
979.99,816.96,783.9920000000001,32.96799999999996,0.04035448491970226,816.95,979.99
981.99,817.96,785.5920000000001,32.36799999999994,0.03957161719399474,817.95,981.99
982.99,818.96,786.392,32.567999999999984,0.039767510012699014,818.95,982.99
983.99,819.96,787.192,32.76800000000003,0.03996292502073275,819.95,983.99
984.99,820.96,787.9920000000001,32.96799999999996,0.04015786396413949,820.95,984.99
985.99,821.96,788.792,33.168000000000006,0.04035232858046621,821.95,985.99
987.99,822.96,790.392,32.567999999999984,0.0395742198891805,822.95,987.99
988.99,823.96,791.192,32.76800000000003,0.03976892082139913,823.95,988.99
989.99,824.96,791.9920000000001,32.96799999999996,0.039963149728471634,824.95,989.99
990.99,825.96,792.792,33.168000000000006,0.040156908324858354,825.95,990.99
991.99,826.96,793.5920000000001,33.36799999999994,0.040350198316726246,826.95,991.99
993.99,827.96,795.192,32.76800000000003,0.039576791149330916,827.95,993.99
994.99,828.96,795.9920000000001,32.96799999999996,0.03977031461107889,828.95,994.99
995.99,829.96,796.792,33.168000000000006,0.03996337172875802,829.95,995.99
996.99,830.96,797.5920000000001,33.36799999999994,0.040155964186001654,830.95,996.99
997.99,831.96,798.392,33.567999999999984,0.04034809365834894,831.95,997.99
999.99,832.96,799.9920000000001,32.96799999999996,0.03957933154053011,832.95,999.99
1000.99,833.96,800.792,33.168000000000006,0.03977169168785074,833.95,1000.99
1001.99,834.96,801.5920000000001,33.36799999999994,0.039963591070230835,834.95,1001.99
1002.99,835.96,802.392,33.567999999999984,0.040155031341212476,835.95,1002.99
1003.99,836.96,803.192,33.76800000000003,0.040346014146434746,836.95,1003.99
1005.99,837.96,804.792,33.168000000000006,0.039581841615351575,837.95,1005.99
1006.99,838.96,805.5920000000001,33.36799999999994,0.03977305235052915,838.95,1006.99
1007.99,839.96,806.392,33.567999999999984,0.039963807800371426,839.95,1007.99
1008.99,840.96,807.192,33.76800000000003,0.04015410958904113,840.95,1008.99
1009.99,841.96,807.9920000000001,33.96799999999996,0.04034395933298489,841.95,1009.99
1011.99,842.96,809.5920000000001,33.36799999999994,0.03958432191325797,842.95,1011.99
1012.99,843.96,810.392,33.567999999999984,0.039774396890847885,843.95,1012.99
1013.99,844.96,811.192,33.76800000000003,0.03996402196553686,844.95,1013.99
1014.99,845.96,811.9920000000001,33.96799999999996,0.04015319873280056,845.95,1014.99
1015.99,846.96,812.792,34.168000000000006,0.04034192878057996,846.95,1015.99
1017.99,847.96,814.392,33.567999999999984,0.039586772960988705,847.95,1017.99
1018.99,848.96,815.192,33.76800000000003,0.03977572559366758,848.95,1018.99
1019.99,849.96,815.9920000000001,33.96799999999996,0.03996423361099341,849.95,1019.99
1020.99,850.96,816.792,34.168000000000006,0.04015229858042682,850.95,1020.99
1021.99,851.96,817.5920000000001,34.36799999999994,0.040339922062068566,851.95,1021.99
1023.99,852.96,819.192,33.76800000000003,0.03958919527293194,852.95,1023.99
1024.99,853.96,819.9920000000001,33.96799999999996,0.03977703873717734,853.95,1024.99
1025.99,854.96,820.792,34.168000000000006,0.03996444278094882,854.95,1025.99
1026.99,855.96,821.5920000000001,34.36799999999994,0.04015140894434312,855.95,1026.99
1027.99,856.96,822.392,34.567999999999984,0.04033793876026884,856.95,1027.99
1029.99,857.96,823.9920000000001,33.96799999999996,0.03959158935148487,857.95,1029.99
1030.99,858.96,824.792,34.168000000000006,0.039778336593089325,858.95,1030.99
1031.99,859.96,825.5920000000001,34.36799999999994,0.03996464951858219,859.95,1031.99
1032.99,860.96,826.392,34.567999999999984,0.04015052964133059,860.95,1032.99
1033.99,861.96,827.192,34.76800000000003,0.04033597846767835,861.95,1033.99
1035.99,862.96,828.792,34.168000000000006,0.03959395568740151,862.95,1035.99
1036.99,863.96,829.5920000000001,34.36799999999994,0.039779619426825244,863.95,1036.99
1037.99,864.96,830.392,34.567999999999984,0.039964853866074714,864.95,1037.99
1038.99,865.96,831.192,34.76800000000003,0.040149660492401526,865.95,1038.99
1039.99,866.96,831.9920000000001,34.96799999999996,0.040334040786195395,866.95,1039.99
1041.99,867.96,833.5920000000001,34.36799999999994,0.039596294760127125,867.95,1041.99
1042.99,868.96,834.392,34.567999999999984,0.039780887497698376,868.95,1042.99
1043.99,869.96,835.192,34.76800000000003,0.039965055864637486,869.95,1043.99
1044.99,870.96,835.9920000000001,34.96799999999996,0.040148801322678375,870.95,1044.99
1045.99,871.96,836.792,35.168000000000006,0.04033212532684986,871.95,1045.99
1047.99,872.96,838.392,34.567999999999984,0.039598607038123144,872.95,1047.99
1048.99,873.96,839.192,34.76800000000003,0.0397821410590874,873.95,1048.99
1049.99,874.96,839.9920000000001,34.96799999999996,0.03996525555453959,874.95,1049.99
1050.99,875.96,840.792,35.168000000000006,0.040147951961276775,875.95,1050.99
1051.99,876.96,841.5920000000001,35.36799999999994,0.04033023170954198,876.95,1051.99
1053.99,877.96,843.192,34.76800000000003,0.039600892979179035,877.95,1053.99
1054.99,878.96,843.9920000000001,34.96799999999996,0.039783380358605576,878.95,1054.99
1055.99,879.96,844.792,35.168000000000006,0.03996545297513524,879.95,1055.99
1056.99,880.96,845.5920000000001,35.36799999999994,0.04014711224119136,880.95,1056.99
1057.99,881.96,846.392,35.567999999999984,0.040328359562791946,881.95,1057.99
1059.99,882.96,847.9920000000001,34.96799999999996,0.03960315303071482,882.95,1059.99
1060.99,883.96,848.792,35.168000000000006,0.03978460563826418,883.95,1060.99
1061.99,884.96,849.5920000000001,35.36799999999994,0.039965648164888734,884.95,1061.99
1062.99,885.96,850.392,35.567999999999984,0.0401462819991873,885.95,1062.99
1063.99,886.96,851.192,35.76800000000003,0.040326508523496014,886.95,1063.99
1065.99,887.96,852.792,35.168000000000006,0.03960538763007343,887.95,1065.99
1066.99,888.96,853.5920000000001,35.36799999999994,0.039785817134629156,888.95,1066.99
1067.99,889.96,854.392,35.567999999999984,0.03996584116140049,889.95,1067.99
1068.99,890.96,855.192,35.76800000000003,0.04014546107569367,890.95,1068.99
1069.99,891.96,855.9920000000001,35.96799999999996,0.04032467823669218,891.95,1069.99
1071.99,892.96,857.5920000000001,35.36799999999994,0.039607597204801934,892.95,1071.99
1072.99,893.96,858.392,35.567999999999984,0.03978701507897443,893.95,1072.99
1073.99,894.96,859.192,35.76800000000003,0.039966032001430264,894.95,1073.99
1074.99,895.96,859.9920000000001,35.96799999999996,0.040144649314701505,895.95,1074.99
1075.99,896.96,860.792,36.168000000000006,0.04032286835533358,896.95,1075.99
1077.99,897.96,862.392,35.567999999999984,0.039609782172925274,897.95,1077.99
1078.99,898.96,863.192,35.76800000000003,0.03978819969742817,898.95,1078.99
1079.99,899.96,863.9920000000001,35.96799999999996,0.03996622072092088,899.95,1079.99
1080.99,900.96,864.792,36.168000000000006,0.04014384656366543,900.95,1080.99
1081.99,901.96,865.5920000000001,36.36799999999994,0.04032107854006822,901.95,1081.99
1083.99,902.96,867.192,35.76800000000003,0.03961194294320903,902.95,1083.99
1084.99,903.96,867.9920000000001,35.96799999999996,0.03978937121111549,903.95,1084.99
1085.99,904.96,868.792,36.168000000000006,0.03996640735502122,904.95,1085.99
1086.99,905.96,869.5920000000001,36.36799999999994,0.04014305267340715,905.95,1086.99
1087.99,906.96,870.392,36.567999999999984,0.04031930845902794,906.95,1087.99
1089.99,907.96,871.9920000000001,35.96799999999996,0.039614079915414734,907.95,1089.99
1090.99,908.96,872.792,36.168000000000006,0.03979052983629643,908.95,1090.99
1091.99,909.96,873.5920000000001,36.36799999999994,0.0399665919381071,909.95,1091.99
1092.99,910.96,874.392,36.567999999999984,0.04014226749802404,910.95,1092.99
1093.99,911.96,875.192,36.76800000000003,0.0403175577876223,911.95,1093.99
1095.99,912.96,876.792,36.168000000000006,0.0396161934805468,912.95,1095.99
1096.99,913.96,877.5920000000001,36.36799999999994,0.03979167578449816,913.95,1096.99
1097.99,914.96,878.392,36.567999999999984,0.039966774503803426,914.95,1097.99
1098.99,915.96,879.192,36.76800000000003,0.04014149089479893,915.95,1098.99
1099.99,916.96,879.9920000000001,36.96799999999996,0.04031582620834056,916.95,1099.99
1101.99,917.96,881.5920000000001,36.36799999999994,0.039618284021090175,917.95,1101.99
1102.99,918.96,882.392,36.567999999999984,0.03979280926264471,918.95,1102.99
1103.99,919.96,883.192,36.76800000000003,0.039966955085003725,919.95,1103.99
1104.99,920.96,883.9920000000001,36.96799999999996,0.040140722724113925,920.95,1104.99
1105.99,921.96,884.792,37.168000000000006,0.04031411341056012,921.95,1105.99
1107.99,922.96,886.392,36.567999999999984,0.03962035191124207,922.95,1107.99
1108.99,923.96,887.192,36.76800000000003,0.03979393047318069,923.95,1108.99
1109.99,924.96,887.9920000000001,36.96799999999996,0.03996713371389029,924.95,1109.99
1110.99,925.96,888.792,37.168000000000006,0.04013996284936715,925.95,1110.99
1111.99,926.96,889.5920000000001,37.36799999999994,0.04031241909035982,926.95,1111.99
1113.99,927.96,891.192,36.76800000000003,0.03962239751713439,927.95,1113.99
1114.99,928.96,891.9920000000001,36.96799999999996,0.039795039614192174,928.95,1114.99
1115.99,929.96,892.792,37.168000000000006,0.03996731042195364,929.95,1115.99
1116.99,930.96,893.5920000000001,37.36799999999994,0.04013921113689088,930.95,1116.99
1117.99,931.96,894.392,37.567999999999984,0.0403107429503412,931.95,1117.99
1119.99,932.96,895.9920000000001,36.96799999999996,0.0396244211970502,932.95,1119.99
1120.99,933.96,896.792,37.168000000000006,0.039796136879523755,933.95,1120.99
1121.99,934.96,897.5920000000001,37.36799999999994,0.0399674852400102,934.95,1121.99
1122.99,935.96,898.392,37.567999999999984,0.04013846745587416,935.95,1122.99
1123.99,936.96,899.192,37.76800000000003,0.04030908469945358,936.95,1123.99
1125.99,937.96,900.792,37.168000000000006,0.03962642330163334,937.95,1125.99
1126.99,938.96,901.5920000000001,37.36799999999994,0.03979722245889062,938.95,1126.99
1127.99,939.96,902.392,37.567999999999984,0.03996765819822118,939.95,1127.99
1128.99,940.96,903.192,37.76800000000003,0.040137731678286034,940.95,1128.99
1129.99,941.96,903.9920000000001,37.96799999999996,0.04030744405282598,941.95,1129.99
1131.99,942.96,905.5920000000001,37.36799999999994,0.03962840417409003,942.95,1131.99
1132.99,943.96,906.392,37.567999999999984,0.03979829653798888,943.95,1132.99
1133.99,944.96,907.192,37.76800000000003,0.039967829326109074,944.95,1133.99
1134.99,945.96,907.9920000000001,37.96799999999996,0.04013700367880244,945.95,1134.99
1135.99,946.96,908.792,38.168000000000006,0.0403058207316043,946.95,1135.99
1137.99,947.96,910.392,37.567999999999984,0.03963036415038607,947.95,1137.99
1138.99,948.96,911.192,37.76800000000003,0.0397993592986006,948.95,1138.99
1139.99,949.96,911.9920000000001,37.96799999999996,0.039967998652574804,949.95,1139.99
1140.99,950.96,912.792,38.168000000000006,0.04013628333473543,950.95,1140.99
1141.99,951.96,913.5920000000001,38.36799999999994,0.04030421446279249,951.95,1141.99
1143.99,952.96,915.192,37.76800000000003,0.039632303559435894,952.95,1143.99
1144.99,953.96,915.9920000000001,37.96799999999996,0.03980041091869676,953.95,1144.99
1145.99,954.96,916.792,38.168000000000006,0.03996816620591439,954.95,1145.99
1146.99,955.96,917.5920000000001,38.36799999999994,0.040135570525963365,955.95,1146.99
1147.99,956.96,918.392,38.567999999999984,0.04030262497910047,956.95,1147.99
1149.99,957.96,919.9920000000001,37.96799999999996,0.03963422272328694,957.95,1149.99
1150.99,958.96,920.792,38.168000000000006,0.03980145157253692,958.95,1150.99
1151.99,959.96,921.5920000000001,38.36799999999994,0.039968332013833846,959.95,1151.99
1152.99,960.96,922.392,38.567999999999984,0.04013486513486512,960.95,1152.99
1153.99,961.96,923.192,38.76800000000003,0.04030105201879499,961.95,1153.99
1155.99,962.96,924.792,38.168000000000006,0.039636121957298334,962.95,1155.99
1156.99,963.96,925.5920000000001,38.36799999999994,0.039802481430764695,963.95,1156.99
1157.99,964.96,926.392,38.567999999999984,0.03996849610346541,964.95,1157.99
1158.99,965.96,927.192,38.76800000000003,0.04013416704625453,965.95,1158.99
1159.99,966.96,927.9920000000001,38.96799999999996,0.04029949532555634,966.95,1159.99
1161.99,967.96,929.5920000000001,38.36799999999994,0.039638001570312754,967.95,1161.99
1162.99,968.96,930.392,38.567999999999984,0.039803500660501964,968.95,1162.99
1163.99,969.96,931.192,38.76800000000003,0.03996865850138153,969.95,1163.99
1164.99,970.96,931.9920000000001,38.96799999999996,0.040133476147318076,970.95,1164.99
1165.99,971.96,932.792,39.168000000000006,0.04029795464833944,971.95,1165.99
1167.99,972.96,934.392,38.567999999999984,0.03963986186482485,972.95,1167.99
1168.99,973.96,935.192,38.76800000000003,0.03980450942543844,973.95,1168.99
1169.99,974.96,935.9920000000001,38.96799999999996,0.039968819233609544,974.95,1169.99
1170.99,975.96,936.792,39.168000000000006,0.040132792327554415,975.95,1170.99
1171.99,976.96,937.5920000000001,39.36799999999994,0.04029642974123806,976.95,1171.99
1173.99,977.96,939.192,38.76800000000003,0.03964170313714265,977.95,1173.99
1174.99,978.96,939.9920000000001,38.96799999999996,0.03980550788591971,978.95,1174.99
1175.99,979.96,940.792,39.168000000000006,0.03996897832564595,979.95,1175.99
1176.99,980.96,941.5920000000001,39.36799999999994,0.04013211547871466,980.95,1176.99
1177.99,981.96,942.392,39.567999999999984,0.04029492036335491,981.95,1177.99
1179.99,982.96,943.9920000000001,38.96799999999996,0.03964352567754533,982.95,1179.99
1180.99,983.96,944.792,39.168000000000006,0.03980649619903249,983.95,1180.99
1181.99,984.96,945.5920000000001,39.36799999999994,0.03996913580246907,984.95,1181.99
1182.99,985.96,946.392,39.567999999999984,0.04013144549474622,985.95,1182.99
1183.99,986.96,947.192,39.76800000000003,0.04029342627867394,986.95,1183.99
1185.99,987.96,948.792,39.168000000000006,0.039645329770436055,987.95,1185.99
1186.99,988.96,949.5920000000001,39.36799999999994,0.039807474518686235,988.95,1186.99
1187.99,989.96,950.392,39.567999999999984,0.03996929168855305,989.95,1187.99
1188.99,990.96,951.192,39.76800000000003,0.040130782271736526,990.95,1188.99
1189.99,991.96,951.9920000000001,39.96799999999996,0.040291947255937696,991.95,1189.99
1191.99,992.96,953.5920000000001,39.36799999999994,0.03964711569448914,992.95,1191.99
1192.99,993.96,954.392,39.567999999999984,0.03980844299569397,993.95,1192.99
1193.99,994.96,955.192,39.76800000000003,0.039969446007879744,994.95,1193.99
1194.99,995.96,955.9920000000001,39.96799999999996,0.04013012570785971,995.95,1194.99
1195.99,996.96,956.792,40.168000000000006,0.04029048306852833,996.95,1195.99
1197.99,997.96,958.392,39.567999999999984,0.03964888372279448,997.95,1197.99
1198.99,998.96,959.192,39.76800000000003,0.03980940177784899,998.95,1198.99
1199.99,999.96,959.9920000000001,39.96799999999996,0.039969598783951316,999.95,1199.99
1200.99,1000.96,960.792,40.168000000000006,0.04012947570332481,1000.95,1200.99
1201.99,1001.96,961.5920000000001,40.36799999999994,0.040289033494351006,1001.95,1201.99
1203.99,1002.96,963.192,39.76800000000003,0.03965063412299596,1002.95,1203.99
1204.99,1003.96,963.9920000000001,39.96799999999996,0.039810351010000355,1003.95,1204.99
1205.99,1004.96,964.792,40.168000000000006,0.03996975003980258,1004.95,1205.99
1206.99,1005.96,965.5920000000001,40.36799999999994,0.0401288321603244,1005.95,1206.99
1207.99,1006.96,966.392,40.567999999999984,0.04028759831572255,1006.95,1207.99
1209.99,1007.96,967.9920000000001,39.96799999999996,0.03965236715742684,1007.95,1209.99
1210.99,1008.96,968.792,40.168000000000006,0.03981129083412623,1008.95,1210.99
1211.99,1009.96,969.5920000000001,40.36799999999994,0.03996989979801174,1009.95,1211.99
1212.99,1010.96,970.392,40.567999999999984,0.04012819498298645,1010.95,1212.99
1213.99,1011.96,971.192,40.76800000000003,0.04028617731926166,1011.95,1213.99
1215.99,1012.96,972.792,40.168000000000006,0.0396540830832412,1012.95,1215.99
1216.99,1013.96,973.5920000000001,40.36799999999994,0.03981222138940386,1013.95,1216.99
1217.99,1014.96,974.392,40.567999999999984,0.03997004808071252,1014.95,1217.99
1218.99,1015.96,975.192,40.76800000000003,0.04012756407732591,1015.95,1218.99
1219.99,1016.96,975.9920000000001,40.96799999999996,0.04028477029578347,1016.95,1219.99
1221.99,1017.96,977.5920000000001,40.36799999999994,0.039655782152540314,1017.95,1221.99
1222.99,1018.96,978.392,40.567999999999984,0.03981314281227917,1018.95,1222.99
1223.99,1019.96,979.192,40.76800000000003,0.03997019490960432,1019.95,1223.99
1224.99,1020.96,979.9920000000001,40.96799999999996,0.040126939351198834,1020.95,1224.99
1225.99,1021.96,980.792,41.168000000000006,0.04028337704019727,1021.95,1225.99
1227.99,1022.96,982.392,40.567999999999984,0.03965746461249705,1022.95,1227.99
1228.99,1023.96,983.192,40.76800000000003,0.039814055236532704,1023.95,1228.99
1229.99,1024.96,983.9920000000001,40.96799999999996,0.03997034030596312,1024.95,1229.99
1230.99,1025.96,984.792,41.168000000000006,0.04012632071425787,1025.95,1230.99
1231.99,1026.96,985.5920000000001,41.36799999999994,0.04028199735140603,1026.95,1231.99
1233.99,1027.96,987.192,40.76800000000003,0.03965913070547495,1027.95,1233.99
1234.99,1028.96,987.9920000000001,40.96799999999996,0.0398149587933447,1028.95,1234.99
1235.99,1029.96,988.792,41.168000000000006,0.039970484290652065,1029.95,1235.99
1236.99,1030.96,989.5920000000001,41.36799999999994,0.040125708077907905,1030.95,1236.99
1237.99,1031.96,990.392,41.567999999999984,0.04028063103221053,1031.95,1237.99
1239.99,1032.96,991.9920000000001,40.96799999999996,0.03966078066914494,1032.95,1239.99
1240.99,1033.96,992.792,41.168000000000006,0.039815853611358275,1033.95,1240.99
1241.99,1034.96,993.5920000000001,41.36799999999994,0.03997062688413073,1034.95,1241.99
1242.99,1035.96,994.392,41.567999999999984,0.04012510135526467,1035.95,1242.99
1243.99,1036.96,995.192,41.76800000000003,0.040279277889214656,1036.95,1243.99
1245.99,1037.96,996.792,41.168000000000006,0.03966241473659872,1037.95,1245.99
1246.99,1038.96,997.5920000000001,41.36799999999994,0.039816739816739756,1038.95,1246.99
1247.99,1039.96,998.392,41.567999999999984,0.03997076810646562,1039.95,1247.99
1248.99,1040.96,999.192,41.76800000000003,0.04012450046111284,1040.95,1248.99
