upc,Item,Department
84692479160,CAKEBREAD CABERNET SAUVIGNON 19,Wine
55125553092,CAKEBREAD CHARDONNAY 20,Wine
84692478941,CAKEBREAD CHARDONNAY 21,Wine
84692479306,Cakebread Chardonnay Rsv,Wine
84692479047,CAKEBREAD SAUVIGNON BLANC 21,Wine
84692487141,CAPOSALDO CHIANTI,Wine
00,CAPOSALDO MOSCATO,Wine
84692511143,CAPOSALDO PROSECCO BRUT,Wine
690300550291,CRAGGY RANGE SAUV BLANC,Wine
84692623112,CROFT RES RUBY PORT,Wine
84692303649,FONSECA PORT BIN 27,Wine
84692303441,FONSECA PORT RUBY,Wine
84692303540,FONSECA PORT TAWNY,Wine
84692303847,FONSECA PORT TAWNY 10YR,Wine
690300551397,INFAMOUS GOOSE SAUV BLANC(SC)21,Wine
84692400249,JADOT BEAUJOLAIS 20,Wine
84692400546,JADOT BEAUJOLAIS VILLAGES 21,Wine
84692418541,JADOT MACON VILLAGES 20,Wine
84692458745,JADOT PINOT NOIR,Wine
84692424542,JADOT POUILLY FUISSE 21,Wine
87752015988,MOUNT TABOR CABERNET SAUVIGNON 18,Wine
87752016008,MOUNT TABOR MERLOT,Wine
87752016053,Mt Tabor Shiraz Adama,Wine
84692635146,MULLAN ROAD CAB SAUV,Wine
84692511204,POEMA CAVA BRUT,Wine
84692512300,POEMA CAVA BRUT ROSE,Wine
84692492008,SASSICAIA 19,Wine
87752012093,SHILOH SECRET RES CAB SAUV,Wine
88534001380,ST FRANCIS CABERNET SAUVIGNON,Wine
88534001434,ST FRANCIS ZINFANDEL OLD VINES 19,Wine
84692501649,TAITTINGER BRUT,Wine
84692300846,TAYLORS PORT LBV 16,Wine
84692426348,THE SEEKER CABERNET SAUVIGNON(SC),Wine
84692409341,THE SEEKER CHARDONNAY,Wine
84692454044,THE SEEKER PINOT GRIGIO,Wine
84692461844,THE SEEKER PINOT NOIR,Wine
84692469048,THE SEEKER SAUV BLANC,Wine
400000010144,Haus Bitter Clove Aperitif,Wine
400000011592,Haus Citrus Aperitif,Wine
85000022245,Tisdale Moscato,Wine
85000013007,Tisdale Shiraz,Wine
85000015841,Tisdale White Zin,Wine
833302001709,B Side Cabernet Sauvignon,Wine
833302009163,Flybird Baja Lime Margarita,Wine
833302009071,Flybird Blood Orange,Wine
17444000220,Pepperwood Pinot Noir,Wine
17444000701,Smoking Loon Cab Sauv,Wine
17444000794,Smoking Loon Old Vine Zin,Wine
17444000787,Smoking Loon Pinot Grigo,Wine
17444000756,Smoking Loon Pinot Noir,Wine
17444000862,Smoking Loon Red Blend,Wine
17444000770,Smoking Loon Sauv Blanc,Wine
17444000893,Smoking Loon Steel Bird Unoak,Wine
833302001600,The Crusher Cabernet,Wine
810626020272,Rekorderlig Hard Apple,Wine
810626020241,Rekorderlig Mango Raspberry,Wine
810626020197,Rekorderlig Passionfruit Cider,Wine
810626020333,Rekorderlig Peach Basil Spritz,Wine
810626020104,Rekorderlig Pear Cider,Wine
810626020111,Rekorderlig Pear Cider,Wine
810626020142,Rekorderlig Wildberries Cider,Wine
664486022019,Torre Oria Tempranillo Reserva,Wine
833302008012,Flybird Strawberry Margarita,Wine
833302001624,The Crusher Petite Sirah,Wine
21893796559,Voga Moscato,Wine
857660004004,Voga Prosecco,Wine
84279004259,Risata Raven,Wine
400000021966,Ballentine Napa Valley Cabernet,Wine
400000021973,Ballentine Pocai Cabernet Sauvignon 2018,Wine
657891714129,Treana Chardonnay,Wine
853086008251,Fit Vine Prosecco,Wine
82242010429,Bota Box Moscato,Wine
82242019156,Bota Box Shiraz,Wine
8809018211789,Han Jan Ginger,Wine
88586004605,Columbia Crest Grd Es. Red,Wine
83120011347,7 Deadly Cabernet Sauvignon,Wine
652935100449,7 Deadly Red,Wine
652935100012,7 Deadly Zins,Wine
851133006137,"Beatbox Blue Razzberry
 500ml",Wine
851133006700,Beatbox Cranberry Dreams 500ml,Wine
851133006120,"Beatbox Fruit Punch
 500ml",Wine
851133006496,"Beatbox Peach Punch
 500ml",Wine
851133006151,"Beatbox Pink Lemonade
 500ml",Wine
851133006342,"Beatbox Tropical Punch
 500ml",Wine
851133006175,"Beatbox Watermelon
 500ml",Wine
81761109133,Clos Du Val Napa Cabernet 1.5L,Wine
81434710222,Black Box Red Sangria,Wine
86003002456,Woodbridge White Zin,Wine
86003841857,Woodbridge White Zin,Wine
86003843851,WOODBRIDGE WHITE ZINFANDEL,Wine
857660004592,Gemma di Luna Pinot Grigio,Wine
857660004448,Gemma di Luna Sparkling Moscato,Wine
879716000075,Natural Origins Pinot Grigio DOCG,Wine
879716112468,Natural Origins Rose,Wine
89744761101,Folonari Montepulciano D'Abruz BIB,Wine
86891088020,FEDERALIST RED BLEND BBN BRL AGE17,Wine
86891083049,FEDERALIST ZINFANDEL LODI 18,Wine
82100179336,Arbor Mist Island Fruits,Wine
82100179329,Arbor Mist Island Fruits PG,Wine
82100179015,Arbor Mist Peach Chardonnay,Wine
82100179084,Arbor Mist Sangria Zinfandel,Wine
82100179114,Arbor Mist Tropical Fruits,Wine
85000022504,Barefoot Prosecco,Wine
85000021149,Barefoot Spritzer Moscato,Wine
85000021163,Barefoot Spritzer Summer Red,Wine
81434710260,Black Box Sangria Tetra,Wine
82100738366,Blufeld Riesling,Wine
83085301033,Estancia Meritage,Wine
8518200,Gallo White Merlot,Wine
8521709,Livingston Merlot,Wine
85000013274,Louis Martini Alex Valley Cab,Wine
85976034075,Manischewitz Cream White,Wine
85976034297,Manischewitz Cream White,Wine
85000022252,Tisdale Pink Moscato,Wine
15643674907,Exhib Rose,Wine
848375007053,ELY CABERNET SAUVIGNON 18,Wine
84837500706,ELY CHARDONNAY 18,Wine
848375007060,ELY CHARDONNAY 19,Wine
82100738526,DREAMING TREE CHARDONNAY 19,Wine
82100738533,DREAMING TREE CRUSH RED BLEND19,Wine
88586000201,CHT STE MICH RIESLING EROICA 20,Wine
82896060382,Fetzer AH Gewrztraminer,Wine
82896061464,Fetzer AH Pinot Grigio,Wine
82896049226,Fetzer AH Riesling,Wine
82896065769,Fetzer AH Sauvignon Blanc,Wine
87872684019,Stella Rosa Tropical Splash Variety Pk,Wine
81054954099,Allure Bubbly Mango Moscato,Wine
81054003650,Allure Bubbly Moscato,Wine
81054003933,Allure Bubbly Peach Moscato,Wine
81054954082,Allure Pink Moscato,Wine
80516404943,Banfi Centine White,Wine
33228861115,Clos Pegase Chardonnay,Wine
89744334121,Santi Pinot Grigio,Wine
88586006456,Torres Salmos Priorat,Wine
38075206300,Verdi Peach Sparkletini,Wine
896054001052,Cannon River White,Wine
81308004259,AVA Grace Merlot,Wine
81308003917,AVA Grace Red Blend,Wine
850784003243,Canned Oregon Still Rose,Wine
41985351015,Corbett Canyon Sauvignon Blanc,Wine
81308001920,Cupcake Angel Food,Wine
81308000633,Cupcake Petite Sirah,Wine
81308001111,Cupcake Shiraz,Wine
83120011217,Franzia Cabernet Sauvignon,Wine
83120004073,Franzia Crisp White,Wine
83120003823,Franzia Pinot Noir,Wine
83120003830,Franzia Pinot Noir,Wine
83120100898,Franzia Rhine,Wine
83120004059,Franzia Sunset Blush,Wine
41985000180,Corbett Canyon Malbec,Wine
41985000197,Corbett Canyon Malbec,Wine
41985000203,Corbett Canyon Moscato,Wine
41985353118,Corbett Canyon White Zin,Wine
81308002620,Cupcake Gewurztraminer,Wine
81308003931,Cupcake Red Sparkling,Wine
81308002002,Cupcake Santa Barbara PN,Wine
81308000565,Fisheye Merlot,Wine
81308001661,Fisheye Moscato,Wine
81308000763,Fisheye Riesling,Wine
81308053516,Fisheye Shiraz,Wine
81308002460,Fisheye Sweet Red,Wine
83120003557,Franzia Pink Moscato,Wine
83120010135,Franzia Rich and Buttery Chard,Wine
83120103592,Franzia Shiraz,Wine
83120001447,Franzia Sweet Red,Wine
83120001461,Franzia Sweet White,Wine
86000000134,Franzia VS Dark Red Blend,Wine
710909740104,Mer Soleil Pinot Noir Santa Lucia,Wine
86003903913,Woodbridge Light Oak Chard,Wine
897114001173,Ancient Peaks Oyster Ridge Blend,Wine
7679463051008,Becker Pinot Blanc,Wine
7679463050186,Becker Pinot Noir,Wine
791930001600,Berthier Giennois Sauv Blanc,Wine
854829005155,Calcada Vinho Verde Reserva,Wine
854829005162,Calcada Vinho Verde Rose,Wine
850575000369,Caldaro Pinot Grigio,Wine
697412000362,Casas del Bosque Gran Res. Pinot Noir,Wine
83804321090,Cooks Sparkling Moscato,Wine
8053629200100,"Ezio Timorasso ""Caespes""",Wine
871582000067,Fattoria Rodano Chianti Classico,Wine
400000016672,Oddero Barolo DOCG,Wine
5605891961048,Oscar Quevedo White Porto,Wine
696356002760,Palladino Barbera d'Alba,Wine
751527521300,Penley Estate Tolmer Cabernet,Wine
850001000086,Raptor Ridge Pinot Noir,Wine
400000023250,Trisaetum WV Pinot Noir,Wine
852768003034,Two Mountain Hidden Horse Red,Wine
852768003041,Two Mountain Merlot,Wine
852768003003,Two Mountain Riesling,Wine
852768003102,Two Mountain Rose,Wine
852768003058,Two Mountain Syrah,Wine
736040520955,Ty Ku Junmai Daiginjo,Wine
86003002098,Woodbridge RIESLING,Wine
3859892375010,Enjingi Grasevina Welschriesling,Wine
8212012,Andrew Rich Pinot Noir,Wine
81308011608,AVA Grace Cabernet Sauv,Wine
85200118861,Sutter Home Red Blend,Wine
86003002425,WOODBRIDGE CAB SAUV(SC)6/4PK PET,Wine
86003002449,WOODBRIDGE CHARDONNAY(SC)6/4PK PET,Wine
86003002432,Woodbridge Merlot,Wine
86003002951,Woodbridge Pinot Grigio,Wine
700686046551,Broc Cellars Love Red,Wine
700686046483,Broc Cellars Love Rose,Wine
400000011912,Broc Cellars Love White,Wine
857680001403,Vigilance Chardonnay,Wine
857680001090,Vigilance Sauvignon Blanc,Wine
727760512634,Zlatan Posip,Wine
81908000071,Concannon Cons Cab Sauv,Wine
891451000424,Daniel Cohn Cab Sauv Bellacosa,Wine
720815210431,Domaine Laroche 1er Cru Vaillions 2019,Wine
82491070021,Dry Creek Vineyard Meritage,Wine
81584131625,K J Vintner's Summation,Wine
896599002248,Layer Cake Rose of Pinot Noir,Wine
896599002224,Layer Cake Sauvignon Blanc,Wine
830949000133,Robert Hall Chardonnay,Wine
830949000119,Robert Hall Sauv Blanc,Wine
894509008809,Three Thieves Cabernet Sauv,Wine
5601176000020,Porto Reccua Ruby Port,Wine
560117600013,Porto Reccua Tawny Port,Wine
560117600037,Porto Reccua White Port,Wine
830949000157,Robert Hall Merlot,Wine
8501723,Sutter Home Riesling,Wine
85200104482,Sutter Home Rose,Wine
8521921,Sutter Home Sangria,Wine
8018438000525,Cardedu  Praja Monica di Sardegna,Wine
8018438000518,Cardedu Caladu Canonau,Wine
748789700079,Avignonesi Vino Nobile Montepulciano,Wine
81308004242,Insurrection Cabernet,Wine
81308003399,Insurrection Red Blend,Wine
857831008022,Alter Ego Dark Royal,Wine
8022,Alter Ego Dark Royal,Wine
857831008008,Alter Ego The Brute,Wine
851895004228,Alter Ego The Brute,Wine
8008,Alter Ego the Brute,Wine
857831008015,Alter Ego The Guardian Angel,Wine
851895004235,Alter Ego The Guardian Angel,Wine
8015,Alter Ego the Guardian Angel,Wine
85000020487,Mia Dolcea Moscato D'Asti,Wine
850307006003,Closilo Sandland Colombard,Wine
894510001233,Marc Tempé Zellenberg Pinot Gris 2016,Wine
51497014483,White Rose Convivial Feast Pinot Noir,Wine
400000008059,White Rose Dundee Pinot Noir,Wine
86785651002,Cht De Montfort Vouvray,Wine
83804047266,Cooks Spumante,Wine
850176001444,EIKO FUJI SAKE BAN RYU,Wine
850176001499,EIKO FUJI SAKE BAN RYU,Wine
80432108185,Jacobs Creek Cab Sauv Double Barrel,Wine
80432108192,Jacobs Creek Double Barrel Shiraz,Wine
10465208903,Joseph Phelps Cabernet,Wine
10465530509,Joseph Phelps Chardonnay,Wine
10465520500,Joseph Phelps Pinot Noir,Wine
850176001710,JOTO SAKE JUNMAI,Wine
850176001079,JOTO SAKE YUZU,Wine
86003315020,Next Round Cocktail Lime Margarita (Wine) BIB,Wine
86003315037,Next Round Cocktail Strawberry Lime Rose Sangria (Wine) BIB,Wine
88320341065,REAL SANGRIA WHITE,Wine
88320003406,Riscal Tempranillo,Wine
83085903046,RUFFINO CHIANTI SUPERIORE,Wine
86785470092,SANTA RITA 120 CARMENERE RSV ESP,Wine
686586001749,SANTA RITA 120 P GRIGIO RSV ESP,Wine
86785470801,SANTA RITA 120 P NOIR RSV ESP(SC),Wine
86785470818,SANTA RITA 120 RED BLEND RSV ESP,Wine
77190000059,SNOQUALMIE RIESLING WINEMAKERS SEL,Wine
77190001407,SNOQUALMIE RIESLING(ECO),Wine
88498110302,Soleil Mimosa,Wine
88498110838,Soleil Mimosa Pineapple,Wine
88498110326,Soleil Mimosa Pomegranate,Wine
878822001105,Adami Prosecco,Wine
83120013669,Beringer Lemonade Stand Strawberry Lemonade 1.5L,Wine
81308013312,Cupcake Signature Sweet Berry 750ml,Wine
81308013305,Cupcake Signature Sweet Watermelon 750ml,Wine
82734627395,Frontera After Midnight Red 750ml,Wine
89744771865,Riunite Fruitfresher Black Cherry 750ml,Wine
89744771841,Riunite Fruitfresher Peach 750ml,Wine
89744771858,Riunite Fruitfresher Strawberry Bellini 750ml,Wine
856184006617,Boen Santa Maria Pinot Noir,Wine
856184006013,Boen SLH Pinot Noir,Wine
86003279032,CRAFTERS UNION BRUT BUBBLES CAN,Wine
86003279049,CRAFTERS UNION CAN BRUT ROSE CAN,Wine
86003279001,CRAFTERS UNION P GRIGIO CAN,Wine
86003279025,CRAFTERS UNION RED BLEND CAN,Wine
86003279018,CRAFTERS UNION ROSE CAN,Wine
689352009628,KIM CRAWFORD CHARDONNAY(SC),Wine
8437014256406,Lolea White Sangria,Wine
88586007569,Red Diamond Mysterious Red,Wine
86785470009,SANTA RITA 120 CAB SAUV RSV ESP,Wine
86785470023,SANTA RITA 120 CHARDONNAY(SC),Wine
86785470030,SANTA RITA 120 MERLOT RSV ESP(SC),Wine
785214190753,SILVER OAK ALEXANDER CAB 2019,Wine
86003004313,Woodbridge Moscato,Wine
850176001154,YUKI NO BOSHA SAKE JUNMAI GINJO,Wine
83120013648,Beringer Lemonade Stand Moscato Lemonade 1.5L,Wine
83120012764,Franzia Refreshers Berry Moscato 3L Box,Wine
83120012757,Franzia Refreshers Strawberry Rose 3L Box,Wine
83120012740,Franzia Refreshers Tropical Pinot Grigio 3L Box,Wine
852566002123,Alex Squared Pinot Gris,Wine
852566002055,Alexandria Nicole Shepherds M,Wine
15904517912,William Hill Merlot,Wine
99988071089,Folie a Deux Merlot,Wine
99988071447,Folie a Deux Zinfandel,Wine
84279975375,Luccio Prosecco,Wine
617135733859,AxeBridge Itasca,Wine
617135733828,AxeBridge Mill City Red,Wine
638170082108,Laketown Red,Wine
638170082078,Laketown Sparkling Rose,Wine
638170082085,Laketown White,Wine
9351518000008,Leogate 'The Gatecrasher Balmain' Blend,Wine
852566002109,Alexandria Nicole A2 Cabernet Sauvignon,Wine
852566002048,Alexandria Nicole Jet Black Syrah,Wine
400000017204,Anthill Farms Hawk Hill Pinot Noir,Wine
400000017181,Anthill Farms Peugh Vineyard Chardonnay,Wine
400000017198,Anthill Farms Sonoma Coast Pinot Noir,Wine
80887493966,Bogle Cabernet Sauvignon,Wine
80887493928,Bogle Chardonnay,Wine
80887496431,Bogle Essential Red,Wine
80887551017,Bogle Juggernaut Cabernet,Wine
400000018973,Bogle Juggernaut Cabernet 3L,Wine
80887551062,Bogle Juggernaut Chardonnay,Wine
80887551048,Bogle Juggernaut RRV Pinot Noir,Wine
80887493782,Bogle Merlot,Wine
80887493744,Bogle Petite Sirah,Wine
80887490231,Bogle Phantom,Wine
400000023878,Bogle Phantom 3.0L,Wine
80887496493,Bogle Phantom Chardonnay,Wine
80887494017,Bogle Pinot Grigio,Wine
80887496318,Bogle Pinot Noir,Wine
80887493942,Bogle Sauvignon Blanc,Wine
80887493850,Bogle Zinfandel,Wine
89819090303,Beringer White Merlot,Wine
81308004266,Cocobon DARK Red Blend,Wine
81308000664,Cocobon Red Blend,Wine
41985351817,Corbett Canyon Cab Sauv,Wine
41985352012,Corbett Canyon Chardonnay,Wine
41985350117,Corbett Canyon Merlot,Wine
41985350315,Corbett Canyon Pinot Grigio,Wine
41985310043,Corbett Canyon Pinot Noir,Wine
81308003726,Cupcake Black Forest,Wine
81308004396,Cupcake Butterkissed Chard,Wine
81308591872,Cupcake Cabernet Sauvignon,Wine
81308592077,Cupcake Chardonnay,Wine
81308011646,Cupcake Lighthearted Chardonnay,Wine
81308011653,Cupcake Lighthearted Pinot Grigio,Wine
81308012216,Cupcake Lighthearted Sauvignon Blanc,Wine
81308000657,Cupcake Malbec,Wine
81308000282,Cupcake Merlot,Wine
81308003009,Cupcake Moscato,Wine
81308001333,Cupcake Moscato D'Asti,Wine
81308001067,Cupcake Pinot Grigio,Wine
81308001241,Cupcake Pinot Noir,Wine
81308001326,Cupcake Prosecco,Wine
81308001258,Cupcake Red Velvet,Wine
81308001074,Cupcake Riesling,Wine
81308000435,Cupcake Sauvignon Blanc,Wine
81308004150,Cupcake Sparkling ROSE',Wine
81308004143,Cupcake Still Rose,Wine
81308000725,Fisheye Pinot Noir,Wine
83120011255,Franzia Bold and Jammy Cab,Wine
83120102397,Franzia Burgundy,Wine
83120101895,Franzia Cab Sauv,Wine
83120102793,Franzia Chablis,Wine
83120102090,Franzia Chardonnay,Wine
83120192015,Franzia Chardonnay,Wine
83120100492,Franzia Chianti,Wine
83120192312,Franzia Chillable Red,Wine
83120100690,Franzia Chillable Red,Wine
83120192718,Franzia Crisp White,Wine
83120102892,Franzia Crisp White,Wine
83120003359,Franzia Dark Red,Wine
83120003366,Franzia Dark Red,Wine
83120103295,Franzia Fruity Red Sangria,Wine
83120100195,Franzia Merlot,Wine
83120190110,Franzia Merlot,Wine
83120003021,Franzia Moscato,Wine
83120003540,Franzia Pink Moscato,Wine
83120100393,Franzia Pinot Grigio,Wine
83120101994,Franzia Refreshing White,Wine
83120010128,Franzia Rich and Buttery Chardonnay,Wine
83120011231,Franzia Sauvignon Blanc,Wine
83120193616,Franzia Sunset Blush,Wine
83120103691,Franzia Sunset Blush,Wine
83120103196,Franzia White Zinfandel,Wine
83120193111,Franzia White Zinfandel,Wine
85904194406,Mogen David Blackberry,Wine
85904016609,Mogen David Concord,Wine
85904015503,Mogen David Concord,Wine
85904014407,Mogen David Concord,Wine
81308002262,Cupcake Chianti,Wine
81308011684,Cupcake Lighthearted Pinot Noir,Wine
81308011660,Cupcake Lighthearted Rose,Wine
81308002309,Cupcake Zinfandel,Wine
89819067206,Beringer CC Moscato,Wine
89819067244,Beringer Moscato,Wine
89819038428,Beringer White Zinfandel,Wine
41985312047,Corbett Canyon Chardonnay,Wine
41985310142,Corbett Canyon Merlot,Wine
41985310340,Corbett Canyon Pinot Grigio,Wine
41985350018,Corbett Canyon Pinot Noir,Wine
41985314140,Corbett Canyon Sauv Blanc,Wine
41985313143,Corbett Canyon White Zin,Wine
81308000183,Fisheye Cabernet Sauvignon,Wine
81308052014,Fisheye Chardonnay,Wine
81308050317,Fisheye Pinot Grigio,Wine
81308000879,Fisheye Sauvignon Blanc,Wine
83120014683,Franzia Peach Moscato,Wine
83120003816,Franzia Rose,Wine
83120002949,Franzia Seasonal,Wine
83120103998,Franzia White Merlot,Wine
85904514402,MD 20/20 Banana Red,Wine
85904354404,MD 20/20 Blue Raspberry,Wine
85904000042,MD 20/20 Dragon Fruit,Wine
85904454401,MD 20/20 Orange Jubilee,Wine
85904124403,MD 20/20 Peaches & Cream,Wine
85904814403,MD 20/20 Red Grape,Wine
85904196608,Mogen David Blackberry,Wine
85904195502,Mogen David Blackberry,Wine
85904000011,Mogen David Pomegranate,Wine
85904000004,Mogen David Pomegranate,Wine
83120010111,Franzia Chardonnay,Wine
81308003511,AVA Grace Chardonnay,Wine
81308004549,AVA Grace Pinot Grigio,Wine
81308004235,AVA Grace Rose,Wine
81308003528,AVA Grace Sauvignon Blanc,Wine
86000002565,Franzia VS Cab Sauv,Wine
86000002572,Franzia VS Chardonnay,Wine
86000003012,Franzia VS Merlot,Wine
86000000158,Franzia VS Moscato,Wine
86000000141,Franzia VS Pink Moscato,Wine
86000000127,Franzia VS Pinot Grigio,Wine
86000013264,Franzia VS White Zinfandel,Wine
81308004426,Imagery Cabernet Sauvignon,Wine
81308004419,Imagery Chardonnay,Wine
81308004433,Imagery Pinot Noir,Wine
81308004440,Imagery Sauvignon Blanc,Wine
85904995508,MD 20/20 Red Grape,Wine
785774000394,Benziger Cabernet,Wine
785774000219,Benziger Chardonnay Carneros,Wine
785774000455,Benziger Merlot,Wine
785774000325,Benziger Sauv. Blanc,Wine
81308004532,Chloe Cabernet Sauvignon,Wine
81308003320,Chloe Chardonnay,Wine
81308003566,Chloe Monterey Pinot Noir,Wine
81308003337,Chloe Pinot Grigio,Wine
81308003733,Chloe Prosecco,Wine
81308003344,Chloe Red No 249,Wine
857680001960,Clay Shannon Cabernet Sauvignon,Wine
850005509189,Clay Shannon Chardonnay,Wine
850005509356,Clay Shannon Pinot Noir,Wine
850005509448,Clay Shannon Red Blend,Wine
850005509097,Clay Shannon Sauvignon Blanc,Wine
857680001014,Shannon Ridge Cabernet Sauvignon,Wine
857680001083,Shannon Ridge Chardonnay,Wine
857680001021,Shannon Ridge Petite Sirah,Wine
857680001564,Shannon Ridge Playtime Red,Wine
857680001007,Shannon Ridge Sauvignon Blanc,Wine
857680001076,Shannon Ridge Wrangler Red,Wine
857680001038,Shannon Ridge Zinfandel,Wine
857680001830,Buck Shack Bourbon Barrel Cabernet,Wine
857680001731,Buck Shack Cabernet Sauvignon,Wine
857680001694,Buck Shack Red Blend,Wine
897114001005,Ancient Peaks Paso Robles Cabernet,Wine
897114001036,Ancient Peaks Paso Robles Merlot,Wine
897114001043,Ancient Peaks Paso Robles Sauv Blanc,Wine
897114001012,Ancient Peaks Zinfandel,Wine
857680001182,Vigilance Cabernet Sauvignon,Wine
857680001243,Vigilance Cimmaron Red,Wine
80120281510,Almaden Cab Sauv,Wine
80120281534,Almaden Chardonnay,Wine
80120115037,Almaden Merlot,Wine
80120000289,Almaden Moscato,Wine
80120281565,Almaden Mountain Burgundy,Wine
80120281572,Almaden Mountain Chablis,Wine
80120281763,Almaden Mountain Rhine,Wine
80120281633,Almaden Pinot Grigio,Wine
80120281961,Almaden White Zinfandel,Wine
856137006084,Beso Del Sol Pink Sangria,Wine
856137006077,Beso Del Sol Red Sangria,Wine
856137006190,Beso Del Sol White Sangria,Wine
81308011011,Chloe Sauvignon Blanc,Wine
81308001500,Flip Flop Cabernet Sauvignon,Wine
81308002231,Flip Flop Chardonnay,Wine
81308001517,Flip Flop Chardonnay,Wine
81308001524,Flip Flop Merlot,Wine
81308002248,Flip Flop Moscato,Wine
81308001579,Flip Flop Moscato,Wine
81308002736,Flip Flop Pink Moscato,Wine
81308002255,Flip Flop Pinot Grigio,Wine
81308001494,Flip Flop Pinot Grigio,Wine
