Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Decoy Cabernet Sauvignon 750ml,Cabernet,"Breakthru Beverage Minnesota Wine & Spirits, LLC",124,32.9,3.8,13.43,20.99,17.96,36,,137,440,Osseo:3;Stillwater:3;Minneapolis:3;Minnetonka:4;Vadnais Heights:5;Rosemount:8;Ramsey:9;Chanhassen:10;Plymouth:12;Roseville:12;Blaine:12;Cottage Grove:13;Woodbury:13;Andover:17
90+ Cellars Moscato d'Asti 750ml,Other Whites,Bellboy Corporation,864,32.7,26.4,6.86,16.99,13.96,60,,114,538,Bloomington:11;St. Louis Park:11;Roseville:12;Stillwater:14;Minnetonka:16;Rosemount:17;Osseo:19;Chanhassen:21;Plymouth:27;Ramsey:28;Vadnais Heights:47;Andover:50;Woodbury:56;Cottage Grove:87;Blaine:212;Minneapolis:236
Jinro Peach 375ml,Fortified,Johnson Brothers - St. Paul,156,32.2,4.8,4.05,6.99,5.96,42,,127,465,Blaine:2;Roseville:4;Woodbury:5;Vadnais Heights:7;Cottage Grove:9;St. Louis Park:11;Bloomington:15;Andover:24;Minnetonka:35;Minneapolis:44
Bota Box Chardonnay 3L Box,Chardonnay,Phillips Wine & Spirits - St. Paul,55,32.0,1.7,13.4,19.99,16.96,33,,143,386,Rosemount:1;Cottage Grove:1;Ramsey:1;Osseo:2;Roseville:2;Chanhassen:2;Woodbury:3;Blaine:3;Plymouth:3;Bloomington:4;Stillwater:4;Vadnais Heights:8;St. Louis Park:8;Andover:13
Jam Cellars Butter Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,105,30.7,3.4,12.07,18.99,15.96,36,,124,429,Minnetonka:1;Roseville:1;Chanhassen:2;Woodbury:3;Stillwater:4;Vadnais Heights:4;Minneapolis:5;Osseo:5;Cottage Grove:8;Andover:8;Plymouth:8;Ramsey:12;Rosemount:12;Blaine:12;Bloomington:21
Relax Riesling 750ml,Other Whites,Johnson Brothers - St. Paul,139,30.4,4.6,6.31,11.49,9.96,45,,124,420,Cottage Grove:3;Rosemount:3;Osseo:4;Minnetonka:4;St. Louis Park:5;Minneapolis:6;Stillwater:8;Woodbury:8;Plymouth:9;Ramsey:9;Roseville:9;Blaine:9;Chanhassen:10;Vadnais Heights:12;Bloomington:20;Andover:20
19 Crimes Cali Red 750ml,Red Blends,"Breakthru Beverage Minnesota Wine & Spirits, LLC",176,30.3,5.8,7.43,10.99,9.96,32,,126,407,St. Louis Park:3;Chanhassen:4;Minneapolis:5;Andover:8;Woodbury:9;Plymouth:10;Osseo:10;Minnetonka:11;Vadnais Heights:13;Ramsey:14;Rosemount:17;Stillwater:20;Bloomington:22;Blaine:30
Barefoot Pinot Grigio 1.5L,Pinot Grigio/Gris,Johnson Brothers - St. Paul,100,30.0,3.3,7.56,12.99,10.96,42,,129,385,Roseville:1;Woodbury:1;Minnetonka:3;Andover:3;Vadnais Heights:3;Bloomington:4;Chanhassen:5;Cottage Grove:6;Osseo:7;Rosemount:7;St. Louis Park:7;Plymouth:11;Ramsey:11;Stillwater:11;Blaine:24
Black Box Cab Sauv 500ml,Cabernet,Johnson Brothers - St. Paul,162,29.5,5.5,3.43,5.49,4.96,38,,132,353,Woodbury:2;Blaine:6;Chanhassen:7;Plymouth:8;Osseo:10;Bloomington:10;Minneapolis:10;Ramsey:12;Cottage Grove:12;Andover:13;Vadnais Heights:13;Minnetonka:14;Stillwater:14;St. Louis Park:14;Roseville:17
Elmstone Sauvignon Blanc Marlborough 750ml,Sauvignon Blanc,Rue 38 LLC,296,29.0,10.2,7.67,17.99,14.96,57,,133,334,Osseo:5;Cottage Grove:8;Minneapolis:9;St. Louis Park:9;Woodbury:9;Blaine:10;Stillwater:12;Chanhassen:15;Plymouth:17;Minnetonka:18;Vadnais Heights:19;Andover:20;Ramsey:24;Roseville:33;Rosemount:41;Bloomington:47
High Valley Sauvignon Blanc 750ml,Sauvignon Blanc,Paustis Wine,426,28.7,14.9,6.15,14.99,12.96,59,,140,291,Minneapolis:2;Osseo:5;Andover:6;Minnetonka:10;Ramsey:17;Stillwater:21;Bloomington:23;Vadnais Heights:23;Roseville:25;Woodbury:26;Plymouth:29;Rosemount:38;Cottage Grove:58;Blaine:64;St. Louis Park:79
Papi Mango 750ml,Flavored,Paustis Wine,439,28.6,15.3,4.49,11.49,9.96,61,,124,362,Vadnais Heights:11;St. Louis Park:16;Rosemount:17;Woodbury:17;Andover:17;Cottage Grove:19;Osseo:20;Chanhassen:21;Plymouth:23;Ramsey:24;Roseville:51;Minneapolis:93;Blaine:110
Ironside Cabernet 750ml,Cabernet,Bellboy Corporation,1067,28.5,37.5,6.08,17.99,12.96,66,,103,451,Stillwater:8;Minnetonka:13;Woodbury:19;Andover:21;Minneapolis:26;Osseo:39;Ramsey:44;St. Louis Park:49;Cottage Grove:50;Rosemount:51;Plymouth:68;Vadnais Heights:68;Bloomington:107;Roseville:123;Chanhassen:154;Blaine:227
Oyster Bay Sauvignon Blanc 750ml,Sauvignon Blanc,Southern Glazer's Wine & Spirits of MN,125,28.4,4.4,10.07,17.49,14.96,42,,126,346,Osseo:1;Plymouth:3;Chanhassen:4;Woodbury:6;Andover:7;Minnetonka:8;Ramsey:9;St. Louis Park:10;Cottage Grove:12;Stillwater:12;Rosemount:17;Minneapolis:17;Roseville:20
Papi Pink Moscato 750ml,Flavored,Paustis Wine,527,28.1,18.8,4.49,11.49,9.96,61,,94,479,Andover:4;Cottage Grove:5;St. Louis Park:7;Bloomington:11;Ramsey:13;Vadnais Heights:13;Rosemount:16;Roseville:16;Plymouth:21;Woodbury:24;Blaine:34;Minneapolis:363
Papi Black 750ml,Flavored,Paustis Wine,396,27.9,14.2,4.49,11.49,9.96,61,,116,375,Rosemount:8;Bloomington:10;Chanhassen:11;Osseo:12;Cottage Grove:18;Woodbury:18;Andover:20;Minnetonka:21;Plymouth:22;Roseville:26;St. Louis Park:31;Vadnais Heights:33;Ramsey:36;Minneapolis:48;Blaine:82
Les Allies Brut 750ml,Sparkling,"Maverick Beverage Co., LLC - MN",292,27.8,10.5,5.96,14.99,12.96,60,,108,409,Ramsey:2;Cottage Grove:4;Stillwater:5;Plymouth:6;Vadnais Heights:6;Roseville:7;Andover:9;Osseo:9;Chanhassen:10;Rosemount:15;Minnetonka:16;Woodbury:19;Bloomington:22;St. Louis Park:35;Minneapolis:52;Blaine:75
Sainte-Anne Pinot Noir 750ml,Pinot Noir,"Bourget Imports, LLC",402,27.7,14.5,6.62,14.99,12.96,56,,114,377,Rosemount:9;St. Louis Park:10;Minnetonka:13;Andover:13;Stillwater:14;Roseville:14;Osseo:15;Ramsey:15;Cottage Grove:20;Plymouth:22;Woodbury:27;Minneapolis:32;Vadnais Heights:33;Chanhassen:60;Blaine:105
Le Tuffeau Vouvray,Other Whites,"Bourget Imports, LLC",493,27.7,17.8,8.2,18.99,15.96,57,,98,448,Cottage Grove:9;Ramsey:14;Andover:15;Vadnais Heights:16;Rosemount:21;Stillwater:24;Minneapolis:25;Osseo:26;Minnetonka:27;Woodbury:27;Plymouth:32;Blaine:55;St. Louis Park:64;Roseville:138
Chateau Ste Michelle Riesling 750ml,Other Whites,Southern Glazer's Wine & Spirits of MN,184,27.5,6.7,7.4,11.99,9.96,38,,125,320,Rosemount:4;Stillwater:5;Minnetonka:7;Minneapolis:7;Woodbury:7;Roseville:8;Osseo:9;Blaine:9;Andover:10;Vadnais Heights:11;Plymouth:13;Ramsey:14;Cottage Grove:18;St. Louis Park:18;Bloomington:22;Chanhassen:22
90+ Cellars Chardonnay 750ml,Chardonnay,Bellboy Corporation,665,27.5,24.2,6.7,15.99,12.96,58,,127,311,Minnetonka:15;Vadnais Heights:19;Minneapolis:21;Rosemount:23;Stillwater:24;Cottage Grove:24;Ramsey:25;Bloomington:30;Woodbury:36;Andover:50;Roseville:51;Osseo:51;Plymouth:52;Blaine:58;St. Louis Park:63;Chanhassen:123
Barefoot Pink Moscato 750ml,Flavored,Johnson Brothers - St. Paul,185,27.4,6.8,4.41,7.99,6.96,45,,108,394,Blaine:2;Andover:4;Chanhassen:5;Stillwater:6;Roseville:7;Woodbury:9;Vadnais Heights:9;Ramsey:11;Osseo:11;Cottage Grove:12;Minnetonka:13;Rosemount:14;Plymouth:17;Minneapolis:20;Bloomington:22;St. Louis Park:23
Santa Margherita Pinot Grigio 750ml,Pinot Grigio/Gris,Oxford Street Merchants,368,27.2,13.5,20.34,25.99,21.96,22,,124,316,Minnetonka:4;Osseo:7;Cottage Grove:10;Woodbury:10;Minneapolis:12;Ramsey:24;Vadnais Heights:24;Andover:25;Plymouth:26;Chanhassen:26;St. Louis Park:32;Rosemount:33;Stillwater:38;Blaine:42;Roseville:55
Franzia Pinot Grigio 5L Box,Pinot Grigio/Gris,Southern Glazer's Wine & Spirits of MN,100,26.9,3.7,14.2,20.99,17.96,32,,111,366,Bloomington:1;Ramsey:2;Chanhassen:2;Vadnais Heights:3;Plymouth:4;Minnetonka:4;Woodbury:4;Rosemount:5;Osseo:6;Blaine:6;Andover:8;Roseville:8;Stillwater:11;Cottage Grove:12;Minneapolis:24
Kono Sauvignon Blanc 750ml,Sauvignon Blanc,"Vinocopia, Inc",129,26.8,4.8,9.46,16.99,14.96,44,,115,345,Cottage Grove:1;Minneapolis:2;Osseo:3;Woodbury:3;Rosemount:4;Roseville:4;Chanhassen:4;Vadnais Heights:5;Minnetonka:5;Stillwater:5;Plymouth:6;Ramsey:9;Blaine:10;Andover:12;Bloomington:21;St. Louis Park:35
Bonanza Cabernet 750ml,Cabernet,Oxford Street Merchants,960,26.7,35.9,12.92,23.99,17.96,46,,91,450,Minnetonka:22;Bloomington:23;Minneapolis:25;Stillwater:25;St. Louis Park:52;Andover:58;Roseville:59;Osseo:60;Ramsey:60;Blaine:64;Chanhassen:65;Plymouth:69;Woodbury:91;Vadnais Heights:93;Cottage Grove:97;Rosemount:97
Andre Brut 750ml,Sparkling,Johnson Brothers - St. Paul,137,26.7,5.1,5.42,8.99,7.96,40,,78,506,Rosemount:2;Ramsey:3;Minnetonka:3;Andover:4;Cottage Grove:6;Woodbury:6;Osseo:7;Vadnais Heights:8;Roseville:9;Bloomington:11;Stillwater:11;Blaine:11;Plymouth:19;Minneapolis:37
Barefoot Pink Moscato 1.5L,Flavored,Johnson Brothers - St. Paul,178,26.5,6.7,7.56,12.99,10.96,42,,112,348,Minnetonka:6;Roseville:6;Ramsey:6;Stillwater:6;Vadnais Heights:7;Chanhassen:7;Bloomington:8;St. Louis Park:9;Andover:9;Plymouth:10;Osseo:11;Woodbury:11;Rosemount:15;Cottage Grove:16;Blaine:16;Minneapolis:35
Franzia Sunset Blush 5L Box,Rose,Southern Glazer's Wine & Spirits of MN,35,26.4,1.3,12.02,17.99,14.96,33,,115,330,St. Louis Park:1;Chanhassen:1;Plymouth:1;Minnetonka:2;Osseo:4;Andover:4;Cottage Grove:4;Blaine:4;Stillwater:5;Minneapolis:9
Black Box Buttery Chardonnay 3L Box,Chardonnay,Johnson Brothers - St. Paul,71,25.9,2.7,12.84,19.99,16.96,36,,120,294,Minnetonka:1;Minneapolis:2;Ramsey:3;Stillwater:3;Osseo:4;Blaine:4;Rosemount:5;Roseville:5;Woodbury:5;Cottage Grove:7;Vadnais Heights:7;St. Louis Park:7;Chanhassen:9;Andover:10
Cupcake Sauvignon Blanc 750ml,Sauvignon Blanc,Southern Glazer's Wine & Spirits of MN,297,25.8,11.5,5.4,9.49,7.96,43,,105,356,Plymouth:7;Roseville:7;Stillwater:13;Osseo:13;Cottage Grove:13;Ramsey:14;Blaine:14;St. Louis Park:17;Minneapolis:18;Woodbury:20;Chanhassen:21;Minnetonka:27;Vadnais Heights:34;Andover:37;Rosemount:42
Papi Blueberry 750ml,Flavored,Paustis Wine,370,25.5,14.5,4.49,11.49,9.96,61,,86,432,Vadnais Heights:1;Blaine:2;Roseville:3;St. Louis Park:5;Plymouth:10;Rosemount:11;Ramsey:26;Andover:30;Minneapolis:282
90+ Cellars Lot 210 Paso Robles Cabernet Sauvignon  750ml,Cabernet,Bellboy Corporation,689,25.5,27.1,8.57,21.99,17.96,61,,93,400,Minneapolis:7;Ramsey:8;Osseo:14;Stillwater:19;Vadnais Heights:20;Minnetonka:25;Andover:25;Rosemount:28;Cottage Grove:30;Plymouth:37;Woodbury:44;Bloomington:58;Roseville:70;Chanhassen:91;St. Louis Park:106;Blaine:107
Bogle Chardonnay 750ml,Chardonnay,Johnson Brothers - St. Paul,198,25.4,7.8,6.09,9.99,8.96,39,,102,357,Vadnais Heights:5;Woodbury:6;Cottage Grove:7;Stillwater:7;Rosemount:8;Minneapolis:10;Roseville:10;Blaine:12;St. Louis Park:13;Andover:13;Minnetonka:16;Chanhassen:16;Ramsey:17;Plymouth:23;Osseo:35
Papi Moscato 750ml,Moscato,Paustis Wine,483,25.1,19.2,4.49,11.49,9.96,61,,93,388,Andover:5;Minnetonka:6;Plymouth:6;Rosemount:6;Ramsey:8;Bloomington:9;Stillwater:11;St. Louis Park:12;Osseo:13;Cottage Grove:17;Roseville:18;Blaine:20;Chanhassen:23;Woodbury:23;Vadnais Heights:27;Minneapolis:279
Bota Box Cabernet Sauvignon 3L Box,Cabernet,Phillips Wine & Spirits - St. Paul,71,25.1,2.8,13.4,19.99,16.96,33,,107,324,Minnetonka:1;Ramsey:2;Plymouth:2;Minneapolis:3;Osseo:3;Cottage Grove:3;Woodbury:3;Bloomington:4;Andover:4;Stillwater:5;Vadnais Heights:5;Roseville:5;St. Louis Park:5;Chanhassen:6;Blaine:9;Rosemount:11
Black Box Tart Tangy Sauvignon Blanc 3L Box,Sauvignon Blanc,Johnson Brothers - St. Paul,78,24.8,3.1,12.84,19.99,16.96,36,,113,288,Minneapolis:2;Minnetonka:3;Bloomington:5;Plymouth:5;Vadnais Heights:5;Andover:6;Cottage Grove:6;Stillwater:6;Osseo:7;Roseville:8;St. Louis Park:12;Rosemount:13
Sutter Home Sauvignon Blanc 187ml,Sauvignon Blanc,Phillips Wine & Spirits - St. Paul,57,24.6,2.3,5.18,7.99,6.96,35,,114,277,Woodbury:1;Roseville:1;Minneapolis:2;Rosemount:2;Stillwater:3;Cottage Grove:3;Minnetonka:4;Plymouth:5;Vadnais Heights:5;Osseo:6;St. Louis Park:7;Andover:8;Bloomington:10
Bota Box Nighthawk Blk Bourbon Cabernet 3L Box,Cabernet,Phillips Wine & Spirits - St. Paul,63,24.3,2.6,13.4,19.99,17.96,33,,103,318,Osseo:1;Rosemount:1;Roseville:1;Minneapolis:2;Ramsey:2;Chanhassen:2;Minnetonka:3;Stillwater:3;Cottage Grove:3;Plymouth:5;Woodbury:6;Blaine:7;Andover:13;Vadnais Heights:14
Papi Peach 750ml,Flavored,Paustis Wine,379,24.2,15.6,4.49,11.49,9.96,61,,79,423,Minnetonka:8;Vadnais Heights:8;St. Louis Park:10;Chanhassen:11;Andover:14;Woodbury:15;Ramsey:15;Osseo:17;Plymouth:18;Rosemount:19;Cottage Grove:26;Roseville:26;Blaine:91;Minneapolis:101
Daily's Strawberry RTD Frozen 10oz,Flavored,Phillips Wine & Spirits - St. Paul,190,24.0,7.9,1.55,3.49,2.96,56,,119,237,Blaine:3;Woodbury:4;Minneapolis:7;Vadnais Heights:10;Minnetonka:10;Ramsey:11;Cottage Grove:13;Chanhassen:17;Osseo:17;Roseville:17;Andover:19;Plymouth:20;Rosemount:20;Bloomington:22
Conundrum Red 750ml,Red Blends,Oxford Street Merchants,580,24.0,24.2,13.09,23.99,17.96,45,,92,357,Cottage Grove:10;Minneapolis:15;Ramsey:17;Osseo:27;Vadnais Heights:27;Rosemount:31;Roseville:33;Plymouth:34;Stillwater:34;Woodbury:40;Chanhassen:43;Blaine:48;Minnetonka:58;Andover:81;St. Louis Park:82
Yellow Tail Chardonnay 1.5L,Chardonnay,Phillips Wine & Spirits - St. Paul,115,23.9,4.8,6.62,12.49,10.96,47,,104,301,Chanhassen:3;Bloomington:4;Osseo:4;Woodbury:5;Stillwater:6;Vadnais Heights:6;Andover:6;Ramsey:7;Blaine:7;Plymouth:8;Minnetonka:8;Rosemount:10;Cottage Grove:11;Roseville:13;St. Louis Park:17
Chandon Brut Cuvee 750ml,Sparkling,Oxford Street Merchants,191,23.6,8.1,14.09,24.99,21.96,44,,101,305,Osseo:3;Ramsey:4;Woodbury:4;Rosemount:5;Blaine:8;Roseville:9;Stillwater:9;Minnetonka:9;Chanhassen:10;Plymouth:12;Cottage Grove:13;Vadnais Heights:14;Minneapolis:16;Bloomington:21;St. Louis Park:54
Franzia Crisp White 5L Box,White Blends,Southern Glazer's Wine & Spirits of MN,71,23.5,3.0,12.02,17.99,14.96,33,,91,347,Vadnais Heights:1;Rosemount:2;Stillwater:2;Cottage Grove:2;Plymouth:3;Andover:4;Chanhassen:5;Roseville:5;Ramsey:6;Woodbury:6;Minnetonka:7;Osseo:7;Minneapolis:21
Black Box Sauvignon Blanc 500ml Tetra 500ml,Sauvignon Blanc,Johnson Brothers - St. Paul,135,23.4,5.8,3.43,5.49,4.96,38,,101,299,Ramsey:1;Roseville:1;Stillwater:4;Plymouth:6;Minneapolis:7;Woodbury:7;Blaine:9;Rosemount:10;Cottage Grove:10;Bloomington:11;Osseo:11;Vadnais Heights:11;Chanhassen:15;Minnetonka:15;St. Louis Park:17
Cavit Pinot Grigio 1.5L,Pinot Grigio/Gris,"Breakthru Beverage Minnesota Wine & Spirits, LLC",546,23.1,23.6,10.19,12.49,10.96,18,,110,249,Chanhassen:1;Stillwater:7;Osseo:8;Ramsey:8;Andover:9;Woodbury:9;Roseville:10;Bloomington:11;Minnetonka:15;Minneapolis:20;Plymouth:26;Vadnais Heights:26;Cottage Grove:35;St. Louis Park:99;Rosemount:106;Blaine:156
Sutter Home Pinot Grigio 187ml,Pinot Grigio/Gris,Phillips Wine & Spirits - St. Paul,83,23.1,3.6,5.18,7.99,6.96,35,,96,309,Stillwater:1;Chanhassen:1;Plymouth:1;Roseville:2;Rosemount:3;Minnetonka:4;Osseo:4;Vadnais Heights:5;Woodbury:5;Ramsey:6;Bloomington:6;Blaine:7;Minneapolis:8;Cottage Grove:9;Andover:9;St. Louis Park:12
Colle Corviano Pinot Grigio 750ml,Pinot Grigio/Gris,Small Lot MN,158,23.1,6.8,7.46,17.49,14.96,57,,98,302,Rosemount:3;Ramsey:4;Woodbury:4;Cottage Grove:5;Roseville:7;Chanhassen:8;Minneapolis:10;Stillwater:10;Plymouth:12;Andover:13;Minnetonka:13;Blaine:15;Vadnais Heights:21;Bloomington:33
Sonoma Cutrer Chardonnay 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",126,23.0,5.5,14.76,20.99,17.96,30,,96,308,Woodbury:1;Minneapolis:2;Osseo:3;Andover:4;Minnetonka:4;Plymouth:6;Chanhassen:6;St. Louis Park:6;Roseville:7;Cottage Grove:8;Ramsey:8;Vadnais Heights:11;Stillwater:11;Blaine:13;Rosemount:14;Bloomington:22
Daou Cabernet Sauvignon 750ml,Cabernet,"Breakthru Beverage Minnesota Wine & Spirits, LLC",238,22.9,10.4,17.43,27.99,22.96,38,,106,259,Minneapolis:2;Andover:7;St. Louis Park:7;Cottage Grove:10;Minnetonka:12;Woodbury:12;Blaine:12;Osseo:14;Ramsey:15;Rosemount:16;Vadnais Heights:17;Chanhassen:18;Plymouth:19;Roseville:20;Bloomington:23;Stillwater:34
90+ Cellars Old Vine Malbec 750ml,Malbec,Bellboy Corporation,459,22.8,20.2,6.7,15.99,12.96,58,,104,264,Vadnais Heights:7;Rosemount:14;Chanhassen:21;Andover:24;Cottage Grove:25;Stillwater:25;Minneapolis:28;Osseo:28;Woodbury:28;Minnetonka:29;Ramsey:29;Plymouth:31;Roseville:52;St. Louis Park:56;Blaine:62
Woodbridge Pinot Grigio 1.5L,Pinot Grigio/Gris,Southern Glazer's Wine & Spirits of MN,144,22.7,6.3,7.2,11.49,9.96,37,,104,262,Stillwater:2;Andover:3;Roseville:4;Ramsey:5;Chanhassen:7;Vadnais Heights:7;Osseo:7;Blaine:7;Minnetonka:9;St. Louis Park:11;Minneapolis:11;Cottage Grove:14;Plymouth:16;Woodbury:19;Rosemount:22
Les Cardonnieres Provence Rose 750ml,Rose,Rue 38 LLC,366,22.6,16.2,9.46,19.99,17.96,53,,112,224,Stillwater:6;Minnetonka:7;Vadnais Heights:7;Bloomington:9;Osseo:11;St. Louis Park:12;Minneapolis:15;Cottage Grove:18;Woodbury:23;Ramsey:25;Rosemount:28;Blaine:33;Andover:40;Roseville:45;Plymouth:89
90+ Cellars Chianti Riserva DOCG,Other Reds,Bellboy Corporation,568,22.4,25.3,6.58,15.99,12.96,59,,101,267,Cottage Grove:20;Vadnais Heights:21;Bloomington:23;Minnetonka:23;Osseo:24;Minneapolis:25;Ramsey:27;Stillwater:31;Woodbury:33;Plymouth:34;Rosemount:35;Chanhassen:36;Blaine:39;St. Louis Park:53;Roseville:58;Andover:86
90+ Cellars Sauvignon Blanc Cali 750ml,Sauvignon Blanc,Bellboy Corporation,516,22.3,23.1,6.58,15.99,12.96,59,,100,267,Cottage Grove:10;Bloomington:19;Minnetonka:23;Vadnais Heights:23;Woodbury:23;Chanhassen:23;Ramsey:26;Rosemount:26;Osseo:27;Stillwater:30;Andover:31;Roseville:35;Plymouth:40;St. Louis Park:42;Minneapolis:61;Blaine:77
Black Box Pinot Noir 500ml,Pinot Noir,Johnson Brothers - St. Paul,107,22.2,4.8,3.43,5.49,4.96,38,,105,241,Osseo:2;Stillwater:3;Chanhassen:3;Vadnais Heights:5;Rosemount:5;Roseville:6;Ramsey:9;Bloomington:10;Woodbury:11;Blaine:11;Plymouth:12;Andover:13;St. Louis Park:17
Mark West Pinot Noir 750ml,Pinot Noir,Johnson Brothers - St. Paul,143,22.0,6.5,7.42,12.49,10.96,41,,93,288,Minnetonka:1;Vadnais Heights:3;Andover:4;Chanhassen:5;Plymouth:5;Stillwater:6;Woodbury:6;Osseo:7;Rosemount:7;Ramsey:8;Roseville:9;Minneapolis:16;St. Louis Park:16;Cottage Grove:21;Blaine:29
Black Box Deep Dark Cabernet 3L Box,Cabernet,Johnson Brothers - St. Paul,96,21.9,4.4,12.84,19.99,16.96,36,,99,260,Minneapolis:1;Ramsey:1;Chanhassen:2;St. Louis Park:2;Plymouth:3;Rosemount:4;Roseville:6;Minnetonka:7;Bloomington:7;Cottage Grove:7;Osseo:8;Andover:8;Stillwater:9;Vadnais Heights:9;Blaine:22
Nobilo Sauv Blanc 750ml,Sauvignon Blanc,Johnson Brothers - St. Paul,109,21.9,5.0,8.09,12.99,11.96,38,,91,294,Minneapolis:1;Ramsey:1;Woodbury:1;Cottage Grove:4;Rosemount:4;Plymouth:7;Roseville:7;Chanhassen:8;Bloomington:9;Blaine:9;Vadnais Heights:9;Andover:10;Minnetonka:10;St. Louis Park:13;Stillwater:16
La Crema Mont Chardonnay 750ml,Chardonnay,Johnson Brothers - St. Paul,244,21.8,11.2,10.58,17.49,14.96,40,,94,277,Vadnais Heights:2;Osseo:6;Minneapolis:6;Woodbury:8;Ramsey:9;Blaine:10;Minnetonka:10;Stillwater:13;Andover:14;St. Louis Park:16;Cottage Grove:17;Rosemount:20;Chanhassen:21;Bloomington:22;Roseville:24;Plymouth:46
Black Box Merlot 3L Box,Merlot,Johnson Brothers - St. Paul,86,21.7,4.0,12.84,19.99,16.96,36,,96,267,St. Louis Park:1;Vadnais Heights:2;Blaine:2;Cottage Grove:3;Osseo:4;Minnetonka:5;Ramsey:5;Chanhassen:6;Minneapolis:6;Woodbury:6;Plymouth:7;Andover:10;Roseville:11;Stillwater:18
Joel Gott Cab Sauvignon 750ml,Cabernet,Phillips Wine & Spirits - St. Paul,223,21.7,10.3,10.74,15.99,13.96,33,,98,258,Plymouth:5;Cottage Grove:6;Roseville:6;Minnetonka:7;Rosemount:7;Ramsey:8;Vadnais Heights:10;Minneapolis:11;Osseo:13;Chanhassen:18;Andover:19;St. Louis Park:20;Stillwater:23;Woodbury:33;Blaine:37
Chateau Ste Michelle Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,117,21.6,5.4,7.4,11.99,9.96,38,,98,254,Osseo:1;Vadnais Heights:1;Minnetonka:6;Ramsey:6;Andover:6;Minneapolis:7;Rosemount:7;Plymouth:7;Roseville:9;Blaine:9;Stillwater:10;Woodbury:10;Cottage Grove:12;Chanhassen:12;St. Louis Park:14
A to Z Pinot Noir 750ml,Pinot Noir,Southern Glazer's Wine & Spirits of MN,123,21.5,5.7,11.4,17.99,14.96,37,,92,277,Minnetonka:1;Vadnais Heights:3;Osseo:4;Plymouth:4;Andover:5;Minneapolis:5;Woodbury:7;Cottage Grove:8;Blaine:9;Rosemount:10;Roseville:10;Ramsey:11;Stillwater:11;Chanhassen:14;St. Louis Park:21
Barefoot Peach Moscato 1.5L,Flavored,Johnson Brothers - St. Paul,114,21.5,5.3,7.56,12.99,10.96,42,,89,291,St. Louis Park:3;Stillwater:3;Andover:3;Woodbury:4;Chanhassen:5;Ramsey:5;Vadnais Heights:5;Plymouth:5;Roseville:6;Osseo:6;Blaine:6;Minnetonka:7;Cottage Grove:9;Rosemount:13;Minneapolis:34
Good Day Lychee Soju 375ml,Fortified,"Vinocopia, Inc",198,21.4,9.3,4.62,7.99,6.96,42,,85,304,St. Louis Park:1;Rosemount:2;Stillwater:6;Cottage Grove:7;Plymouth:8;Andover:8;Minnetonka:11;Osseo:12;Chanhassen:14;Vadnais Heights:14;Roseville:16;Bloomington:16;Blaine:17;Woodbury:19;Minneapolis:22;Ramsey:25
90+ Cellars Willamette Valley Pinot Noir Lot 137 750ml,Pinot Noir,Bellboy Corporation,673,21.4,31.5,9.42,23.99,19.96,61,,76,345,Ramsey:18;Andover:18;Osseo:19;Rosemount:20;Stillwater:25;Minnetonka:27;Plymouth:30;Vadnais Heights:31;Blaine:34;Cottage Grove:35;Minneapolis:37;Woodbury:38;Chanhassen:40;Bloomington:82;Roseville:87;St. Louis Park:132
TOPO Tinto Red,Red Blends,"Maverick Beverage Co., LLC - MN",299,21.1,14.1,6.46,14.99,12.96,57,,89,279,Chanhassen:1;Stillwater:3;Andover:5;Vadnais Heights:6;Rosemount:7;Cottage Grove:8;Minnetonka:9;Plymouth:9;Ramsey:9;Minneapolis:10;Woodbury:11;Osseo:21;Roseville:23;Bloomington:42;St. Louis Park:54;Blaine:81
Andre Extra Dry 750ml,Sparkling,Johnson Brothers - St. Paul,139,21.1,6.6,5.42,8.99,7.96,40,,78,328,Rosemount:1;Stillwater:1;Chanhassen:3;Plymouth:3;Vadnais Heights:7;Blaine:7;Andover:9;Roseville:10;Woodbury:10;Bloomington:11;Minnetonka:11;Ramsey:11;Osseo:12;Cottage Grove:12;Minneapolis:31
Jinro Classic Soju 20.1% 375ml,Fortified,Johnson Brothers - St. Paul,207,21.1,9.8,4.05,6.99,5.96,42,,90,272,Osseo:1;Roseville:4;Blaine:4;Woodbury:4;Chanhassen:8;Plymouth:13;Cottage Grove:14;Minnetonka:15;Bloomington:16;Andover:17;Rosemount:18;St. Louis Park:19;Vadnais Heights:33;Minneapolis:41
Bogle Juggernaut Cabernet 750ml,Cabernet,Phillips Wine & Spirits - St. Paul,142,21.1,6.7,11.38,19.99,16.96,43,,90,272,Plymouth:3;Woodbury:4;Blaine:5;Chanhassen:6;Vadnais Heights:7;Ramsey:8;Minneapolis:8;Andover:10;Minnetonka:11;Osseo:11;Cottage Grove:17;Roseville:17;Stillwater:17;St. Louis Park:18
