Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Insight Game Night New Zealand IPA 4pk 16oz can,Craft,Insight Brewing Company (D),0,0.0,,11.4,15.99,,29,,0,0,
Insight Hop Wheels DDH Hazy IPA 4pk 16oz can,Craft,Insight Brewing Company (D),31,0.0,,11.54,16.99,,32,,0,0,Vadnais Heights:1;Chanhassen:30
Insight Ice Cap 4pk 16oz can,Craft,,-1,0.0,,11.53,13.99,,18,,0,0,
Dual Citizen Dreaming with our Heads Cut Off 4pk 16oz can,Craft,,1,0.0,,10.55,12.99,,19,,0,0,Vadnais Heights:1
Dual Citizen Rivertown Brown Ale 4pk 16oz can,Craft,Dual Citizen Brewing Company,3,0.0,,7.63,10.99,,31,,0,0,Chanhassen:1;Plymouth:1;Roseville:1
Dual Citizen Solar Shift 4pk 16oz can,Craft,Dual Citizen Brewing Company,1,0.0,,9.5,13.99,,32,,0,0,Roseville:1
Simply Spiked Lemonade 24oz can,Single Serve,,-191,0.0,,2.36,4.49,,47,,0,0,
Drekker Metaphase 4pk 16oz can,Craft,Drekker Brewing Company,0,0.0,,15.38,21.99,,30,,0,0,
"Skimmers Vodka Iced Tea Half & Half 4pk 12oz can
",RTD,"College City Beverage, Inc.",5,0.0,,7.78,11.49,9.96,32,,0,0,Woodbury:1;St. Louis Park:4
Smirnoff Ice Fun Pack 12pk 12oz can,FMB,,-2,0.0,,12.06,18.99,,36,,0,0,
Smirnoff Ice Red White & Berry 12oz btl,FMB,,-1,0.0,,6.88,,,,,0,0,
Drekker Multiple Ectogasms 4pk 16oz can,Craft,,0,0.0,,15.37,20.99,,27,,0,0,
Drekker Orbital Delusion 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,12.38,17.99,,31,,0,0,
Drekker Piano Necktie 6 Gallon,Keg,Mega Beer LLC,0,0.0,0.0,115.03,145.99,,21,,0,1,
Drekker Pizza Toots IPA 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,13.87,19.99,,31,,0,0,
Drekker Plop Tiki-Colada 4pk 12oz can,Craft,Mega Beer LLC,17,0.0,546.4,12.58,17.99,,30,,0,1,Plymouth:6;Cottage Grove:11
Drekker Raingasms 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,12.38,17.99,,31,,0,0,
Drekker Ride the Spiral to the End 4pk 16oz can,Craft,Mega Beer LLC,-6,0.0,,12.38,17.99,,31,,0,0,
Athletic Winter Wonder N/A 6pk 12oz can,Craft,Dahlheimer Beverage Monticello,1,0.0,,7.96,11.99,9.96,34,,0,0,Blaine:1
Augustiner Brau Lagerbier Helles 6pk 12oz btl,Craft,Old World Beers,1,0.0,,14.75,20.99,,30,,0,0,Cottage Grove:1
Avery Certatio Equestris 12oz btl,Craft,,4,0.0,,9.64,13.99,,31,,0,0,St. Louis Park:4
Sixpoint Resin IIPA 19.2oz can,Single Serve,,2,0.0,,2.15,4.99,,57,,0,0,Vadnais Heights:2
Drekker Sparklers on the Carpet 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,70.38,17.99,,-291,,0,0,
Sociable Cider Werks TDF Stage 2 Strawberry Patch 4pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",2,0.0,,7.49,10.99,9.96,32,,0,0,Chanhassen:4
Sociable Cider Werks Variety Pack 8pk 16oz can,Cider,Dahlheimer Beverage Monticello,9,0.0,,13.68,20.99,18.96,35,,0,0,Chanhassen:1;Plymouth:1;Roseville:1;Stillwater:7
Sol 6pk 12oz btl,Import,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,6.37,10.99,,42,,0,0,
"Skimmers Original 4pk 12oz can
",RTD,,0,0.0,,7.73,10.99,9.96,30,,0,0,
Drekker Clueless Wonder Double IPA 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,15.37,21.99,,30,,0,0,
Drekker Cuddle Buddy 4pk 16oz can,Craft,Drekker Brewing Company,0,0.0,,15.38,21.99,,30,,0,0,
Drekker Doomsday Device DIPA 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,14.06,19.99,,30,,0,0,
Drekker Dwellin in the deep 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,66.52,17.99,,-270,,0,0,
Drekker Fangs Out 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,12.44,17.99,,31,,0,0,
Drekker Fashion Show at Lunch 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,18.85,17.99,,-5,,0,0,
Drekker Goodbye Stranger DIPA 4pk 16oz can,Craft,Mega Beer LLC,5,0.0,160.7,15.38,21.99,,30,,0,1,Roseville:5
Drekker High Powered Mutant 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,0.0,12.38,17.99,,31,,0,1,
Drekker Interplanetary Relations 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,0.0,12.38,17.99,,31,,0,1,
Drekker Intimidating Shout 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,12.38,19.99,,38,,0,0,
Drekker King of Thing DIPA 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,13.87,19.99,,31,,0,0,
Drekker Long Haired Freaky People 4pk 16oz can,Craft,Drekker Brewing Company,1,0.0,,15.38,21.99,,30,,0,0,Rosemount:1
Lupulin Fresh Hops 4pk 16oz can,Craft,Lupulin Brewing Company,6,0.0,,4.0,18.99,,79,,0,0,Osseo:6
Lupulin Hooey 6 Gallon,Craft,,0,0.0,0.0,94.5,114.99,,18,,0,1,
Lupulin Night Witch Barrel Aged Imperial Stout 16oz can,Single Serve,Lupulin Brewing Company,0,0.0,,5.58,7.99,,30,,0,0,
Sol Chelada 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,2.27,3.49,,35,,0,0,
Southern Tier 2X Seasonal,Micro Brews,,0,0.0,,8.75,12.99,,33,,0,0,
Southern Tier Caramel Pumking 4pk 12oz btl,Craft,"Hohensteins, Inc.",0,0.0,,11.25,15.99,,30,,0,0,
Southern Tier Rotating 4pk 12oz btl,Craft,"Hohensteins, Inc.",18,0.0,,11.19,15.99,,30,,0,0,St. Louis Park:1;Cottage Grove:6;Rosemount:6;Roseville:6
Southern Tier Rotator #2 4pk 12oz btl,Craft,"Hohensteins, Inc.",-6,0.0,,11.18,15.99,,30,,0,0,
Southern Tier Seasonal 6pk 12oz btl,Craft,"Hohensteins, Inc.",0,0.0,,9.36,12.99,,28,,0,0,
Spaten Oktoberfest 6pk 12oz btl,Import,,3,0.0,,8.39,11.99,,30,,0,0,Rosemount:3
Spaten Optimator 6pk 12oz btl,Import,McDonald Distributing Co dba Clear River Beverage,1,0.0,,7.44,11.99,,38,,0,0,Rosemount:1
Spindrift Spiked The Paradise Pack 12pk 12oz can,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,15.75,21.99,,28,,0,0,
Smithwicks Irish Ale 8pk 15oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,11.92,15.99,,25,,0,0,
Sociable Cider Beach Cruiser 4pk 16oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",2,0.0,,5.85,12.49,9.96,53,,0,0,Cottage Grove:2
Sociable Cider Werks HopAWheel 4pk 16oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",4,0.0,,7.49,12.49,9.96,40,,0,0,Minneapolis:4
Sociable Cider Werks Rusty Chain 4pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",-1,0.0,-32.1,7.16,12.49,9.96,43,,0,1,St. Louis Park:1
Arbieter Legend Kolsch 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",0,0.0,,60.0,14.99,,-300,,0,0,
Sol Chelada  4pk 16oz can,Import,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,4.51,5.99,,25,,0,0,
Downeast Winter Blend 6 Gallon,Keg,Dahlheimer Beverage Monticello,1,0.0,,90.0,90.99,,1,,0,0,Blaine:1
Drastic Measures Regulator 4pk 16oz can,Craft,Do Not Use - Clear River Beverage,0,0.0,,13.62,16.99,,20,,0,0,
Drekker Birds Aren't Real 4pk 16oz can,Craft,Mega Beer LLC,1,0.0,32.1,15.38,21.99,,30,,0,1,Rosemount:1
Drekker Blacklight Syndicate 4pk 16oz can,Craft,,0,0.0,,14.48,19.99,,28,,0,0,
Drekker Brace for the G's 4pk 16oz can,Craft,Drekker Brewing Company,0,0.0,,12.88,18.99,,32,,0,0,
Insight In Case of Emergency 4pk 16oz can,Craft,Insight Brewing Company (D),1,0.0,,10.77,15.99,,33,,0,0,Chanhassen:1
Insight Neon Jungle 4pk 16oz can,Craft,Insight Brewing Company (D),66,0.0,,3.28,16.99,,81,,0,0,Woodbury:6;Vadnais Heights:60
Insight Pale Ale 6pk 12oz can,Craft,Insight Brewing Company (D),7,0.0,,9.57,11.99,,20,,0,0,Chanhassen:1;Cottage Grove:6
Insight Parts and Labor 4pk 16oz can,Craft,,0,0.0,,11.5,16.99,,32,,0,0,
Insight Schickemode Festbier 12pk 12oz can,Craft,Insight Brewing Company (D),0,0.0,,13.84,18.99,,27,,0,0,
Insight Troll Way American IPA 6pk 12oz can,Craft,,-4,0.0,,9.99,11.99,,17,,0,0,
Indeed Oktoberfest 6pk 12oz can,Craft,,0,0.0,,8.44,12.99,,35,,0,0,
Lupulin Dopplebock 4pk 16oz can,Craft,,0,0.0,,11.33,18.99,,40,,0,0,
Lupulin Double Stuffed Sandwich Cookie 4pk 16oz can,Craft,Lupulin Brewing Company,0,0.0,0.0,9.21,25.99,,65,,0,1,
Downeast Peach Mango Cider 6 Gallon,Cider,Dahlheimer Beverage Monticello,1,0.0,32.1,90.0,109.99,,18,,0,1,Blaine:1
Downeast Slushie Variety 9pk 12oz can,Cider,,0,0.0,0.0,14.3,19.99,,28,,0,1,
Downeast Unfiltered Blackberry 4pk 12oz can,Cider,,0,0.0,0.0,7.69,13.99,11.96,45,,0,1,
Dos Equis Lime & Salt 12pk 12oz can,Import,,-27,0.0,-867.9,13.28,20.99,17.96,37,,0,1,
Arnold Palmer Spiked,Micro Brews,,-1,0.0,,,2.49,,,,0,0,
Aspall Dry Cider 17oz btl,Cider,Discontinued,6,0.0,,,6.99,,,,0,0,Andover:6
Starry Eyed Pitch Black 750ml,Single Serve,,0,0.0,,15.0,20.99,,29,,0,0,
Starry Eyed Wee Jimmy 750ml,Single Serve,,0,0.0,,15.0,20.99,,29,,0,0,
Starry Eyed Wee Knobby 750ml,Single Serve,,0,0.0,,15.0,20.99,,29,,0,0,
Starry Eyed Wee Morgy 750ml,Single Serve,,0,0.0,,15.0,20.99,,29,,0,0,
Spindrift Spiked The Staycation Pack 12pk 12oz can,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,15.87,21.99,,28,,0,0,
Spiral Brewing Foxtoberfest 4pk 16oz can,Craft,Spiral Brewery,-1,0.0,,9.0,13.99,,36,,0,0,
Spiral Brewing Rotator 4pk 16oz can,Craft,Spiral Brewery,9,0.0,289.3,10.0,13.99,,29,,0,1,Vadnais Heights:9
Squoze Pineapple 4pk 12oz can,Seltzer,,0,0.0,,8.67,8.99,,4,,0,0,Vadnais Heights:6
Squoze Tangerine 4pk 12oz can,Seltzer,,0,0.0,,6.17,8.99,,31,,0,0,
Arbieter Hazy Sometimes 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",2,0.0,,60.0,14.99,,-300,,0,0,Chanhassen:2
Luce Line Work From Home 4pk 16oz can,Craft,,0,0.0,,13.86,16.99,,18,,0,0,
Lupulin 10th Anniversary Triple IPA 4pk 16oz can,Craft,Lupulin Brewing Company,-6,0.0,,21.93,20.99,,-4,,0,0,
Lupulin 8 Count IPA 4pk 16oz can,Craft,,0,0.0,,7.38,16.99,,57,,0,0,
Lupulin CPB 4pk 16oz can,Craft,Lupulin Brewing Company,0,0.0,,9.24,14.99,,38,,0,0,
Lupulin Campfire Munchies 4pk 16oz can,Craft,,-1,0.0,,14.44,21.99,,34,,0,0,
Steel Toe Dissent Dark Ale 6pk 12oz can,Craft,Steel Toe Brewing,0,0.0,0.0,8.75,12.99,,33,,0,1,
Steel Toe Dunkel 6pk 12oz can,Craft,Steel Toe Brewing,-1,0.0,,8.75,12.99,,33,,0,0,
Steel Toe Finally Hazy IPA 6pk 12oz can,Craft,,0,0.0,,12.5,16.99,,26,,0,0,
Steel Toe Marzen Lager 6pk 12oz can,Craft,Steel Toe Brewing,0,0.0,,9.29,11.99,,23,,0,0,
Steel Toe Piper Pale Ale 6pk 12oz can,Craft,Steel Toe Brewing,1,0.0,,9.5,13.99,,32,,0,0,Chanhassen:1
Arcobrau Grafliches Brauhaus Festbier 500ml btl,Import,Old World Beers,7,0.0,,5.12,7.99,,36,,0,0,Stillwater:7
Downeast Cider Rotator 4pk 12oz can,Cider,,-1,0.0,,,13.99,11.96,,,0,0,
Downeast Cider Winter 4pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",11,0.0,,7.69,13.99,11.96,45,,0,0,Roseville:11
Downeast Craft Cider Seasonal Blend 4pk 12oz can,Cider,,-56,0.0,,7.57,13.99,11.96,46,,0,0,
Downeast Guava Passionfruit 6 Gallon,Keg,Dahlheimer Beverage Monticello,0,0.0,,90.0,112.99,,20,,0,0,
Downeast Overboard 4pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",-2,0.0,-64.3,8.14,13.99,11.96,42,,0,1,
Steel Toe Size 4 6 Gallon,Craft,,1,0.0,32.1,78.0,61.99,,-26,,0,1,St. Louis Park:1
Steel Toe Size 7 6 Gallon,Craft,Steel Toe Brewing,1,0.0,,88.0,94.99,,7,,0,0,St. Louis Park:1
Steel Toe Sticker Fight 6pk 12oz can,Craft,,11,0.0,,10.6,14.99,,29,,0,0,Chanhassen:2;St. Louis Park:4;Woodbury:5
Steel Toe Sunken Hat Hazy  6pk 12oz can,Craft,,0,0.0,,11.25,15.99,,30,,0,0,
Steel Toe Wee Heavy Scotch Ale 6pk 12oz can,Craft,Steel Toe Brewing,0,0.0,,8.75,12.99,,33,,0,0,
"Steel Toe Zesty Bestie Grapefruit Lime Sour 6pk 12oz can
",Craft,Steel Toe Brewing,0,0.0,,12.0,16.99,,29,,0,0,
Starry Eyed Wee Walker Black 750ml,Single Serve,,0,0.0,,15.0,20.99,,29,,0,0,
Starry Eyed Wee Woody 750ml,Single Serve,,2,0.0,,15.0,20.99,,29,,0,0,Stillwater:2
Lupulin Nimbus 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,0,0.0,,13.08,18.99,,31,,0,0,
Lupulin Oktoberfest 4pk 16oz can,Craft,,8,0.0,,9.42,14.99,,37,,0,0,Ramsey:3;Minneapolis:5
Lupulin Sexy Hops 4pk 16oz can,Craft,Lupulin Brewing Company,0,0.0,,74.41,18.99,,-292,,0,0,
Lupulin Squizzle Mango Pineapple 4pk 16oz can,Craft,Lupulin Brewing Company,4,0.0,,14.62,20.99,,30,,0,0,Minneapolis:4
Luce Line Pipe Dream 4pk 16oz can,Craft,Luce Line Brewing,-6,0.0,,10.53,15.99,,34,,0,0,
Luce Line Schnapsidee Oktoberfest 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,8.25,11.99,,31,,0,0,
Luce Line Silk Cinder Blocks 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,55.35,16.99,,-226,,0,0,
Luce Line Winter Solstice 2pk 16oz can,Craft,Luce Line Brewing,0,0.0,,8.25,22.99,,64,,0,0,
Steel Toe Provider 16 Gallon,Craft,,0,0.0,,130.0,149.99,,13,,0,0,
Double Ghost Vision Citra Riwaka Hazy DIPA 4pk 16oz can,Craft,Modist Brewing Company,0,0.0,,13.85,19.99,,31,,0,0,
Haggard Penny Boards 4pk 16oz can,Craft,Haggard Barrel Brewing Company LLC,0,0.0,,10.84,15.99,,32,,0,0,
Haggard Plain Vanilla Stout 4pk 16oz can,Craft,Haggard Barrel Brewing Company LLC,0,0.0,,14.17,20.99,,32,,0,0,
Hairless Dog N/A Black Ale 6pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",2,0.0,,7.95,13.79,11.96,42,,0,0,Cottage Grove:2
Half Acre Daisy Cutter 16 Gallon,Keg,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,179.0,214.99,,17,,0,0,
Monster Beast Unleashed Peach Perfect 4pk 16oz can,Seltzer,,2,0.0,,5.83,7.99,,27,,0,0,Woodbury:2
Montgomery Brewing Bohemian Club Pilsner 4pk 16oz can,Craft,Montgomery Brewing,0,0.0,,8.17,11.99,,32,,0,0,
Montgomery Brewing Nectorious BIG 4pk 16oz can,Craft,Montgomery Brewing,1,0.0,,10.33,14.99,,31,,0,0,Chanhassen:1
Montgomery Brewing The Chief Amber Ale 4pk 16oz can,Craft,,3,0.0,96.4,10.0,14.99,,33,,0,1,St. Louis Park:3
Montgomery Brewing Woo-tang Sour 4pk 16oz can,Craft,Montgomery Brewing,15,0.0,,11.33,15.99,,29,,0,0,Chanhassen:15
Headflyer Prost Malone Festbier 4pk 16oz can,Craft,HeadFlyer Brewing,0,0.0,,40.76,12.99,,-214,,0,0,
Headflyer Radiant Baby 4pk 16oz can,Craft,,2,0.0,,10.17,13.99,,27,,0,0,Blaine:1;St. Louis Park:1
Headflyer Seasonal Whip 4pk 16oz can,Craft,,0,0.0,,10.25,14.99,,32,,0,0,
Downeast Cider Overboard Black Cherry 4pk 12oz can,Cider,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,7.69,13.99,11.96,45,,0,0,
Steel Toe Provider 5 Gallon,Craft,,4,0.0,,61.25,64.99,,6,,0,0,St. Louis Park:4
Stella Artois,Kegs,,-5,0.0,,150.67,193.99,,22,,0,0,
Dogfish Head 60 Minute IPA 6pk 12oz can,Craft,,0,0.0,,7.21,10.99,,34,,0,0,
Dogfish Head Raison D Extra,Micro Brews,,-3,0.0,,30.83,69.99,,56,,0,0,
Luce Line Gold Dust Hazy IPA 4pk 16oz can,Craft,Luce Line Brewing,-2,0.0,,12.0,17.99,,33,,0,0,Blaine:4
Luce Line Guac is Extra 4pk 16oz can,Craft,,1,0.0,,0.0,11.99,,100,,0,0,Roseville:1
Luce Line Happily Hazy IPA 4pk 16oz can,Craft,Luce Line Brewing,3,0.0,,12.81,18.99,,33,,0,0,St. Louis Park:3
Luce Line Maibock 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,8.17,11.99,,32,,0,0,
Luce Line Mom Its My Birthday Hazy Triple IPA 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,15.46,24.99,,38,,0,0,
Luce Line Money Green Leather Sofa 4pk 16oz can,Craft,Luce Line Brewing,-2,0.0,,11.67,16.99,,31,,0,0,
Luce Line Morning Buzz 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,9.0,12.99,,31,,0,0,
Luce Line New Zealand Joyride 4pk 16oz can,Craft,Luce Line Brewing,-2,0.0,,10.67,15.99,,33,,0,0,
Luce Line Ain�t No Love In The Jungle 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,11.61,16.99,,32,,0,0,
Dogfish Head Seasonal 6pk 12oz btl,Craft,,0,0.0,,10.96,16.99,,36,,0,0,
Dogfish Head Triple Decadence 4pk 12oz btl,Craft,,-6,0.0,,,39.99,,,,0,0,
Dogfish Head Wake Up World Wide Stout 4pk 12oz btl,Craft,,2,0.0,,30.83,41.99,,27,,0,0,Rosemount:2
Stiegl Raspberry Radler 4pk 17oz can,Import,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,7.92,14.99,,47,,0,0,
Dogfish Head 120 Minute IPA 4pk 12oz btl,Craft,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,30.83,44.99,,31,,0,0,
BlackStack Third Wheel 4pk 16oz can,Craft,Artisan Beer,0,0.0,,12.3,17.99,,32,,0,0,
Anxo District Dry  12oz can,Single Serve,,18,0.0,,,4.99,,,,0,0,Rosemount:18
Anxo District Kosher 12oz,Cider,"Tradition Wine & Spirits, LLC",-3,0.0,,9.0,15.99,12.96,44,,0,0,
Anxo Transcontinental,Single Serve,,12,0.0,,,4.99,,,,0,0,Rosemount:12
Arbeiter Acid Factory Blackberry Lemon Sour 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",0,0.0,,10.0,14.99,,33,,0,0,
Arbeiter Arby Lime 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",0,0.0,,10.0,14.99,,33,,0,0,
Arbeiter Chill Phaze 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",0,0.0,,10.0,14.99,,33,,0,0,
Arbeiter Westkust West Coast IPA 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",-1,0.0,-32.1,10.0,14.99,,33,,0,1,
Arbeiter Your Opacity 4pk 16oz can,Craft,"Arbeiter Brewing Company, LLC",0,0.0,,10.0,14.99,,33,,0,0,
Summit Extra Pale Ale 6pk 12oz btl,Craft,,0,0.0,,7.69,11.99,10.96,36,,0,0,Blaine:4;Cottage Grove:1
Summit Fireside Box Variety 12pk 12oz can,Craft,,225,0.0,7232.1,13.39,19.99,16.96,33,,0,1,Osseo:21;Rosemount:21;St. Louis Park:28;Woodbury:31;Andover:48;Blaine:76
Stone Fear Movie Lions 19.2oz can,Single Serve,,1,0.0,,2.12,2.99,,29,,0,0,Andover:1
Straffe Hendrik Xmas Blend 4pk 16oz can,Import,Old World Beers,2,0.0,,20.08,28.99,,31,,0,0,Chanhassen:2
Strohs 30pk 12oz can,Economy,,5,0.0,160.7,17.6,22.99,,23,,0,1,Blaine:5
Strohs Light 30pk 12oz can,Economy,,5,0.0,,17.6,22.99,,23,,0,0,Osseo:5
BlackStack Wavy 4pk 16oz can,Craft,Artisan Beer,0,0.0,,12.21,17.99,,32,,0,0,
BlackStack Wedding Season DDH DIPA 4pk 16oz can,Craft,,0,0.0,,15.52,19.99,,22,,0,0,
BlackStack You're Compensating NEIPA 4pk 16oz can,Craft,"Black Stack Brewing, Inc",0,0.0,,12.2,16.99,,28,,0,0,
Blacklist Blueberry Basil Hard Seltzer 6pk 12oz can,Craft,McDonald Distributing Co dba Clear River Beverage,5,0.0,,9.4,14.99,,37,,0,0,Rosemount:5
Blacklist Dark 6pk 12oz can,Craft,Bernicks,0,0.0,0.0,8.96,15.99,,44,,0,1,
Blacklist Spruce 4pk 12oz can,Craft,,0,0.0,,10.17,16.99,,40,,0,0,
Deschutes Kernza Lager 6pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",1,0.0,,7.69,10.99,,30,,0,0,Minneapolis:1
Deschutes King Crispy 6pk 12oz can,Craft,,8,0.0,,7.7,10.99,,30,,0,0,Blaine:2;Minneapolis:6
De Ranke Cuvee 750ml,Single Serve,,3,0.0,,15.33,20.99,,27,,0,0,Chanhassen:3
Summit Oatmeal Stout 12pk 12oz can,Craft,Dahlheimer Beverage Monticello,0,0.0,,13.25,19.99,16.96,34,,0,0,
Summit Saga IPA 5 Gallon,Craft,,0,0.0,,74.98,89.99,,17,,0,0,
Deschutes N/A Super Stoked 6pk 12oz can,Craft,,0,0.0,,7.69,10.99,,30,,0,0,
Deschutes The Abyss BA Imperial Stout 4pk 12oz btl,Craft,,0,0.0,,14.56,19.99,,27,,0,0,
Destihl Dill Pickle Sour  4pk 12oz can,Craft,Artisan Beer,0,0.0,,7.68,10.99,,30,,0,0,
Dirty Shirley Original 4pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,0,0.0,,7.63,12.49,10.96,39,,0,0,
Dog Fish Head World Wide Stout 4pk 12oz btl,Craft,"Breakthru Beverage Minnesota Beer, LLC",1,0.0,,23.12,43.99,,47,,0,0,Chanhassen:2
Invictus Green Apple Shine,Craft,,0,0.0,,7.86,10.99,,29,,0,0,
Invictus Hazy Crazy IPAzy 4pk 16oz can,Craft,Invictus Brewing Company,2,0.0,,11.0,15.99,,31,,0,0,Blaine:1;Roseville:1
Invictus Light 4pk 16oz can,Craft,Invictus Brewing Company,1,0.0,,5.33,7.99,,33,,0,0,Blaine:1
Invictus Listening Through Static 4pk 16oz can,Craft,Invictus Brewing Company,1,0.0,,8.83,12.99,,32,,0,0,Blaine:1
Invictus Maple Pecan Brown Ale 4pk 16oz can,Craft,Invictus Brewing Company,1,0.0,,11.33,16.99,,33,,0,0,Blaine:1
Invictus Pearson's Nut Goodie Milk Stout 4pk 16oz,Craft,,0,0.0,,9.67,13.99,,31,,0,0,
Invictus Salted Nut Roll 4pk 16oz can,Craft,Invictus Brewing Company,1,0.0,,9.66,13.99,,31,,0,0,Roseville:1
BlackStack Staying Current 4pk 16oz can,Micro Brews,Artisan Beer,0,0.0,,15.19,21.99,,31,,0,0,
Summit Triumphant Session IPA 12pk 12oz can,Craft,,7,0.0,225.0,13.2,19.99,16.96,34,,0,1,St. Louis Park:1;Stillwater:2;Woodbury:2;Plymouth:2
Angry Chair Bigger Debbrah 750ml,Single Serve,,0,0.0,,15.83,23.99,,34,,0,0,
Angry Inch Brewing Dadd's Honey Pot 4pk 16oz can,Craft,Angry Inch Brewing,0,0.0,,12.0,17.99,,33,,0,0,
Angry Inch Brewing Never Ending Hazy IPA 4pk 16oz can,Craft,Angry Inch Brewing,0,0.0,,12.0,17.99,,33,,0,0,
Angry Inch Brewing White Rabbit Vanilla Porter 4pk 16oz can,Craft,Angry Inch Brewing,0,0.0,,12.0,17.99,,33,,0,0,
Angry Inch Cerveza del Lago 4pk 16oz can,Craft,,0,0.0,,11.0,15.99,,31,,0,0,
Angry Orchard Crisp Apple 24oz can,Single Serve,,0,0.0,,2.19,3.99,,45,,0,0,
Angry Orchard Crisp Apple 6 Gallon,Cider,"Breakthru Beverage Minnesota Beer, LLC",-1,0.0,,68.2,89.99,,24,,0,0,
Superstition Blueberry Spaceship Box 750ml,Single Serve,,0,0.0,,17.92,24.99,,28,,0,0,
Superstition Meadery Kiwiously Pearfect 17oz btl,Craft,,4,0.0,,31.67,29.99,,-6,,0,0,Andover:4
Summit Seasonal 12pk 12oz btl,Craft,,2,0.0,64.3,13.21,19.99,16.96,34,,0,1,Vadnais Heights:1;Cottage Grove:1;St. Louis Park:1;Woodbury:31
Definitive Brewing Definitive IPA 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,12.34,17.99,,31,,0,0,
Delirium Tremens 4pk 17oz can,Import,,24,0.0,771.4,15.78,29.99,,47,,0,1,Cottage Grove:24
Delirium Tremens 750ml,Single Serve,,0,0.0,,9.92,16.99,,42,,0,0,
Deschutes Black Butte 6 Gallon,Craft,"Breakthru Beverage Minnesota Beer, LLC",1,0.0,,70.0,74.99,,7,,0,0,Chanhassen:1
BlackStack Stack at the Labs 4pk 16oz can,Craft,Artisan Beer,0,0.0,,15.38,21.99,,30,,0,0,
Luce Line Buddy System Hazy 4pk 16oz can,Craft,Luce Line Brewing,-1,0.0,,12.14,17.99,,33,,0,0,
Luce Line DDH West River Hazy IPA 4pk 16oz can,Craft,Luce Line Brewing,-1,0.0,,12.5,17.99,,31,,0,0,
Luce Line Digital Twin 4pk 16oz can,Craft,Luce Line Brewing,0,0.0,,14.53,19.99,,27,,0,0,
Luce Line Eagle Mountain 4pk 16oz can,Micro Brews,,-1,0.0,,13.56,17.99,,25,,0,0,
Luce Line Electric Owl 4pk 16oz can,Craft,Luce Line Brewing,5,0.0,,10.33,15.99,,35,,0,0,Woodbury:5
Liqs Tequila Cinnamon Orange,RTD,Johnson Brothers - St. Paul,1,0.0,,6.0,8.99,7.96,33,,0,0,Chanhassen:3
Invictus Apple Shine Cranberry Hard Cider 4pk 16oz can,Craft,,0,0.0,,6.25,11.99,,48,,0,0,
