Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Buzzballz Chiller Pink Lemonsqueezy 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,277,84.2,3.3,1.8,4.49,3.96,60,1 Case 48 pack Chiller free on 25 Chiller 187,320,1265,Stillwater:3;Bloomington:6;Chanhassen:7;Vadnais Heights:9;Osseo:9;Andover:11;Ramsey:12;St. Louis Park:14;Rosemount:18;Cottage Grove:18;Minnetonka:20;Blaine:26;Plymouth:31;Woodbury:37;Minneapolis:56
Steel 43 Vodka 50ml,Vodka,Bellboy Corporation,2916,83.3,35.0,0.72,1.49,1.24,52,,354,1084,Osseo:16;Andover:63;Minnetonka:67;Woodbury:77;Rosemount:87;Ramsey:89;Vadnais Heights:120;Cottage Grove:139;Stillwater:140;Plymouth:163;Bloomington:166;Blaine:176;Roseville:192;St. Louis Park:270;Minneapolis:327;Chanhassen:824
Svedka Vodka Traveler,Vodka,Southern Glazer's Wine & Spirits of MN,176,81.8,2.2,6.94,12.99,10.96,47,"1 on 5, Free 80pf 750ml",347,1068,Minnetonka:2;Plymouth:3;St. Louis Park:4;Rosemount:6;Roseville:9;Vadnais Heights:11;Stillwater:11;Cottage Grove:11;Bloomington:12;Blaine:12;Woodbury:13;Minneapolis:13;Ramsey:14;Osseo:15;Chanhassen:20;Andover:20
Phillips Vodka 1.75L,Vodka,Phillips Wine & Spirits - St. Paul,113,80.0,1.4,9.73,14.99,13.96,35,1 on 10,326,1103,Rosemount:2;Minneapolis:2;Ramsey:3;Plymouth:4;St. Louis Park:4;Minnetonka:5;Chanhassen:5;Roseville:5;Stillwater:6;Woodbury:9;Cottage Grove:9;Andover:9;Osseo:13;Bloomington:14;Blaine:23
99 Peanut Butter Whisky 50ml,Schnapps,Southern Glazer's Wine & Spirits of MN,1144,78.7,14.5,0.61,1.49,1.24,59,,318,1098,Stillwater:6;Chanhassen:14;Roseville:58;Vadnais Heights:60;Plymouth:63;Andover:76;Cottage Grove:81;Bloomington:94;Minnetonka:108;Rosemount:112;Minneapolis:116;Blaine:116;Osseo:119;Woodbury:121
Bacardi Limon Rum 1.75L,Rum,Southern Glazer's Wine & Spirits of MN,130,76.4,1.7,18.83,23.99,19.96,22,,314,1042,Ramsey:1;Osseo:3;Minnetonka:4;Roseville:4;Plymouth:4;Woodbury:4;Chanhassen:5;St. Louis Park:6;Minneapolis:6;Vadnais Heights:7;Cottage Grove:7;Bloomington:10;Stillwater:10;Andover:13;Blaine:19;Rosemount:27
Jameson Irish Whiskey Liter,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,652,74.8,8.7,23.58,33.99,28.96,31,,321,960,Minneapolis:6;Plymouth:13;Roseville:13;Ramsey:23;Woodbury:25;Andover:29;Rosemount:30;Stillwater:32;Bloomington:36;Vadnais Heights:37;Osseo:39;St. Louis Park:39;Cottage Grove:44;Chanhassen:50;Blaine:55;Minnetonka:181
Bacardi Lime Rum 50ml,Rum,Southern Glazer's Wine & Spirits of MN,502,74.2,6.8,0.84,1.49,,44,,339,858,Blaine:17;Vadnais Heights:31;Plymouth:40;Stillwater:47;Rosemount:51;Bloomington:59;Cottage Grove:77;Osseo:89;Minneapolis:91
Gray Duck 1.75L,Vodka,Johnson Brothers - St. Paul,180,74.2,2.4,10.85,23.99,19.96,55,Case 1 Pricing,295,1058,Minneapolis:2;Ramsey:3;Stillwater:4;Plymouth:5;Minnetonka:6;Roseville:6;Osseo:8;Cottage Grove:8;Chanhassen:9;Vadnais Heights:9;St. Louis Park:9;Woodbury:13;Blaine:21;Rosemount:23;Bloomington:27;Andover:27
Dr McGillicuddys Cherry 50ml,Schnapps,"Breakthru Beverage Minnesota Wine & Spirits, LLC",1048,71.9,14.6,0.6,1.49,1.24,60,"150cs 50ml purchase in a month (Buffalo Trace Cream, Canadian Mist, Dr Mcgil, Fireball, Goldschlager, Hartley Brandy, Margaritaville, Parrot Bay, Platinum 7x, R&R, Scoresby, Sheep Dog, SoCo, Taaka, Traveller, Wheately, Yukon Jack)",307,931,Minnetonka:5;Vadnais Heights:12;Roseville:13;Andover:16;Chanhassen:19;St. Louis Park:51;Woodbury:59;Cottage Grove:60;Rosemount:76;Bloomington:77;Osseo:90;Blaine:98;Ramsey:106;Stillwater:117;Plymouth:120;Minneapolis:129
Zarpado Blanco Tequila 750ml,Agave,Bellboy Corporation,1122,68.8,16.3,13.67,23.99,19.96,43,Buyer's Select – 1 Month Lead Time,296,879,Bloomington:3;Minnetonka:20;Osseo:21;Woodbury:35;Roseville:46;Stillwater:48;Plymouth:48;Vadnais Heights:57;Chanhassen:58;Ramsey:61;Andover:70;Cottage Grove:92;Rosemount:101;St. Louis Park:108;Minneapolis:171;Blaine:183
New Amsterdam Vodka 1.75L,Vodka,Johnson Brothers - St. Paul,311,68.6,4.5,14.47,22.49,17.96,36,1 free on 20 NAV 1.75 May/July.  Deep $90 invoice All months,303,843,Woodbury:2;Chanhassen:3;Minnetonka:8;Plymouth:9;Bloomington:9;Minneapolis:11;Ramsey:12;Rosemount:12;Vadnais Heights:13;Osseo:16;Stillwater:26;St. Louis Park:27;Andover:30;Roseville:32;Blaine:47;Cottage Grove:54
Dr Mcgillicuddy Butterscotch 50ml,Schnapps,"Breakthru Beverage Minnesota Wine & Spirits, LLC",785,68.5,11.5,0.6,1.49,1.24,60,"150cs 50ml purchase in a month (Buffalo Trace Cream, Canadian Mist, Dr Mcgil, Fireball, Goldschlager, Hartley Brandy, Margaritaville, Parrot Bay, Platinum 7x, R&R, Scoresby, Sheep Dog, SoCo, Taaka, Traveller, Wheately, Yukon Jack)",277,954,Woodbury:2;Minnetonka:5;St. Louis Park:18;Blaine:22;Vadnais Heights:33;Stillwater:42;Andover:49;Chanhassen:57;Minneapolis:63;Rosemount:65;Plymouth:68;Osseo:69;Bloomington:84;Ramsey:95;Cottage Grove:113
Espolon Blanco Tequila 750ml,Agave,Bellboy Corporation,158,67.8,2.3,19.7,31.99,26.96,38,1cs free on 12 m/m with repo/blanco,287,888,Stillwater:5;Andover:5;Plymouth:5;Ramsey:6;Chanhassen:6;Blaine:7;Vadnais Heights:7;Osseo:8;Woodbury:10;Minnetonka:11;Rosemount:11;Roseville:12;Bloomington:13;Cottage Grove:14;Minneapolis:19;St. Louis Park:19
99 Mangoes 50ml,Schnapps,Southern Glazer's Wine & Spirits of MN,289,66.2,4.4,0.61,1.49,1.24,59,,270,914,St. Louis Park:9;Blaine:17;Rosemount:44;Bloomington:60;Minneapolis:159
Svedka Vodka Liter,Vodka,Southern Glazer's Wine & Spirits of MN,106,64.2,1.7,9.81,14.99,12.96,35,,290,759,Minnetonka:1;Vadnais Heights:1;Woodbury:1;Blaine:1;Bloomington:2;Stillwater:3;Ramsey:8;Rosemount:9;Chanhassen:10;Cottage Grove:10;Osseo:10;Minneapolis:10;Plymouth:11;Andover:14;Roseville:15
Evan Williams Bourbon 1.75L,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,84,64.1,1.3,17.53,22.99,19.96,24,,283,788,Minnetonka:1;Cottage Grove:1;Osseo:2;Andover:2;Plymouth:3;Ramsey:4;St. Louis Park:4;Vadnais Heights:4;Woodbury:5;Rosemount:5;Roseville:6;Stillwater:6;Chanhassen:8;Blaine:10;Bloomington:23
Jose Cuervo Gold Tequila 50ml,Agave,Bellboy Corporation,797,61.8,12.9,1.28,2.99,,57,,278,737,Rosemount:2;Stillwater:21;Roseville:28;Osseo:29;St. Louis Park:34;Chanhassen:35;Minnetonka:36;Minneapolis:77;Plymouth:84;Bloomington:100;Vadnais Heights:112;Andover:117;Cottage Grove:122
Casamigos Blanco 50ml,Agave,Johnson Brothers - St. Paul,583,61.4,9.5,2.98,4.99,,40,Case 1,254,830,Plymouth:5;Minnetonka:8;Bloomington:20;Chanhassen:22;Vadnais Heights:26;Blaine:28;Woodbury:35;Osseo:36;Minneapolis:36;Andover:49;Roseville:50;Rosemount:51;Cottage Grove:52;St. Louis Park:53;Stillwater:55;Ramsey:57
Rumple Minze 50ml,Schnapps,Phillips Wine & Spirits - St. Paul,120,60.1,2.0,0.75,1.49,,50,Case 1,291,621,Plymouth:3;Andover:57;Bloomington:60
Tonka Vodka 50ml,Vodka,Bellboy Corporation,320,59.8,5.3,0.68,1.49,1.24,54,,276,681,Rosemount:2;Cottage Grove:3;Ramsey:5;Roseville:6;Minnetonka:7;Osseo:7;Chanhassen:16;St. Louis Park:18;Woodbury:18;Vadnais Heights:20;Plymouth:35;Andover:37;Bloomington:37;Blaine:46;Stillwater:63
Fireball Whisky 200ml,Whisky/Whiskey,Johnson Brothers - St. Paul,550,58.8,9.3,3.77,5.49,4.96,31,"5cs one invoice, 10cs pulse at $96",238,820,Minneapolis:1;Ramsey:2;Stillwater:6;Osseo:10;Andover:14;Vadnais Heights:15;Chanhassen:15;St. Louis Park:17;Plymouth:21;Minnetonka:27;Woodbury:31;Cottage Grove:37;Rosemount:47;Roseville:47;Blaine:49;Bloomington:211
High Noon Variety Pack 8pk 12oz can,Pre-Mix,Johnson Brothers - St. Paul,126,58.6,2.1,16.87,24.99,21.96,32,Deep Net,228,858,Osseo:2;Stillwater:2;Roseville:2;Ramsey:3;Minnetonka:5;Rosemount:5;Andover:6;Cottage Grove:7;St. Louis Park:8;Bloomington:10;Plymouth:11;Chanhassen:11;Woodbury:14;Minneapolis:20;Blaine:20
Smirnoff Vodka 200ml,Vodka,Bellboy Corporation,470,56.0,8.4,2.32,4.49,3.96,48,Case 1,229,771,Rosemount:3;Woodbury:7;Minneapolis:11;Chanhassen:19;Osseo:20;St. Louis Park:21;Bloomington:30;Minnetonka:33;Roseville:33;Stillwater:35;Cottage Grove:38;Andover:38;Vadnais Heights:41;Ramsey:45;Plymouth:47;Blaine:49
Buffalo Trace Bourbon Cream 50ml,Cordials,"Breakthru Beverage Minnesota Wine & Spirits, LLC",834,56.0,14.9,0.69,1.49,1.24,54,"150cs 50ml purchase in a month (Buffalo Trace Cream, Canadian Mist, Dr Mcgil, Fireball, Goldschlager, Hartley Brandy, Margaritaville, Parrot Bay, Platinum 7x, R&R, Scoresby, Sheep Dog, SoCo, Taaka, Traveller, Wheately, Yukon Jack)",319,366,Blaine:24;Andover:48;Minneapolis:72;Roseville:75;Cottage Grove:86;Bloomington:91;Rosemount:100;Woodbury:111;St. Louis Park:227
Tito's Vodka 200ml,Vodka,Johnson Brothers - St. Paul,206,55.1,3.7,5.22,9.99,8.96,48,,243,679,St. Louis Park:3;Plymouth:4;Osseo:4;Roseville:4;Cottage Grove:6;Ramsey:8;Andover:10;Stillwater:14;Minneapolis:14;Minnetonka:15;Rosemount:16;Vadnais Heights:17;Chanhassen:18;Bloomington:23;Woodbury:23;Blaine:27
Fireball Birdie Shot 50ml 10pk,Canadian Whisky,"Breakthru Beverage Minnesota Wine & Spirits, LLC",0,55.0,0.0,2.21,9.99,7.96,78,,275,529,
Kinky Orange Cream 50ml,Cordials,Johnson Brothers - St. Paul,1093,55.0,19.9,0.51,1.49,1.24,66,1 free on 3. Kinky Pink 50ml as Free Good,223,763,Stillwater:22;Roseville:28;St. Louis Park:29;Minneapolis:32;Minnetonka:33;Blaine:48;Cottage Grove:51;Vadnais Heights:64;Chanhassen:79;Andover:87;Osseo:88;Rosemount:91;Bloomington:92;Plymouth:111;Ramsey:118;Woodbury:120
Taaka Vodka 375ml,Vodka,"Breakthru Beverage Minnesota Wine & Spirits, LLC",172,54.6,3.1,2.46,4.99,4.46,51,10 case deal,247,644,Ramsey:3;Osseo:3;Bloomington:4;Minnetonka:7;Cottage Grove:8;Roseville:17;Minneapolis:17;Vadnais Heights:18;Plymouth:20;St. Louis Park:24;Woodbury:24;Blaine:27
Fireball Whisky 1.75L,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",170,51.1,3.3,20.93,23.99,19.96,13,25cs purchase equity sizes in a month,215,676,Minnetonka:1;Plymouth:2;Stillwater:3;Ramsey:5;Woodbury:5;Cottage Grove:8;Osseo:8;Vadnais Heights:9;Blaine:9;Chanhassen:10;St. Louis Park:10;Rosemount:18;Andover:21;Roseville:22;Bloomington:39
Flyer Vodka 1.75L,Vodka,Bellboy Corporation,885,50.7,17.5,11.0,18.99,14.96,42,,225,618,Minnetonka:23;Rosemount:33;Stillwater:34;Vadnais Heights:35;Cottage Grove:37;Osseo:39;Bloomington:46;Plymouth:49;Woodbury:51;Andover:52;Chanhassen:62;Roseville:63;Ramsey:63;St. Louis Park:65;Blaine:74;Minneapolis:159
Buzzballz Pineapple Colada Chiller 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,310,48.6,6.4,1.8,4.49,3.96,60,1 Case 48 pack Chiller free on 25 Chiller 187,194,688,Ramsey:2;Cottage Grove:9;Andover:12;Roseville:12;Plymouth:12;Woodbury:13;Vadnais Heights:14;Blaine:14;St. Louis Park:15;Stillwater:21;Rosemount:21;Osseo:22;Minnetonka:24;Chanhassen:25;Minneapolis:32;Bloomington:62
Jameson Irish Whiskey 750ml,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,286,48.5,5.9,19.08,29.99,24.96,36,,205,635,Cottage Grove:6;Minnetonka:9;Rosemount:9;Plymouth:10;Vadnais Heights:10;Stillwater:11;Bloomington:11;Ramsey:13;Andover:15;St. Louis Park:17;Minneapolis:17;Osseo:20;Roseville:26;Blaine:28;Chanhassen:33;Woodbury:51
Svedka Vodka 200ml,Vodka,Southern Glazer's Wine & Spirits of MN,337,47.3,7.1,1.18,4.49,3.96,74,"1 on 4, free 80pf 375ml (200ml + 375ml mix)",205,597,Plymouth:1;Roseville:10;Stillwater:10;Cottage Grove:10;Blaine:14;Osseo:15;Minnetonka:16;St. Louis Park:22;Andover:23;Bloomington:25;Ramsey:31;Woodbury:33;Chanhassen:37;Minneapolis:44;Rosemount:46
Buzzballz Lime 'Rita Chiller 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,346,46.9,7.4,1.8,4.49,3.96,60,1 Case 48 pack Chiller free on 25 Chiller 187,197,620,Blaine:1;Rosemount:4;Osseo:8;St. Louis Park:10;Minnetonka:11;Vadnais Heights:11;Andover:18;Stillwater:18;Roseville:21;Cottage Grove:21;Chanhassen:23;Plymouth:26;Woodbury:33;Minneapolis:45;Ramsey:47;Bloomington:49
Eagle Rare Single Barrel 750ml,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",72,46.7,1.5,32.38,76.99,64.96,58,3 CS,233,452,Cottage Grove:0;Roseville:1;Woodbury:1;Osseo:3;Ramsey:3;Andover:3;Stillwater:4;Vadnais Heights:7;Minneapolis:9;St. Louis Park:15;Bloomington:26
Absolut Vodka 1.75L,Vodka,Southern Glazer's Wine & Spirits of MN,415,46.6,8.9,25.5,31.99,23.96,20,,205,576,Bloomington:4;Minnetonka:9;Stillwater:11;Vadnais Heights:15;Woodbury:16;St. Louis Park:21;Minneapolis:21;Roseville:22;Osseo:27;Plymouth:28;Ramsey:28;Cottage Grove:30;Rosemount:33;Chanhassen:41;Andover:47;Blaine:62
Jose Cuervo Silver Tequila Liter,Agave,Johnson Brothers - St. Paul,295,45.5,6.5,17.25,23.99,19.96,28,1 free on 5,196,580,Ramsey:1;Osseo:4;Stillwater:7;Andover:9;Plymouth:11;Minnetonka:13;Blaine:13;Rosemount:15;Chanhassen:17;Cottage Grove:17;Woodbury:18;Roseville:21;St. Louis Park:22;Vadnais Heights:24;Bloomington:39;Minneapolis:64
Patron Silver Tequila 750ml,Agave,Southern Glazer's Wine & Spirits of MN,80,45.4,1.8,35.32,41.99,35.96,16,,191,599,Plymouth:1;Minnetonka:2;Woodbury:2;Stillwater:2;Vadnais Heights:3;Cottage Grove:3;Osseo:4;St. Louis Park:5;Chanhassen:5;Andover:5;Rosemount:7;Blaine:7;Minneapolis:10;Bloomington:11;Roseville:13
Buzzballz Choco Chiller 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,263,45.2,5.8,1.8,4.49,3.96,60,1 Case 48 pack Chiller free on 25 Chiller 187,189,602,Stillwater:1;Vadnais Heights:3;Blaine:5;Minnetonka:6;Chanhassen:9;Andover:10;Woodbury:14;Plymouth:15;Osseo:18;Roseville:18;Cottage Grove:23;Ramsey:23;Rosemount:24;St. Louis Park:26;Minneapolis:29;Bloomington:39
Dr McGillicuddys Apple Pie 50ml,Schnapps,"Breakthru Beverage Minnesota Wine & Spirits, LLC",547,45.1,12.1,0.6,1.49,1.24,60,"150cs 50ml purchase in a month (Buffalo Trace Cream, Canadian Mist, Dr Mcgil, Fireball, Goldschlager, Hartley Brandy, Margaritaville, Parrot Bay, Platinum 7x, R&R, Scoresby, Sheep Dog, SoCo, Taaka, Traveller, Wheately, Yukon Jack)",202,542,Plymouth:7;Roseville:9;Vadnais Heights:15;Rosemount:22;Minnetonka:28;Andover:33;St. Louis Park:34;Blaine:36;Stillwater:58;Bloomington:60;Woodbury:117;Ramsey:128
Bacardi Gold Rum 50ml,Rum,Southern Glazer's Wine & Spirits of MN,278,44.8,6.2,0.84,1.49,,44,,207,509,Bloomington:82;Blaine:91;Minneapolis:105
Taaka Vodka 750ml,Vodka,"Breakthru Beverage Minnesota Wine & Spirits, LLC",107,44.2,2.4,4.6,7.99,6.96,42,net down pricing,193,552,Vadnais Heights:2;Cottage Grove:2;Stillwater:3;St. Louis Park:3;Blaine:3;Bloomington:4;Woodbury:5;Roseville:7;Plymouth:10;Chanhassen:11;Minnetonka:11;Rosemount:11;Ramsey:11;Osseo:12;Minneapolis:12
Buddy's American Vodka 1.75L,Vodka,Bellboy Corporation,680,44.0,15.5,13.17,22.99,15.96,43,,199,518,Stillwater:11;Minnetonka:14;Osseo:14;Ramsey:16;Plymouth:23;Roseville:24;Vadnais Heights:26;Rosemount:35;Woodbury:40;Bloomington:42;Chanhassen:45;St. Louis Park:63;Andover:69;Cottage Grove:79;Blaine:89;Minneapolis:90
E&J Brandy 1.75L,Brandy,Johnson Brothers - St. Paul,70,43.1,1.6,15.96,23.99,20.96,33,3 VS 1.75 free on 25cs,182,567,Minneapolis:2;Chanhassen:2;Minnetonka:3;Ramsey:3;St. Louis Park:4;Rosemount:5;Andover:5;Vadnais Heights:5;Roseville:6;Woodbury:6;Plymouth:6;Osseo:6;Blaine:6;Cottage Grove:11
Jose Cuervo Gold Tequila Liter,Agave,Johnson Brothers - St. Paul,408,43.0,9.5,17.25,23.99,19.96,28,1 free on 5,193,513,Osseo:5;Rosemount:9;Stillwater:10;Minnetonka:11;Woodbury:14;St. Louis Park:15;Plymouth:18;Andover:18;Cottage Grove:23;Chanhassen:26;Vadnais Heights:28;Ramsey:30;Blaine:34;Bloomington:47;Roseville:60;Minneapolis:60
Jack Daniels Whiskey 50ml,Whisky/Whiskey,Johnson Brothers - St. Paul,1111,42.0,26.4,1.52,3.49,,56,,187,510,Osseo:16;Plymouth:23;Blaine:24;Roseville:37;Minnetonka:54;Ramsey:56;Cottage Grove:70;Stillwater:70;Minneapolis:75;Rosemount:78;Bloomington:97;Woodbury:103;St. Louis Park:107;Andover:126;Chanhassen:175
Captain Morgan Spiced Rum Liter,Rum,Phillips Wine & Spirits - St. Paul,285,41.9,6.8,13.84,22.49,18.96,38,Case 1 Must hit 8 cs within month,176,554,Plymouth:1;Stillwater:2;Minnetonka:7;Chanhassen:8;St. Louis Park:10;Ramsey:11;Roseville:12;Rosemount:13;Bloomington:15;Osseo:19;Vadnais Heights:24;Cottage Grove:26;Andover:30;Minneapolis:30;Blaine:37;Woodbury:40
Bombay Sapphire Gin 1.75L,Gin,Southern Glazer's Wine & Spirits of MN,48,41.7,1.2,33.17,37.99,32.96,13,,174,557,Ramsey:1;Andover:1;Woodbury:2;Plymouth:2;Cottage Grove:3;Chanhassen:4;Blaine:4;Minnetonka:5;Rosemount:5;Bloomington:7;Vadnais Heights:7;Roseville:7
Tanqueray Gin 1.75L,Gin,Johnson Brothers - St. Paul,152,41.7,3.6,27.16,35.49,31.96,23,4cs across chain - same week,182,520,Osseo:1;Blaine:3;Ramsey:4;Minnetonka:5;Chanhassen:6;St. Louis Park:7;Minneapolis:9;Plymouth:9;Rosemount:9;Roseville:12;Stillwater:14;Cottage Grove:14;Bloomington:15;Vadnais Heights:17;Woodbury:27
Buzzballz Strawberry 'Rita Chiller 187ml,Pre-Mix,Phillips Wine & Spirits - St. Paul,310,41.6,7.5,1.8,4.49,3.96,60,1 Case 48 pack Chiller free on 25 Chiller 187,162,608,Osseo:2;Ramsey:4;Cottage Grove:7;Rosemount:15;Minneapolis:16;Woodbury:17;Minnetonka:18;Plymouth:18;Andover:19;Stillwater:20;St. Louis Park:24;Vadnais Heights:24;Chanhassen:25;Roseville:29;Blaine:29;Bloomington:43
Lunazul Blanco Tequila Liter,Agave,Southern Glazer's Wine & Spirits of MN,77,41.4,1.9,15.38,23.99,19.96,36,,175,543,Bloomington:1;Cottage Grove:1;Plymouth:2;Blaine:2;Roseville:2;Stillwater:2;Vadnais Heights:3;Minnetonka:4;Osseo:6;Rosemount:6;Woodbury:7;St. Louis Park:14;Minneapolis:27
Milagro Reposado Tequila 750ml,Agave,"Breakthru Beverage Minnesota Wine & Spirits, LLC",160,41.4,3.9,17.83,26.99,23.96,34,5cs purchase in a month ($105.50/cs Apil - June),164,594,Osseo:1;Minnetonka:2;Blaine:3;Ramsey:4;Bloomington:4;Andover:6;Cottage Grove:6;Plymouth:6;Rosemount:7;Chanhassen:8;St. Louis Park:8;Stillwater:13;Vadnais Heights:23;Roseville:27;Minneapolis:42
Fireball Whisky Liter,Whisky/Whiskey,"Breakthru Beverage Minnesota Wine & Spirits, LLC",4952,40.4,122.5,13.65,17.99,14.96,24,25cs purchase equity sizes in a month,186,462,Minnetonka:4;Chanhassen:9;Roseville:9;St. Louis Park:12;Osseo:20;Ramsey:22;Bloomington:32;Cottage Grove:35;Blaine:41;Vadnais Heights:56;Andover:71;Plymouth:75;Stillwater:114;Woodbury:616;Rosemount:728;Minneapolis:3108
Captain Morgan Spiced Rum Traveler,Rum,Phillips Wine & Spirits - St. Paul,151,40.3,3.8,10.42,16.99,14.96,39,Case 1 Must hit 5 cs within month,162,565,Chanhassen:1;St. Louis Park:4;Minnetonka:5;Plymouth:5;Rosemount:6;Vadnais Heights:6;Andover:6;Blaine:6;Roseville:10;Stillwater:10;Woodbury:10;Cottage Grove:11;Minneapolis:17;Ramsey:19;Bloomington:35
High Noon Pineapple 4pk 12oz can,Pre-Mix,Johnson Brothers - St. Paul,106,40.0,2.7,8.43,13.79,11.96,39,Deep Net,148,619,Minnetonka:1;Chanhassen:1;Cottage Grove:1;Plymouth:2;Andover:4;Rosemount:4;Vadnais Heights:6;Blaine:6;Ramsey:7;Roseville:7;Stillwater:7;Minneapolis:11;Bloomington:13;Woodbury:15;St. Louis Park:21
99 XXPRESSO 50ml,Schnapps,Southern Glazer's Wine & Spirits of MN,733,39.5,18.6,0.61,1.49,1.24,59,,166,523,Roseville:5;Ramsey:15;Vadnais Heights:22;Woodbury:24;Osseo:59;Bloomington:85;Rosemount:85;Minnetonka:95;Chanhassen:102;Plymouth:120;Stillwater:121
Jack Daniels Whiskey 1.75L,Whisky/Whiskey,Johnson Brothers - St. Paul,220,39.3,5.6,40.32,48.99,37.96,18,,171,494,Minnetonka:5;Plymouth:6;Roseville:6;Ramsey:7;Minneapolis:7;Stillwater:7;Chanhassen:8;Woodbury:9;Vadnais Heights:12;St. Louis Park:13;Rosemount:16;Cottage Grove:17;Andover:21;Osseo:22;Blaine:27;Bloomington:37
Smirnoff Cherry Vodka 50ml,Vodka,Johnson Brothers - St. Paul,165,39.2,4.2,0.67,1.49,1.24,55,Case 1,198,370,Minnetonka:6;Roseville:71;Bloomington:88
Phillips Vodka Traveler,Vodka,Phillips Wine & Spirits - St. Paul,108,38.8,2.8,5.62,8.99,7.96,37,Case 1,169,486,Minnetonka:1;Chanhassen:2;Woodbury:2;Stillwater:3;Plymouth:6;Blaine:6;Rosemount:7;Vadnais Heights:9;Osseo:9;Roseville:10;Cottage Grove:11;Ramsey:11;St. Louis Park:13;Andover:18
Aperol Aperitivo 750ml,Cordials,Johnson Brothers - St. Paul,177,38.8,4.6,16.32,25.99,19.96,37,14 cs across chain- same week,148,581,Osseo:2;Ramsey:3;Minnetonka:4;Cottage Grove:6;Woodbury:6;Vadnais Heights:9;Bloomington:9;Stillwater:9;Minneapolis:11;Rosemount:12;Andover:13;Plymouth:13;Blaine:17;Chanhassen:18;Roseville:22;St. Louis Park:23
Hartley Brandy VSOP 50ml,Brandy,"Breakthru Beverage Minnesota Wine & Spirits, LLC",800,38.0,21.1,0.6,1.19,0.96,50,"150cs 50ml purchase in a month (Buffalo Trace Cream, Canadian Mist, Dr Mcgil, Fireball, Goldschlager, Hartley Brandy, Margaritaville, Parrot Bay, Platinum 7x, R&R, Scoresby, Sheep Dog, SoCo, Taaka, Traveller, Wheately, Yukon Jack)",209,280,Minneapolis:43;Andover:87;Cottage Grove:103;Vadnais Heights:109;Rosemount:110;Blaine:114;Plymouth:116;St. Louis Park:118
Espolon Reposado Tequila 750ml,Agave,Bellboy Corporation,126,37.9,3.3,20.81,34.99,29.96,41,"1cs free on 12 m/m with repo/blanco,",150,544,Andover:2;Woodbury:2;Plymouth:4;Vadnais Heights:4;St. Louis Park:5;Ramsey:6;Chanhassen:6;Rosemount:6;Stillwater:6;Minnetonka:7;Blaine:7;Osseo:9;Cottage Grove:11;Roseville:12;Bloomington:18;Minneapolis:21
High Noon Tropical Variety Pack 8pk 12oz can,Pre-Mix,Johnson Brothers - St. Paul,81,37.8,2.1,16.87,24.99,21.96,32,Deep Net,145,563,Vadnais Heights:1;Ramsey:2;Osseo:2;Blaine:2;Roseville:4;Bloomington:6;Rosemount:6;Stillwater:6;Minneapolis:7;St. Louis Park:8;Cottage Grove:10;Andover:10;Plymouth:17
Malibu Rum 1.75L,Rum,Southern Glazer's Wine & Spirits of MN,199,37.8,5.3,15.68,22.99,17.96,32,,146,557,Roseville:2;St. Louis Park:3;Ramsey:5;Chanhassen:6;Stillwater:7;Rosemount:10;Cottage Grove:12;Osseo:13;Vadnais Heights:13;Woodbury:15;Plymouth:19;Andover:19;Blaine:21;Bloomington:24;Minneapolis:30
New Amsterdam Vodka 375ml,Vodka,Johnson Brothers - St. Paul,233,37.6,6.2,4.71,8.99,7.96,48,,168,454,Plymouth:1;Roseville:2;Woodbury:2;Minnetonka:10;Minneapolis:10;Osseo:11;Bloomington:12;Ramsey:12;Stillwater:15;Chanhassen:18;Blaine:18;Andover:19;Rosemount:21;Vadnais Heights:22;St. Louis Park:27;Cottage Grove:33
Maker's Mark Bourbon 1.75L,Whisky/Whiskey,Southern Glazer's Wine & Spirits of MN,326,37.5,8.7,40.58,53.99,44.96,25,,141,570,Cottage Grove:4;Ramsey:6;Plymouth:6;Rosemount:10;Bloomington:12;Andover:14;Stillwater:15;St. Louis Park:15;Minnetonka:19;Roseville:19;Chanhassen:32;Vadnais Heights:37;Blaine:66;Woodbury:71
Sauza Hornitos Plata 750ml,Agave,Southern Glazer's Wine & Spirits of MN,126,36.9,3.4,15.68,23.99,17.96,35,,153,499,Osseo:2;Minneapolis:2;Cottage Grove:3;Vadnais Heights:4;Plymouth:6;St. Louis Park:6;Rosemount:8;Andover:8;Chanhassen:9;Stillwater:9;Blaine:9;Ramsey:11;Roseville:12;Minnetonka:17;Bloomington:20
E&J VSOP Brandy 50ml,Brandy,Johnson Brothers - St. Paul,307,36.6,8.4,1.01,1.49,1.24,32,12 Sleeves of 10,146,521,Stillwater:31;Plymouth:66;Bloomington:79;Roseville:131
